,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,0,0,0,0,0.0,0.0,0.0,0.0,0,117,20181124-192345
1,7,臺北市,信義區,399,99,498,22,520.0,927.0,56.09,43.04,1,142,20181124-192346
2,7,臺北市,大安區,0,0,0,0,0.0,0.0,0.0,0.0,0,188,20181124-192346
3,7,臺北市,中山區,0,0,0,0,0.0,0.0,0.0,0.0,0,133,20181124-192346
4,7,臺北市,中正區,571,123,694,23,717.0,1193.0,60.1,47.86,1,96,20181124-192346
5,7,臺北市,大同區,0,0,0,0,0.0,0.0,0.0,0.0,0,82,20181124-192347
6,7,臺北市,萬華區,1073,254,1327,64,1391.0,2620.0,53.09,40.95,2,117,20181124-192347
7,7,臺北市,文山區,405,124,529,36,565.0,985.0,57.36,41.12,1,162,20181124-192347
8,7,臺北市,南港區,495,138,633,29,662.0,1280.0,51.72,38.67,1,72,20181124-192347
9,7,臺北市,內湖區,0,0,0,0,0.0,0.0,0.0,0.0,0,150,20181124-192347
10,7,臺北市,士林區,352,95,447,38,485.0,870.0,55.75,40.46,1,163,20181124-192348
11,7,臺北市,北投區,0,0,0,0,0.0,0.0,0.0,0.0,0,141,20181124-192348
12,7,新北市,板橋區,3178,904,4082,389,4471.0,7934.0,56.35,40.06,10,338,20181124-192348
13,7,新北市,三重區,4425,1371,5796,678,6474.0,10867.0,59.57,40.72,11,235,20181124-192348
14,7,新北市,中和區,2617,610,3227,225,3452.0,6022.0,57.32,43.46,7,244,20181124-192348
15,7,新北市,永和區,2497,574,3071,210,3281.0,5656.0,58.01,44.15,6,138,20181124-192349
16,7,新北市,新莊區,3960,1203,5163,444,5607.0,9674.0,57.96,40.93,9,253,20181124-192349
17,7,新北市,新店區,1287,301,1588,131,1719.0,3091.0,55.61,41.64,4,176,20181124-192349
18,7,新北市,樹林區,0,0,0,0,0.0,0.0,0.0,0.0,0,111,20181124-192349
19,7,新北市,鶯歌區,77,19,96,3,99.0,227.0,43.61,33.92,1,50,20181124-192349
20,7,新北市,三峽區,897,231,1128,176,1304.0,2487.0,52.43,36.07,4,70,20181124-192350
21,7,新北市,淡水區,725,190,915,62,977.0,1784.0,54.76,40.64,2,96,20181124-192350
22,7,新北市,汐止區,1473,404,1877,131,2008.0,5048.0,39.78,29.18,4,111,20181124-192350
23,7,新北市,瑞芳區,1374,413,1787,174,1961.0,4366.0,44.92,31.47,13,46,20181124-192350
24,7,新北市,土城區,1040,272,1312,63,1375.0,2835.0,48.5,36.68,2,142,20181124-192350
25,7,新北市,蘆洲區,733,235,968,42,1010.0,1816.0,55.62,40.36,1,104,20181124-192351
26,7,新北市,五股區,1056,234,1290,110,1400.0,2950.0,47.46,35.8,3,48,20181124-192351
27,7,新北市,泰山區,91,18,109,5,114.0,186.0,61.29,48.92,1,47,20181124-192351
28,7,新北市,林口區,0,0,0,0,0.0,0.0,0.0,0.0,0,62,20181124-192351
29,7,新北市,深坑區,288,70,358,23,381.0,782.0,48.72,36.83,1,16,20181124-192352
30,7,新北市,石碇區,1064,304,1368,137,1505.0,3204.0,46.97,33.21,7,13,20181124-192352
31,7,新北市,坪林區,529,145,674,78,752.0,1588.0,47.36,33.31,4,10,20181124-192352
32,7,新北市,三芝區,1233,358,1591,137,1728.0,3573.0,48.36,34.51,5,18,20181124-192352
33,7,新北市,石門區,854,199,1053,119,1172.0,2223.0,52.72,38.42,3,10,20181124-192353
34,7,新北市,八里區,0,0,0,0,0.0,0.0,0.0,0.0,0,20,20181124-192353
35,7,新北市,平溪區,776,235,1011,108,1119.0,2250.0,49.73,34.49,8,12,20181124-192353
36,7,新北市,雙溪區,2306,613,2919,322,3241.0,6952.0,46.62,33.17,16,17,20181124-192353
37,7,新北市,貢寮區,1823,628,2451,270,2721.0,6253.0,43.52,29.15,12,18,20181124-192353
38,7,新北市,金山區,371,135,506,66,572.0,1138.0,50.26,32.6,3,19,20181124-192354
39,7,新北市,萬里區,372,81,453,43,496.0,975.0,50.87,38.15,2,16,20181124-192354
40,7,新北市,烏來區,90,22,112,2,114.0,228.0,50.0,39.47,1,6,20181124-192354
41,7,桃園市,桃園區,0,0,0,0,0.0,0.0,0.0,0.0,0,216,20181124-192354
42,7,桃園市,中壢區,0,0,0,0,0.0,0.0,0.0,0.0,0,210,20181124-192354
43,7,桃園市,大溪區,0,0,0,0,0.0,0.0,0.0,0.0,0,59,20181124-192355
44,7,桃園市,楊梅區,0,0,0,0,0.0,0.0,0.0,0.0,0,82,20181124-192355
45,7,桃園市,蘆竹區,0,0,0,0,0.0,0.0,0.0,0.0,0,76,20181124-192355
46,7,桃園市,大園區,424,138,562,20,582.0,1199.0,48.54,35.36,1,50,20181124-192355
47,7,桃園市,龜山區,213,64,277,14,291.0,1428.0,20.38,14.92,1,78,20181124-192356
48,7,桃園市,八德區,136,26,162,13,175.0,718.0,24.37,18.94,1,101,20181124-192356
49,7,桃園市,龍潭區,484,118,602,44,646.0,1134.0,56.97,42.68,1,64,20181124-192356
50,7,桃園市,平鎮區,309,117,426,26,452.0,839.0,53.87,36.83,1,125,20181124-192356
51,7,桃園市,新屋區,301,74,375,33,408.0,663.0,61.54,45.4,1,30,20181124-192356
52,7,桃園市,觀音區,279,87,366,32,398.0,712.0,55.9,39.19,1,41,20181124-192357
53,7,桃園市,復興區,0,0,0,0,0.0,0.0,0.0,0.0,0,10,20181124-192357
54,7,臺中市,中區,697,160,857,37,894.0,1560.0,57.31,44.68,2,12,20181124-192357
55,7,臺中市,東區,0,0,0,0,0.0,0.0,0.0,0.0,0,49,20181124-192357
56,7,臺中市,南區,0,0,0,0,0.0,0.0,0.0,0.0,0,74,20181124-192357
57,7,臺中市,西區,846,207,1053,42,1095.0,2417.0,45.3,35.0,2,66,20181124-192358
58,7,臺中市,北區,739,154,893,46,939.0,1562.0,60.12,47.31,1,87,20181124-192358
59,7,臺中市,西屯區,0,0,0,0,0.0,0.0,0.0,0.0,0,120,20181124-192358
60,7,臺中市,南屯區,577,142,719,23,742.0,1268.0,58.52,45.5,1,101,20181124-192358
61,7,臺中市,北屯區,0,0,0,0,0.0,0.0,0.0,0.0,0,137,20181124-192359
62,7,臺中市,豐原區,0,0,0,0,0.0,0.0,0.0,0.0,0,88,20181124-192359
63,7,臺中市,東勢區,629,124,753,31,784.0,1592.0,49.25,39.51,2,39,20181124-192359
64,7,臺中市,大甲區,1290,307,1597,124,1721.0,3073.0,56.0,41.98,4,54,20181124-192359
65,7,臺中市,清水區,840,249,1089,89,1178.0,1985.0,59.35,42.32,3,59,20181124-192359
66,7,臺中市,沙鹿區,907,221,1128,49,1177.0,2160.0,54.49,41.99,2,53,20181124-192359
67,7,臺中市,梧棲區,771,175,946,79,1025.0,1596.0,64.22,48.31,2,36,20181124-192400
68,7,臺中市,后里區,854,211,1065,87,1152.0,1986.0,58.01,43.0,2,37,20181124-192400
69,7,臺中市,神岡區,0,0,0,0,0.0,0.0,0.0,0.0,0,42,20181124-192400
70,7,臺中市,潭子區,0,0,0,0,0.0,0.0,0.0,0.0,0,55,20181124-192400
71,7,臺中市,大雅區,0,0,0,0,0.0,0.0,0.0,0.0,0,46,20181124-192401
72,7,臺中市,新社區,655,149,804,54,858.0,1867.0,45.96,35.08,4,23,20181124-192401
73,7,臺中市,石岡區,298,63,361,30,391.0,652.0,59.97,45.71,1,10,20181124-192401
74,7,臺中市,外埔區,0,0,0,0,0.0,0.0,0.0,0.0,0,20,20181124-192401
75,7,臺中市,大安區,1686,371,2057,181,2238.0,4003.0,55.91,42.12,5,16,20181124-192402
76,7,臺中市,烏日區,721,155,876,30,906.0,1622.0,55.86,44.45,1,40,20181124-192402
77,7,臺中市,大肚區,0,0,0,0,0.0,0.0,0.0,0.0,0,33,20181124-192402
78,7,臺中市,龍井區,0,0,0,0,0.0,0.0,0.0,0.0,0,45,20181124-192402
79,7,臺中市,霧峰區,0,0,0,0,0.0,0.0,0.0,0.0,0,43,20181124-192402
80,7,臺中市,太平區,0,0,0,0,0.0,0.0,0.0,0.0,0,93,20181124-192403
81,7,臺中市,大里區,0,0,0,0,0.0,0.0,0.0,0.0,0,106,20181124-192403
82,7,臺中市,和平區,105,16,121,6,127.0,270.0,47.04,38.89,1,17,20181124-192403
83,7,臺南市,新營區,848,230,1078,55,1133.0,3033.0,37.36,27.96,5,49,20181124-192403
