,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
30,新北市,石碇區,0,0.0,0,13,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
31,新北市,坪林區,88,44.44,1,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
32,新北市,三芝區,0,0.0,0,18,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
33,新北市,石門區,0,0.0,0,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
34,新北市,八里區,0,0.0,0,20,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
35,新北市,平溪區,99,37.93,2,12,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
36,新北市,雙溪區,413,42.32,5,17,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=25, tm_wday=5, tm_yday=328, tm_isdst=0)"
37,新北市,貢寮區,203,53.0,2,18,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=26, tm_wday=5, tm_yday=328, tm_isdst=0)"
38,新北市,金山區,0,0.0,0,19,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=26, tm_wday=5, tm_yday=328, tm_isdst=0)"
39,新北市,萬里區,0,0.0,0,16,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=26, tm_wday=5, tm_yday=328, tm_isdst=0)"
40,新北市,烏來區,0,0.0,0,6,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=26, tm_wday=5, tm_yday=328, tm_isdst=0)"
41,桃園市,桃園區,0,0.0,0,216,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=26, tm_wday=5, tm_yday=328, tm_isdst=0)"
42,桃園市,中壢區,0,0.0,0,210,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=27, tm_wday=5, tm_yday=328, tm_isdst=0)"
43,桃園市,大溪區,0,0.0,0,59,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=27, tm_wday=5, tm_yday=328, tm_isdst=0)"
44,桃園市,楊梅區,0,0.0,0,82,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=27, tm_wday=5, tm_yday=328, tm_isdst=0)"
45,桃園市,蘆竹區,0,0.0,0,76,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=27, tm_wday=5, tm_yday=328, tm_isdst=0)"
46,桃園市,大園區,0,0.0,0,50,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=28, tm_wday=5, tm_yday=328, tm_isdst=0)"
47,桃園市,龜山區,0,0.0,0,78,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=28, tm_wday=5, tm_yday=328, tm_isdst=0)"
48,桃園市,八德區,0,0.0,0,101,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=28, tm_wday=5, tm_yday=328, tm_isdst=0)"
49,桃園市,龍潭區,0,0.0,0,64,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=28, tm_wday=5, tm_yday=328, tm_isdst=0)"
50,桃園市,平鎮區,0,0.0,0,125,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=28, tm_wday=5, tm_yday=328, tm_isdst=0)"
51,桃園市,新屋區,0,0.0,0,30,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=29, tm_wday=5, tm_yday=328, tm_isdst=0)"
52,桃園市,觀音區,0,0.0,0,41,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=29, tm_wday=5, tm_yday=328, tm_isdst=0)"
53,桃園市,復興區,0,0.0,0,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=29, tm_wday=5, tm_yday=328, tm_isdst=0)"
54,臺中市,中區,0,0.0,0,12,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=30, tm_wday=5, tm_yday=328, tm_isdst=0)"
55,臺中市,東區,0,0.0,0,49,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=30, tm_wday=5, tm_yday=328, tm_isdst=0)"
56,臺中市,南區,0,0.0,0,74,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=30, tm_wday=5, tm_yday=328, tm_isdst=0)"
57,臺中市,西區,0,0.0,0,66,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=30, tm_wday=5, tm_yday=328, tm_isdst=0)"
58,臺中市,北區,0,0.0,0,87,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=31, tm_wday=5, tm_yday=328, tm_isdst=0)"
59,臺中市,西屯區,0,0.0,0,120,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=31, tm_wday=5, tm_yday=328, tm_isdst=0)"
60,臺中市,南屯區,0,0.0,0,101,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=31, tm_wday=5, tm_yday=328, tm_isdst=0)"
61,臺中市,北屯區,0,0.0,0,137,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=31, tm_wday=5, tm_yday=328, tm_isdst=0)"
62,臺中市,豐原區,0,0.0,0,88,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=31, tm_wday=5, tm_yday=328, tm_isdst=0)"
63,臺中市,東勢區,0,0.0,0,39,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=32, tm_wday=5, tm_yday=328, tm_isdst=0)"
64,臺中市,大甲區,0,0.0,0,54,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=32, tm_wday=5, tm_yday=328, tm_isdst=0)"
65,臺中市,清水區,0,0.0,0,59,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=32, tm_wday=5, tm_yday=328, tm_isdst=0)"
66,臺中市,沙鹿區,0,0.0,0,53,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=32, tm_wday=5, tm_yday=328, tm_isdst=0)"
67,臺中市,梧棲區,5,0.66,1,36,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=32, tm_wday=5, tm_yday=328, tm_isdst=0)"
68,臺中市,后里區,0,0.0,0,37,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=33, tm_wday=5, tm_yday=328, tm_isdst=0)"
69,臺中市,神岡區,0,0.0,0,42,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=33, tm_wday=5, tm_yday=328, tm_isdst=0)"
70,臺中市,潭子區,0,0.0,0,55,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=33, tm_wday=5, tm_yday=328, tm_isdst=0)"
71,臺中市,大雅區,0,0.0,0,46,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=33, tm_wday=5, tm_yday=328, tm_isdst=0)"
72,臺中市,新社區,0,0.0,0,23,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=33, tm_wday=5, tm_yday=328, tm_isdst=0)"
73,臺中市,石岡區,0,0.0,0,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=34, tm_wday=5, tm_yday=328, tm_isdst=0)"
74,臺中市,外埔區,0,0.0,0,20,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=34, tm_wday=5, tm_yday=328, tm_isdst=0)"
75,臺中市,大安區,0,0.0,0,16,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=34, tm_wday=5, tm_yday=328, tm_isdst=0)"
76,臺中市,烏日區,0,0.0,0,40,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=34, tm_wday=5, tm_yday=328, tm_isdst=0)"
77,臺中市,大肚區,0,0.0,0,33,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=35, tm_wday=5, tm_yday=328, tm_isdst=0)"
78,臺中市,龍井區,0,0.0,0,45,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=35, tm_wday=5, tm_yday=328, tm_isdst=0)"
79,臺中市,霧峰區,0,0.0,0,43,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=35, tm_wday=5, tm_yday=328, tm_isdst=0)"
80,臺中市,太平區,0,0.0,0,93,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=35, tm_wday=5, tm_yday=328, tm_isdst=0)"
81,臺中市,大里區,0,0.0,0,106,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=36, tm_wday=5, tm_yday=328, tm_isdst=0)"
82,臺中市,和平區,0,0.0,0,17,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=36, tm_wday=5, tm_yday=328, tm_isdst=0)"
83,臺南市,新營區,0,0.0,0,49,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=36, tm_wday=5, tm_yday=328, tm_isdst=0)"
84,臺南市,鹽水區,85,41.46,1,31,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=36, tm_wday=5, tm_yday=328, tm_isdst=0)"
85,臺南市,白河區,0,0.0,0,32,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=37, tm_wday=5, tm_yday=328, tm_isdst=0)"
86,臺南市,柳營區,131,44.71,2,25,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=37, tm_wday=5, tm_yday=328, tm_isdst=0)"
87,臺南市,後壁區,71,44.94,1,29,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=37, tm_wday=5, tm_yday=328, tm_isdst=0)"
88,臺南市,東山區,0,0.0,0,23,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=37, tm_wday=5, tm_yday=328, tm_isdst=0)"
89,臺南市,麻豆區,0,0.0,0,35,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=37, tm_wday=5, tm_yday=328, tm_isdst=0)"
90,臺南市,下營區,0,0.0,0,19,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=38, tm_wday=5, tm_yday=328, tm_isdst=0)"
91,臺南市,六甲區,0,0.0,0,19,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=38, tm_wday=5, tm_yday=328, tm_isdst=0)"
92,臺南市,官田區,0,0.0,0,20,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=38, tm_wday=5, tm_yday=328, tm_isdst=0)"
