,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,191,0.41,53,117,20181124-201639
1,臺北市,松山區,2,20427,43.48,53,117,20181124-201639
2,臺北市,松山區,3,7784,16.57,53,117,20181124-201639
3,臺北市,松山區,4,18402,39.17,53,117,20181124-201639
4,臺北市,松山區,5,178,0.38,53,117,20181124-201639
5,臺北市,信義區,1,262,0.43,74,142,20181124-201640
6,臺北市,信義區,2,27123,44.07,74,142,20181124-201640
7,臺北市,信義區,3,10047,16.32,74,142,20181124-201640
8,臺北市,信義區,4,23854,38.75,74,142,20181124-201640
9,臺北市,信義區,5,265,0.43,74,142,20181124-201640
10,臺北市,大安區,1,178,0.39,58,188,20181124-201640
11,臺北市,大安區,2,20335,44.4,58,188,20181124-201640
12,臺北市,大安區,3,7096,15.49,58,188,20181124-201640
13,臺北市,大安區,4,18003,39.31,58,188,20181124-201640
14,臺北市,大安區,5,190,0.41,58,188,20181124-201640
15,臺北市,中山區,1,340,0.39,98,133,20181124-201640
16,臺北市,中山區,2,33335,37.93,98,133,20181124-201640
17,臺北市,中山區,3,17188,19.56,98,133,20181124-201640
18,臺北市,中山區,4,36651,41.71,98,133,20181124-201640
19,臺北市,中山區,5,363,0.41,98,133,20181124-201640
20,臺北市,中正區,1,237,0.48,61,96,20181124-201641
21,臺北市,中正區,2,20667,41.46,61,96,20181124-201641
22,臺北市,中正區,3,7893,15.83,61,96,20181124-201641
23,臺北市,中正區,4,20830,41.79,61,96,20181124-201641
24,臺北市,中正區,5,223,0.45,61,96,20181124-201641
25,臺北市,大同區,1,196,0.39,60,82,20181124-201641
26,臺北市,大同區,2,14772,29.38,60,82,20181124-201641
27,臺北市,大同區,3,12362,24.59,60,82,20181124-201641
28,臺北市,大同區,4,22677,45.11,60,82,20181124-201641
29,臺北市,大同區,5,268,0.53,60,82,20181124-201641
30,臺北市,萬華區,1,364,0.41,99,117,20181124-201641
31,臺北市,萬華區,2,32922,37.37,99,117,20181124-201641
32,臺北市,萬華區,3,17828,20.24,99,117,20181124-201641
33,臺北市,萬華區,4,36572,41.52,99,117,20181124-201641
34,臺北市,萬華區,5,404,0.46,99,117,20181124-201641
35,臺北市,文山區,1,152,0.47,40,162,20181124-201641
36,臺北市,文山區,2,15256,47.31,40,162,20181124-201641
37,臺北市,文山區,3,4410,13.68,40,162,20181124-201641
38,臺北市,文山區,4,12261,38.02,40,162,20181124-201641
39,臺北市,文山區,5,169,0.52,40,162,20181124-201641
40,臺北市,南港區,1,254,0.42,65,72,20181124-201641
41,臺北市,南港區,2,23758,39.25,65,72,20181124-201641
42,臺北市,南港區,3,9859,16.29,65,72,20181124-201641
43,臺北市,南港區,4,26365,43.55,65,72,20181124-201641
44,臺北市,南港區,5,300,0.5,65,72,20181124-201641
45,臺北市,內湖區,1,300,0.38,81,150,20181124-201643
46,臺北市,內湖區,2,32088,40.98,81,150,20181124-201643
47,臺北市,內湖區,3,11313,14.45,81,150,20181124-201643
48,臺北市,內湖區,4,34274,43.77,81,150,20181124-201643
49,臺北市,內湖區,5,332,0.42,81,150,20181124-201643
50,臺北市,士林區,1,80,0.33,29,163,20181124-201643
51,臺北市,士林區,2,8890,36.43,29,163,20181124-201643
52,臺北市,士林區,3,5402,22.13,29,163,20181124-201643
53,臺北市,士林區,4,9943,40.74,29,163,20181124-201643
54,臺北市,士林區,5,90,0.37,29,163,20181124-201643
55,臺北市,北投區,1,138,0.4,38,141,20181124-201643
56,臺北市,北投區,2,13889,40.01,38,141,20181124-201643
57,臺北市,北投區,3,6309,18.18,38,141,20181124-201643
58,臺北市,北投區,4,14240,41.02,38,141,20181124-201643
59,臺北市,北投區,5,135,0.39,38,141,20181124-201643
60,新北市,板橋區,1,17857,47.74,54,338,20181124-201644
61,新北市,板橋區,2,19551,52.26,54,338,20181124-201644
62,新北市,三重區,1,21285,49.61,56,235,20181124-201644
63,新北市,三重區,2,21621,50.39,56,235,20181124-201644
64,新北市,中和區,1,59098,36.46,187,244,20181124-201644
65,新北市,中和區,2,102995,63.54,187,244,20181124-201644
66,新北市,永和區,1,15844,32.56,59,138,20181124-201644
67,新北市,永和區,2,32814,67.44,59,138,20181124-201644
68,新北市,新莊區,1,17434,48.03,49,253,20181124-201645
69,新北市,新莊區,2,18864,51.97,49,253,20181124-201645
70,新北市,新店區,1,29353,32.18,106,176,20181124-201645
