,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,408,0.4,111,117,20181124-230555
1,臺北市,松山區,2,43699,43.36,111,117,20181124-230555
2,臺北市,松山區,3,16473,16.34,111,117,20181124-230555
3,臺北市,松山區,4,39817,39.5,111,117,20181124-230555
4,臺北市,松山區,5,396,0.39,111,117,20181124-230555
5,臺北市,信義區,1,426,0.4,124,142,20181124-230556
6,臺北市,信義區,2,47063,44.16,124,142,20181124-230556
7,臺北市,信義區,3,17240,16.18,124,142,20181124-230556
8,臺北市,信義區,4,41400,38.85,124,142,20181124-230556
9,臺北市,信義區,5,434,0.41,124,142,20181124-230556
10,臺北市,大安區,1,437,0.37,141,188,20181124-230556
11,臺北市,大安區,2,53428,45.69,141,188,20181124-230556
12,臺北市,大安區,3,17437,14.91,141,188,20181124-230556
13,臺北市,大安區,4,45128,38.59,141,188,20181124-230556
14,臺北市,大安區,5,502,0.43,141,188,20181124-230556
15,臺北市,中山區,1,460,0.39,129,133,20181124-230556
16,臺北市,中山區,2,45120,38.24,129,133,20181124-230556
17,臺北市,中山區,3,22824,19.35,129,133,20181124-230556
18,臺北市,中山區,4,49104,41.62,129,133,20181124-230556
19,臺北市,中山區,5,475,0.4,129,133,20181124-230556
20,臺北市,中正區,1,336,0.45,88,96,20181124-230556
21,臺北市,中正區,2,30936,41.76,88,96,20181124-230556
22,臺北市,中正區,3,11612,15.68,88,96,20181124-230556
23,臺北市,中正區,4,30842,41.64,88,96,20181124-230556
24,臺北市,中正區,5,348,0.47,88,96,20181124-230556
25,臺北市,大同區,1,266,0.38,82,82,20181124-230556
26,臺北市,大同區,2,20763,29.69,82,82,20181124-230556
27,臺北市,大同區,3,16896,24.16,82,82,20181124-230556
28,臺北市,大同區,4,31679,45.29,82,82,20181124-230556
29,臺北市,大同區,5,339,0.48,82,82,20181124-230556
30,臺北市,萬華區,1,427,0.41,117,117,20181124-230557
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-230557
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-230557
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-230557
34,臺北市,萬華區,5,464,0.44,117,117,20181124-230557
35,臺北市,文山區,1,459,0.48,109,162,20181124-230557
36,臺北市,文山區,2,44985,47.14,109,162,20181124-230557
37,臺北市,文山區,3,12538,13.14,109,162,20181124-230557
38,臺北市,文山區,4,36981,38.75,109,162,20181124-230557
39,臺北市,文山區,5,474,0.5,109,162,20181124-230557
40,臺北市,南港區,1,287,0.43,72,72,20181124-230557
41,臺北市,南港區,2,26282,39.45,72,72,20181124-230557
42,臺北市,南港區,3,10830,16.26,72,72,20181124-230557
43,臺北市,南港區,4,28896,43.37,72,72,20181124-230557
44,臺北市,南港區,5,325,0.49,72,72,20181124-230557
45,臺北市,內湖區,1,523,0.36,146,150,20181124-230559
46,臺北市,內湖區,2,59903,41.06,146,150,20181124-230559
47,臺北市,內湖區,3,21050,14.43,146,150,20181124-230559
48,臺北市,內湖區,4,63801,43.73,146,150,20181124-230559
49,臺北市,內湖區,5,617,0.42,146,150,20181124-230559
50,臺北市,士林區,1,270,0.34,89,163,20181124-230559
51,臺北市,士林區,2,28474,35.72,89,163,20181124-230559
52,臺北市,士林區,3,17696,22.2,89,163,20181124-230559
53,臺北市,士林區,4,32945,41.33,89,163,20181124-230559
54,臺北市,士林區,5,330,0.41,89,163,20181124-230559
55,臺北市,北投區,1,384,0.39,106,141,20181124-230559
56,臺北市,北投區,2,38915,39.17,106,141,20181124-230559
57,臺北市,北投區,3,18218,18.34,106,141,20181124-230559
58,臺北市,北投區,4,41416,41.68,106,141,20181124-230559
59,臺北市,北投區,5,425,0.43,106,141,20181124-230559
60,新北市,板橋區,1,118432,46.03,308,338,20181124-230600
61,新北市,板橋區,2,138886,53.97,308,338,20181124-230600
62,新北市,三重區,1,87774,50.23,208,235,20181124-230600
63,新北市,三重區,2,86954,49.77,208,235,20181124-230600
64,新北市,中和區,1,77101,36.6,235,244,20181124-230600
65,新北市,中和區,2,133539,63.4,235,244,20181124-230600
66,新北市,永和區,1,36039,32.43,131,138,20181124-230600
67,新北市,永和區,2,75095,67.57,131,138,20181124-230600
68,新北市,新莊區,1,91148,48.35,229,253,20181124-230601
69,新北市,新莊區,2,97381,51.65,229,253,20181124-230601
70,新北市,新店區,1,46237,31.34,164,176,20181124-230601
71,新北市,新店區,2,101310,68.66,164,176,20181124-230601
72,新北市,樹林區,1,40363,45.8,108,111,20181124-230601
73,新北市,樹林區,2,47762,54.2,108,111,20181124-230601
74,新北市,鶯歌區,1,20360,46.51,50,50,20181124-230601
75,新北市,鶯歌區,2,23419,53.49,50,50,20181124-230601
76,新北市,三峽區,1,23653,42.64,70,70,20181124-230601
77,新北市,三峽區,2,31822,57.36,70,70,20181124-230601
78,新北市,淡水區,1,27191,40.45,80,96,20181124-230602
79,新北市,淡水區,2,40033,59.55,80,96,20181124-230602
80,新北市,汐止區,1,31696,39.28,91,111,20181124-230602
81,新北市,汐止區,2,48999,60.72,91,111,20181124-230602
82,新北市,瑞芳區,1,8038,37.51,46,46,20181124-230602
83,新北市,瑞芳區,2,13393,62.49,46,46,20181124-230602
84,新北市,土城區,1,49477,43.89,136,142,20181124-230602
85,新北市,土城區,2,63243,56.11,136,142,20181124-230602
86,新北市,蘆洲區,1,48350,50.56,104,104,20181124-230603
87,新北市,蘆洲區,2,47271,49.44,104,104,20181124-230603
88,新北市,五股區,1,19896,47.74,47,48,20181124-230603
89,新北市,五股區,2,21778,52.26,47,48,20181124-230603
90,新北市,泰山區,1,14017,46.08,38,47,20181124-230603
91,新北市,泰山區,2,16401,53.92,38,47,20181124-230603
92,新北市,林口區,1,20883,40.92,62,62,20181124-230603
93,新北市,林口區,2,30150,59.08,62,62,20181124-230603
94,新北市,深坑區,1,5153,40.03,16,16,20181124-230603
95,新北市,深坑區,2,7720,59.97,16,16,20181124-230603
96,新北市,石碇區,1,2488,52.27,13,13,20181124-230604
97,新北市,石碇區,2,2272,47.73,13,13,20181124-230604
98,新北市,坪林區,1,2255,55.46,10,10,20181124-230604
99,新北市,坪林區,2,1811,44.54,10,10,20181124-230604
100,新北市,三芝區,1,4915,40.6,18,18,20181124-230605
101,新北市,三芝區,2,7191,59.4,18,18,20181124-230605
102,新北市,石門區,1,2928,41.3,10,10,20181124-230605
103,新北市,石門區,2,4162,58.7,10,10,20181124-230605
104,新北市,八里區,1,8982,46.0,20,20,20181124-230605
105,新北市,八里區,2,10545,54.0,20,20,20181124-230605
106,新北市,平溪區,1,1417,46.72,12,12,20181124-230606
107,新北市,平溪區,2,1616,53.28,12,12,20181124-230606
108,新北市,雙溪區,1,2423,44.18,17,17,20181124-230606
109,新北市,雙溪區,2,3062,55.82,17,17,20181124-230606
110,新北市,貢寮區,1,3698,54.21,18,18,20181124-230606
111,新北市,貢寮區,2,3123,45.79,18,18,20181124-230606
112,新北市,金山區,1,5344,46.11,19,19,20181124-230606
113,新北市,金山區,2,6246,53.89,19,19,20181124-230606
