,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,0,0,0,0,0,0,0,0,0,117,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=57, tm_wday=5, tm_yday=328, tm_isdst=0)"
1,7,臺北市,信義區,0,0,0,0,0,0,0,0,0,142,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=57, tm_wday=5, tm_yday=328, tm_isdst=0)"
2,7,臺北市,大安區,0,0,0,0,0,0,0,0,0,188,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=58, tm_wday=5, tm_yday=328, tm_isdst=0)"
3,7,臺北市,中山區,0,0,0,0,0,0,0,0,0,133,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=58, tm_wday=5, tm_yday=328, tm_isdst=0)"
4,7,臺北市,中正區,0,0,0,0,0,0,0,0,0,96,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=58, tm_wday=5, tm_yday=328, tm_isdst=0)"
5,7,臺北市,大同區,0,0,0,0,0,0,0,0,0,82,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=59, tm_wday=5, tm_yday=328, tm_isdst=0)"
6,7,臺北市,萬華區,0,0,0,0,0,0,0,0,0,117,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=59, tm_wday=5, tm_yday=328, tm_isdst=0)"
7,7,臺北市,文山區,0,0,0,0,0,0,0,0,0,162,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=59, tm_wday=5, tm_yday=328, tm_isdst=0)"
8,7,臺北市,南港區,0,0,0,0,0,0,0,0,0,72,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=59, tm_wday=5, tm_yday=328, tm_isdst=0)"
9,7,臺北市,內湖區,0,0,0,0,0,0,0,0,0,150,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=0, tm_wday=5, tm_yday=328, tm_isdst=0)"
10,7,臺北市,士林區,0,0,0,0,0,0,0,0,0,163,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=0, tm_wday=5, tm_yday=328, tm_isdst=0)"
11,7,臺北市,北投區,0,0,0,0,0,0,0,0,0,141,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=0, tm_wday=5, tm_yday=328, tm_isdst=0)"
12,7,新北市,板橋區,0,0,0,0,0,0,0,0,0,338,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=0, tm_wday=5, tm_yday=328, tm_isdst=0)"
13,7,新北市,三重區,0,0,0,0,0,0,0,0,0,235,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=1, tm_wday=5, tm_yday=328, tm_isdst=0)"
14,7,新北市,中和區,0,0,0,0,0,0,0,0,0,244,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=1, tm_wday=5, tm_yday=328, tm_isdst=0)"
15,7,新北市,永和區,0,0,0,0,0,0,0,0,0,138,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=1, tm_wday=5, tm_yday=328, tm_isdst=0)"
16,7,新北市,新莊區,0,0,0,0,0,0,0,0,0,253,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=1, tm_wday=5, tm_yday=328, tm_isdst=0)"
17,7,新北市,新店區,0,0,0,0,0,0,0,0,0,176,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=2, tm_wday=5, tm_yday=328, tm_isdst=0)"
18,7,新北市,樹林區,0,0,0,0,0,0,0,0,0,111,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=1, tm_sec=2, tm_wday=5, tm_yday=328, tm_isdst=0)"
