,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,1,0.11,1,117,20181124-181513
1,臺北市,松山區,2,358,39.78,1,117,20181124-181513
2,臺北市,松山區,3,145,16.11,1,117,20181124-181513
3,臺北市,松山區,4,388,43.11,1,117,20181124-181513
4,臺北市,松山區,5,8,0.89,1,117,20181124-181513
5,臺北市,信義區,1,18,0.62,4,142,20181124-181513
6,臺北市,信義區,2,447,15.31,4,142,20181124-181513
7,臺北市,信義區,3,12,0.41,4,142,20181124-181513
8,臺北市,大安區,1,4,0.77,1,188,20181124-181513
9,臺北市,大安區,2,253,48.56,1,188,20181124-181513
10,臺北市,大安區,3,88,16.89,1,188,20181124-181513
11,臺北市,大安區,4,172,33.01,1,188,20181124-181513
12,臺北市,大安區,5,4,0.77,1,188,20181124-181513
13,臺北市,中山區,1,5,0.22,3,133,20181124-181514
14,臺北市,中山區,2,737,32.68,3,133,20181124-181514
15,臺北市,中山區,3,574,25.45,3,133,20181124-181514
16,臺北市,中山區,4,929,41.2,3,133,20181124-181514
17,臺北市,中山區,5,10,0.44,3,133,20181124-181514
18,臺北市,中正區,1,22,0.44,7,96,20181124-181514
19,臺北市,中正區,2,748,15.09,7,96,20181124-181514
20,臺北市,中正區,3,26,0.52,7,96,20181124-181514
21,臺北市,大同區,1,3,0.43,1,82,20181124-181514
22,臺北市,大同區,2,171,24.39,1,82,20181124-181514
23,臺北市,大同區,3,183,26.11,1,82,20181124-181514
24,臺北市,大同區,4,341,48.64,1,82,20181124-181514
25,臺北市,大同區,5,3,0.43,1,82,20181124-181514
26,臺北市,萬華區,1,41,0.55,9,117,20181124-181514
27,臺北市,萬華區,2,25,0.33,9,117,20181124-181514
28,臺北市,文山區,1,5,0.65,1,162,20181124-181515
29,臺北市,文山區,2,348,45.43,1,162,20181124-181515
30,臺北市,文山區,3,121,15.8,1,162,20181124-181515
31,臺北市,文山區,4,291,37.99,1,162,20181124-181515
32,臺北市,文山區,5,1,0.13,1,162,20181124-181515
33,臺北市,南港區,1,51,0.36,16,72,20181124-181515
34,臺北市,南港區,2,68,0.48,16,72,20181124-181515
35,臺北市,內湖區,1,6,0.41,2,150,20181124-181515
36,臺北市,內湖區,2,532,36.24,2,150,20181124-181515
37,臺北市,內湖區,3,264,17.98,2,150,20181124-181515
38,臺北市,內湖區,4,660,44.96,2,150,20181124-181515
39,臺北市,內湖區,5,6,0.41,2,150,20181124-181515
40,臺北市,士林區,1,0,0.0,0,163,20181124-181515
41,臺北市,士林區,2,0,0.0,0,163,20181124-181515
42,臺北市,士林區,3,0,0.0,0,163,20181124-181515
43,臺北市,士林區,4,0,0.0,0,163,20181124-181515
44,臺北市,士林區,5,0,0.0,0,163,20181124-181515
45,臺北市,北投區,1,2,0.38,1,141,20181124-181516
