,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,35376,10730,46106,2825,48931.0,83057.0,58.91,42.59,59,117,20181124-230754
1,7,臺北市,信義區,56605,15990,72595,4203,76798.0,132485.0,57.97,42.73,102,142,20181124-230754
2,7,臺北市,大安區,38296,11875,50171,2623,52794.0,93517.0,56.45,40.95,73,188,20181124-230754
3,7,臺北市,中山區,63771,20460,84231,5656,89887.0,158749.0,56.62,40.17,109,133,20181124-230754
4,7,臺北市,中正區,38654,11860,50514,3067,53581.0,91749.0,58.4,42.13,70,96,20181124-230755
5,7,臺北市,大同區,31608,10857,42465,3357,45822.0,79840.0,57.39,39.59,62,82,20181124-230755
6,7,臺北市,萬華區,54839,16499,71338,5717,77055.0,139152.0,55.37,39.41,100,117,20181124-230755
7,7,臺北市,文山區,51500,13099,64599,4031,68630.0,114518.0,59.93,44.97,86,162,20181124-230755
8,7,臺北市,南港區,43217,12009,55226,3158,58384.0,101907.0,57.29,42.41,72,72,20181124-230755
9,7,臺北市,內湖區,53173,15135,68308,3839,72147.0,124486.0,57.96,42.71,82,150,20181124-230756
10,7,臺北市,士林區,36127,11998,48125,4196,52321.0,91678.0,57.07,39.41,66,163,20181124-230756
11,7,臺北市,北投區,32830,9749,42579,2994,45573.0,82141.0,55.48,39.97,58,141,20181124-230756
12,7,新北市,板橋區,165646,49535,215181,17256,232437.0,415206.0,55.98,39.89,309,338,20181124-230756
13,7,新北市,三重區,97056,30297,127353,12311,139664.0,248428.0,56.22,39.07,184,235,20181124-230756
14,7,新北市,中和區,114538,29419,143957,9460,153417.0,278302.0,55.13,41.16,196,244,20181124-230757
15,7,新北市,永和區,67807,16504,84311,5208,89519.0,151193.0,59.21,44.85,114,138,20181124-230757
16,7,新北市,新莊區,125079,36241,161320,12319,173639.0,307643.0,56.44,40.66,227,253,20181124-230757
17,7,新北市,新店區,73371,17347,90718,5538,96256.0,173150.0,55.59,42.37,120,176,20181124-230757
18,7,新北市,樹林區,57206,16131,73337,5166,78503.0,143437.0,54.73,39.88,105,111,20181124-230757
19,7,新北市,鶯歌區,23076,6713,29789,2067,31856.0,60583.0,52.58,38.09,43,50,20181124-230758
20,7,新北市,三峽區,35739,10099,45838,3190,49028.0,94291.0,52.0,37.9,70,70,20181124-230758
21,7,新北市,淡水區,44677,12378,57055,3662,60717.0,115377.0,52.62,38.72,80,96,20181124-230758
22,7,新北市,汐止區,53131,14421,67552,4572,72124.0,137406.0,52.49,38.67,89,111,20181124-230758
23,7,新北市,瑞芳區,12211,3277,15488,1236,16724.0,35036.0,47.73,34.85,46,46,20181124-230758
24,7,新北市,土城區,70322,19808,90130,7093,97223.0,179893.0,54.04,39.09,129,142,20181124-230758
25,7,新北市,蘆洲區,57078,17427,74505,6189,80694.0,151141.0,53.39,37.76,94,104,20181124-230759
26,7,新北市,五股區,26859,7732,34591,2817,37408.0,70883.0,52.77,37.89,47,48,20181124-230759
27,7,新北市,泰山區,20682,5608,26290,1767,28057.0,50952.0,55.07,40.59,38,47,20181124-230759
28,7,新北市,林口區,33976,8795,42771,2466,45237.0,80893.0,55.92,42.0,58,62,20181124-230759
29,7,新北市,深坑區,8193,2201,10394,716,11110.0,20624.0,53.87,39.73,16,16,20181124-230759
30,7,新北市,石碇區,2358,719,3077,309,3386.0,6861.0,49.35,34.37,13,13,20181124-230800
31,7,新北市,坪林區,2075,535,2610,311,2921.0,5891.0,49.58,35.22,10,10,20181124-230800
32,7,新北市,三芝區,6999,1927,8926,704,9630.0,20119.0,47.87,34.79,18,18,20181124-230800
33,7,新北市,石門區,3899,1018,4917,509,5426.0,10528.0,51.54,37.03,10,10,20181124-230800
34,7,新北市,八里區,12684,3493,16177,1263,17440.0,32970.0,52.9,38.47,20,20,20181124-230801
35,7,新北市,平溪區,1428,412,1840,190,2030.0,4321.0,46.98,33.05,12,12,20181124-230801
36,7,新北市,雙溪區,2739,737,3476,373,3849.0,7999.0,48.12,34.24,17,17,20181124-230801
37,7,新北市,貢寮區,3309,1075,4384,423,4807.0,11279.0,42.62,29.34,18,18,20181124-230801
38,7,新北市,金山區,6853,1860,8713,843,9556.0,18978.0,50.35,36.11,19,19,20181124-230801
39,7,新北市,萬里區,6883,1811,8694,854,9548.0,19297.0,49.48,35.67,16,16,20181124-230802
40,7,新北市,烏來區,942,210,1152,79,1231.0,2527.0,48.71,37.28,4,6,20181124-230802
41,7,桃園市,桃園區,59178,15914,75092,4113,79205.0,155026.0,51.09,38.17,101,216,20181124-230802
42,7,桃園市,中壢區,64961,15864,80825,4200,85025.0,161051.0,52.79,40.34,109,210,20181124-230802
43,7,桃園市,大溪區,27759,7238,34997,2736,37733.0,72525.0,52.03,38.28,55,59,20181124-230802
44,7,桃園市,楊梅區,37202,8453,45655,2412,48067.0,94030.0,51.12,39.56,59,82,20181124-230803
45,7,桃園市,蘆竹區,41107,11033,52140,3371,55511.0,109775.0,50.57,37.45,67,76,20181124-230803
46,7,桃園市,大園區,17148,4633,21781,1378,23159.0,46781.0,49.51,36.66,33,50,20181124-230803
47,7,桃園市,龜山區,24615,6303,30918,1799,32717.0,67737.0,48.3,36.34,44,78,20181124-230803
48,7,桃園市,八德區,55906,14203,70109,4347,74456.0,149171.0,49.91,37.48,92,101,20181124-230804
49,7,桃園市,龍潭區,30061,6504,36565,1987,38552.0,73572.0,52.4,40.86,48,64,20181124-230804
50,7,桃園市,平鎮區,58847,13657,72504,3565,76069.0,143819.0,52.89,40.92,100,125,20181124-230804
51,7,桃園市,新屋區,15521,4086,19607,1171,20778.0,37573.0,55.3,41.31,28,30,20181124-230804
52,7,桃園市,觀音區,18924,4898,23822,1513,25335.0,50851.0,49.82,37.21,38,41,20181124-230804
53,7,桃園市,復興區,2303,498,2801,215,3016.0,5868.0,51.4,39.25,7,10,20181124-230805
54,7,臺中市,中區,6132,1541,7673,468,8141.0,14696.0,55.4,41.73,12,12,20181124-230805
55,7,臺中市,東區,26399,6535,32934,2009,34943.0,59642.0,58.59,44.26,46,49,20181124-230805
56,7,臺中市,南區,44108,10474,54582,2966,57548.0,94235.0,61.07,46.81,68,74,20181124-230805
57,7,臺中市,西區,39032,9985,49017,2402,51419.0,88725.0,57.95,43.99,62,66,20181124-230805
58,7,臺中市,北區,37553,8839,46392,2298,48690.0,86755.0,56.12,43.29,63,87,20181124-230806
