,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,30,0.6,6,117,20181124-185228
1,臺北市,松山區,2,1973,39.64,6,117,20181124-185228
2,臺北市,松山區,3,896,18.0,6,117,20181124-185228
3,臺北市,松山區,4,2053,41.25,6,117,20181124-185228
4,臺北市,松山區,5,25,0.5,6,117,20181124-185228
5,臺北市,信義區,1,62,0.45,17,142,20181124-185229
6,臺北市,信義區,2,5849,42.85,17,142,20181124-185229
7,臺北市,信義區,3,2245,16.45,17,142,20181124-185229
8,臺北市,信義區,4,5439,39.84,17,142,20181124-185229
9,臺北市,信義區,5,56,0.41,17,142,20181124-185229
10,臺北市,大安區,1,21,0.43,7,188,20181124-185229
11,臺北市,大安區,2,2175,45.03,7,188,20181124-185229
12,臺北市,大安區,3,728,15.07,7,188,20181124-185229
13,臺北市,大安區,4,1876,38.84,7,188,20181124-185229
14,臺北市,大安區,5,30,0.62,7,188,20181124-185229
15,臺北市,中山區,1,101,0.37,32,133,20181124-185229
16,臺北市,中山區,2,11050,39.95,32,133,20181124-185229
17,臺北市,中山區,3,5160,18.65,32,133,20181124-185229
18,臺北市,中山區,4,11221,40.56,32,133,20181124-185229
19,臺北市,中山區,5,130,0.47,32,133,20181124-185229
20,臺北市,中正區,1,64,0.44,19,96,20181124-185230
21,臺北市,中正區,2,6104,42.32,19,96,20181124-185230
22,臺北市,中正區,3,2200,15.25,19,96,20181124-185230
23,臺北市,中正區,4,5986,41.51,19,96,20181124-185230
24,臺北市,中正區,5,68,0.47,19,96,20181124-185230
25,臺北市,大同區,1,46,0.36,16,82,20181124-185230
26,臺北市,大同區,2,3548,27.91,16,82,20181124-185230
27,臺北市,大同區,3,3218,25.31,16,82,20181124-185230
28,臺北市,大同區,4,5835,45.9,16,82,20181124-185230
29,臺北市,大同區,5,65,0.51,16,82,20181124-185230
30,臺北市,萬華區,1,142,0.46,36,117,20181124-185230
31,臺北市,萬華區,2,11718,38.16,36,117,20181124-185230
32,臺北市,萬華區,3,6169,20.09,36,117,20181124-185230
33,臺北市,萬華區,4,12542,40.85,36,117,20181124-185230
34,臺北市,萬華區,5,135,0.44,36,117,20181124-185230
35,臺北市,文山區,1,30,0.48,8,162,20181124-185231
36,臺北市,文山區,2,3070,48.65,8,162,20181124-185231
37,臺北市,文山區,3,841,13.33,8,162,20181124-185231
38,臺北市,文山區,4,2342,37.12,8,162,20181124-185231
39,臺北市,文山區,5,27,0.43,8,162,20181124-185231
40,臺北市,南港區,1,192,0.44,48,72,20181124-185231
41,臺北市,南港區,2,17068,38.68,48,72,20181124-185231
42,臺北市,南港區,3,7454,16.89,48,72,20181124-185231
43,臺北市,南港區,4,19192,43.49,48,72,20181124-185231
44,臺北市,南港區,5,219,0.5,48,72,20181124-185231
45,臺北市,內湖區,1,33,0.31,12,150,20181124-185231
46,臺北市,內湖區,2,4337,41.02,12,150,20181124-185231
47,臺北市,內湖區,3,1511,14.29,12,150,20181124-185231
48,臺北市,內湖區,4,4645,43.93,12,150,20181124-185231
49,臺北市,內湖區,5,48,0.45,12,150,20181124-185231
50,臺北市,士林區,1,8,0.38,3,163,20181124-185231
51,臺北市,士林區,2,739,34.66,3,163,20181124-185231
52,臺北市,士林區,3,521,24.44,3,163,20181124-185231
53,臺北市,士林區,4,859,40.29,3,163,20181124-185231
54,臺北市,士林區,5,5,0.23,3,163,20181124-185231
55,臺北市,北投區,1,12,0.53,3,141,20181124-185232
56,臺北市,北投區,2,877,38.55,3,141,20181124-185232
57,臺北市,北投區,3,470,20.66,3,141,20181124-185232
58,臺北市,北投區,4,905,39.78,3,141,20181124-185232
59,臺北市,北投區,5,11,0.48,3,141,20181124-185232
60,新北市,板橋區,1,494,40.83,3,338,20181124-185232
61,新北市,板橋區,2,716,59.17,3,338,20181124-185232
62,新北市,三重區,1,3497,47.92,10,235,20181124-185232
63,新北市,三重區,2,3801,52.08,10,235,20181124-185232
64,新北市,中和區,1,24274,36.91,83,244,20181124-185232
