,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,223,0.41,61,117,20181124-202738
1,臺北市,松山區,2,23326,43.02,61,117,20181124-202738
2,臺北市,松山區,3,9105,16.79,61,117,20181124-202738
3,臺北市,松山區,4,21354,39.39,61,117,20181124-202738
4,臺北市,松山區,5,208,0.38,61,117,20181124-202738
5,臺北市,信義區,1,283,0.42,80,142,20181124-202738
6,臺北市,信義區,2,29396,44.03,80,142,20181124-202738
7,臺北市,信義區,3,10916,16.35,80,142,20181124-202738
8,臺北市,信義區,4,25876,38.76,80,142,20181124-202738
9,臺北市,信義區,5,286,0.43,80,142,20181124-202738
10,臺北市,大安區,1,195,0.38,64,188,20181124-202738
11,臺北市,大安區,2,22454,44.26,64,188,20181124-202738
12,臺北市,大安區,3,7893,15.56,64,188,20181124-202738
13,臺北市,大安區,4,19981,39.38,64,188,20181124-202738
14,臺北市,大安區,5,211,0.42,64,188,20181124-202738
15,臺北市,中山區,1,350,0.38,102,133,20181124-202739
16,臺北市,中山區,2,34922,38.03,102,133,20181124-202739
17,臺北市,中山區,3,17925,19.52,102,133,20181124-202739
18,臺北市,中山區,4,38244,41.65,102,133,20181124-202739
19,臺北市,中山區,5,379,0.41,102,133,20181124-202739
20,臺北市,中正區,1,252,0.47,65,96,20181124-202739
21,臺北市,中正區,2,22174,41.49,65,96,20181124-202739
22,臺北市,中正區,3,8449,15.81,65,96,20181124-202739
23,臺北市,中正區,4,22330,41.78,65,96,20181124-202739
24,臺北市,中正區,5,242,0.45,65,96,20181124-202739
25,臺北市,大同區,1,210,0.39,64,82,20181124-202740
26,臺北市,大同區,2,15825,29.49,64,82,20181124-202740
27,臺北市,大同區,3,13148,24.5,64,82,20181124-202740
28,臺北市,大同區,4,24197,45.09,64,82,20181124-202740
29,臺北市,大同區,5,283,0.53,64,82,20181124-202740
30,臺北市,萬華區,1,370,0.41,101,117,20181124-202740
31,臺北市,萬華區,2,33535,37.34,101,117,20181124-202740
32,臺北市,萬華區,3,18255,20.33,101,117,20181124-202740
33,臺北市,萬華區,4,37233,41.46,101,117,20181124-202740
34,臺北市,萬華區,5,413,0.46,101,117,20181124-202740
35,臺北市,文山區,1,170,0.46,45,162,20181124-202741
36,臺北市,文山區,2,17365,47.25,45,162,20181124-202741
37,臺北市,文山區,3,4996,13.6,45,162,20181124-202741
38,臺北市,文山區,4,14030,38.18,45,162,20181124-202741
39,臺北市,文山區,5,187,0.51,45,162,20181124-202741
40,臺北市,南港區,1,254,0.42,65,72,20181124-202742
41,臺北市,南港區,2,23758,39.25,65,72,20181124-202742
42,臺北市,南港區,3,9859,16.29,65,72,20181124-202742
43,臺北市,南港區,4,26365,43.55,65,72,20181124-202742
44,臺北市,南港區,5,300,0.5,65,72,20181124-202742
45,臺北市,內湖區,1,325,0.38,87,150,20181124-202742
46,臺北市,內湖區,2,34944,41.27,87,150,20181124-202742
47,臺北市,內湖區,3,12108,14.3,87,150,20181124-202742
48,臺北市,內湖區,4,36929,43.62,87,150,20181124-202742
49,臺北市,內湖區,5,359,0.42,87,150,20181124-202742
50,臺北市,士林區,1,91,0.32,33,163,20181124-202742
51,臺北市,士林區,2,10213,36.47,33,163,20181124-202742
52,臺北市,士林區,3,6128,21.88,33,163,20181124-202742
53,臺北市,士林區,4,11471,40.96,33,163,20181124-202742
54,臺北市,士林區,5,102,0.36,33,163,20181124-202742
55,臺北市,北投區,1,150,0.38,43,141,20181124-202742
56,臺北市,北投區,2,15942,40.19,43,141,20181124-202742
57,臺北市,北投區,3,7149,18.02,43,141,20181124-202742
58,臺北市,北投區,4,16269,41.01,43,141,20181124-202742
59,臺北市,北投區,5,157,0.4,43,141,20181124-202742
60,新北市,板橋區,1,23412,47.03,70,338,20181124-202744
61,新北市,板橋區,2,26366,52.97,70,338,20181124-202744
62,新北市,三重區,1,24297,49.8,63,235,20181124-202744
63,新北市,三重區,2,24496,50.2,63,235,20181124-202744
64,新北市,中和區,1,61025,36.47,192,244,20181124-202745
65,新北市,中和區,2,106308,63.53,192,244,20181124-202745
66,新北市,永和區,1,17732,32.68,65,138,20181124-202745
67,新北市,永和區,2,36529,67.32,65,138,20181124-202745
68,新北市,新莊區,1,20400,47.79,57,253,20181124-202745
69,新北市,新莊區,2,22283,52.21,57,253,20181124-202745
70,新北市,新店區,1,31707,32.16,113,176,20181124-202746
71,新北市,新店區,2,66892,67.84,113,176,20181124-202746
72,新北市,樹林區,1,20272,46.68,57,111,20181124-202746
73,新北市,樹林區,2,23159,53.32,57,111,20181124-202746
