,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,57,0.54,12,117,20181124-192156
1,臺北市,松山區,2,4023,38.19,12,117,20181124-192156
2,臺北市,松山區,3,1978,18.78,12,117,20181124-192156
3,臺北市,松山區,4,4426,42.02,12,117,20181124-192156
4,臺北市,松山區,5,50,0.47,12,117,20181124-192156
5,臺北市,信義區,1,102,0.44,29,142,20181124-192156
6,臺北市,信義區,2,10321,44.15,29,142,20181124-192156
7,臺北市,信義區,3,3775,16.15,29,142,20181124-192156
8,臺北市,信義區,4,9080,38.84,29,142,20181124-192156
9,臺北市,信義區,5,99,0.42,29,142,20181124-192156
10,臺北市,大安區,1,54,0.43,17,188,20181124-192156
11,臺北市,大安區,2,5655,44.69,17,188,20181124-192156
12,臺北市,大安區,3,1890,14.94,17,188,20181124-192156
13,臺北市,大安區,4,4991,39.44,17,188,20181124-192156
14,臺北市,大安區,5,64,0.51,17,188,20181124-192156
15,臺北市,中山區,1,186,0.39,54,133,20181124-192157
16,臺北市,中山區,2,18410,38.79,54,133,20181124-192157
17,臺北市,中山區,3,8997,18.96,54,133,20181124-192157
18,臺北市,中山區,4,19658,41.42,54,133,20181124-192157
19,臺北市,中山區,5,209,0.44,54,133,20181124-192157
20,臺北市,中正區,1,130,0.52,32,96,20181124-192157
21,臺北市,中正區,2,10515,41.67,32,96,20181124-192157
22,臺北市,中正區,3,3894,15.43,32,96,20181124-192157
23,臺北市,中正區,4,10580,41.93,32,96,20181124-192157
24,臺北市,中正區,5,113,0.45,32,96,20181124-192157
25,臺北市,大同區,1,111,0.39,35,82,20181124-192157
26,臺北市,大同區,2,8271,29.0,35,82,20181124-192157
27,臺北市,大同區,3,7085,24.85,35,82,20181124-192157
28,臺北市,大同區,4,12887,45.19,35,82,20181124-192157
29,臺北市,大同區,5,162,0.57,35,82,20181124-192157
30,臺北市,萬華區,1,249,0.42,67,117,20181124-192157
31,臺北市,萬華區,2,21914,37.26,67,117,20181124-192157
32,臺北市,萬華區,3,11946,20.31,67,117,20181124-192157
33,臺北市,萬華區,4,24452,41.57,67,117,20181124-192157
34,臺北市,萬華區,5,259,0.44,67,117,20181124-192157
35,臺北市,文山區,1,60,0.48,16,162,20181124-192157
36,臺北市,文山區,2,6065,48.44,16,162,20181124-192157
37,臺北市,文山區,3,1705,13.62,16,162,20181124-192157
38,臺北市,文山區,4,4635,37.02,16,162,20181124-192157
39,臺北市,文山區,5,55,0.44,16,162,20181124-192157
40,臺北市,南港區,1,225,0.43,57,72,20181124-192158
41,臺北市,南港區,2,20408,38.99,57,72,20181124-192158
42,臺北市,南港區,3,8678,16.58,57,72,20181124-192158
43,臺北市,南港區,4,22762,43.49,57,72,20181124-192158
44,臺北市,南港區,5,270,0.52,57,72,20181124-192158
45,臺北市,內湖區,1,103,0.36,31,150,20181124-192158
46,臺北市,內湖區,2,11661,40.88,31,150,20181124-192158
47,臺北市,內湖區,3,4199,14.72,31,150,20181124-192158
48,臺北市,內湖區,4,12442,43.62,31,150,20181124-192158
49,臺北市,內湖區,5,119,0.42,31,150,20181124-192158
50,臺北市,士林區,1,13,0.34,5,163,20181124-192158
51,臺北市,士林區,2,1454,37.69,5,163,20181124-192158
52,臺北市,士林區,3,862,22.34,5,163,20181124-192158
53,臺北市,士林區,4,1519,39.37,5,163,20181124-192158
54,臺北市,士林區,5,10,0.26,5,163,20181124-192158
55,臺北市,北投區,1,24,0.46,7,141,20181124-192159
56,臺北市,北投區,2,2286,43.9,7,141,20181124-192159
57,臺北市,北投區,3,885,17.0,7,141,20181124-192159
58,臺北市,北投區,4,1987,38.16,7,141,20181124-192159
59,臺北市,北投區,5,25,0.48,7,141,20181124-192159
60,新北市,板橋區,1,2892,45.43,12,338,20181124-192159
61,新北市,板橋區,2,3474,54.57,12,338,20181124-192159
62,新北市,三重區,1,6861,48.91,19,235,20181124-192159
63,新北市,三重區,2,7167,51.09,19,235,20181124-192159
64,新北市,中和區,1,41796,36.56,137,244,20181124-192159
65,新北市,中和區,2,72522,63.44,137,244,20181124-192159
66,新北市,永和區,1,8875,32.17,34,138,20181124-192200
67,新北市,永和區,2,18712,67.83,34,138,20181124-192200
68,新北市,新莊區,1,2904,48.61,9,253,20181124-192200
69,新北市,新莊區,2,3070,51.39,9,253,20181124-192200
70,新北市,新店區,1,14431,33.74,55,176,20181124-192201
71,新北市,新店區,2,28340,66.26,55,176,20181124-192201
72,新北市,樹林區,1,13750,46.36,39,111,20181124-192201
73,新北市,樹林區,2,15908,53.64,39,111,20181124-192201
74,新北市,鶯歌區,1,6610,46.76,19,50,20181124-192201
75,新北市,鶯歌區,2,7525,53.24,19,50,20181124-192201
76,新北市,三峽區,1,18799,42.78,57,70,20181124-192201
77,新北市,三峽區,2,25141,57.22,57,70,20181124-192201
78,新北市,淡水區,1,1851,42.78,6,96,20181124-192202
79,新北市,淡水區,2,2476,57.22,6,96,20181124-192202
80,新北市,汐止區,1,1318,42.76,5,111,20181124-192202
81,新北市,汐止區,2,1764,57.24,5,111,20181124-192202
82,新北市,瑞芳區,1,1748,40.28,16,46,20181124-192202
83,新北市,瑞芳區,2,2592,59.72,16,46,20181124-192202
84,新北市,土城區,1,17619,43.96,50,142,20181124-192202
85,新北市,土城區,2,22458,56.04,50,142,20181124-192202
86,新北市,蘆洲區,1,19296,51.36,42,104,20181124-192203
87,新北市,蘆洲區,2,18277,48.64,42,104,20181124-192203
88,新北市,五股區,1,10599,46.38,27,48,20181124-192203
89,新北市,五股區,2,12254,53.62,27,48,20181124-192203
90,新北市,泰山區,1,365,42.05,2,47,20181124-192204
91,新北市,泰山區,2,503,57.95,2,47,20181124-192204
92,新北市,林口區,1,12369,41.3,37,62,20181124-192204
93,新北市,林口區,2,17578,58.7,37,62,20181124-192204
94,新北市,深坑區,1,3533,40.91,12,16,20181124-192204
95,新北市,深坑區,2,5102,59.09,12,16,20181124-192204
96,新北市,石碇區,1,1070,48.18,7,13,20181124-192204
97,新北市,石碇區,2,1151,51.82,7,13,20181124-192204
98,新北市,坪林區,1,1265,53.85,8,10,20181124-192204
99,新北市,坪林區,2,1084,46.15,8,10,20181124-192204
100,新北市,三芝區,1,2628,41.23,12,18,20181124-192205
101,新北市,三芝區,2,3746,58.77,12,18,20181124-192205
102,新北市,石門區,1,2928,41.3,10,10,20181124-192205
103,新北市,石門區,2,4162,58.7,10,10,20181124-192205
104,新北市,八里區,1,5490,47.09,12,20,20181124-192205
105,新北市,八里區,2,6169,52.91,12,20,20181124-192205
106,新北市,平溪區,1,1417,46.72,12,12,20181124-192205
107,新北市,平溪區,2,1616,53.28,12,12,20181124-192205
108,新北市,雙溪區,1,1476,46.58,12,17,20181124-192205
109,新北市,雙溪區,2,1693,53.42,12,17,20181124-192205
110,新北市,貢寮區,1,3287,55.12,16,18,20181124-192206
111,新北市,貢寮區,2,2676,44.88,16,18,20181124-192206
112,新北市,金山區,1,3287,45.43,14,19,20181124-192206
113,新北市,金山區,2,3948,54.57,14,19,20181124-192206
114,新北市,萬里區,1,4357,42.35,14,16,20181124-192206
115,新北市,萬里區,2,5932,57.65,14,16,20181124-192206
116,新北市,烏來區,1,94,54.34,1,6,20181124-192206
117,新北市,烏來區,2,79,45.66,1,6,20181124-192206
118,桃園市,桃園區,1,160,1.87,12,216,20181124-192206
119,桃園市,桃園區,2,2973,34.81,12,216,20181124-192206
120,桃園市,桃園區,3,627,7.34,12,216,20181124-192206
121,桃園市,桃園區,4,22,0.26,12,216,20181124-192206
122,桃園市,桃園區,5,4759,55.72,12,216,20181124-192206
123,桃園市,中壢區,1,74,1.39,6,210,20181124-192207
124,桃園市,中壢區,2,2173,40.85,6,210,20181124-192207
125,桃園市,中壢區,3,196,3.68,6,210,20181124-192207
126,桃園市,中壢區,4,27,0.51,6,210,20181124-192207
127,桃園市,中壢區,5,2850,53.57,6,210,20181124-192207
128,桃園市,大溪區,1,125,1.44,11,59,20181124-192207
129,桃園市,大溪區,2,2752,31.76,11,59,20181124-192207
130,桃園市,大溪區,3,349,4.03,11,59,20181124-192207
131,桃園市,大溪區,4,39,0.45,11,59,20181124-192207
