,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,38401,11731,50132,3069,53201.0,90236.0,58.96,42.56,64,117,20181124-232159
1,7,臺北市,信義區,60510,17654,78164,4545,82709.0,143652.0,57.58,42.12,109,142,20181124-232159
2,7,臺北市,大安區,44818,13850,58668,3106,61774.0,109161.0,56.59,41.06,85,188,20181124-232200
3,7,臺北市,中山區,66862,21417,88279,5969,94248.0,166261.0,56.69,40.22,114,133,20181124-232200
4,7,臺北市,中正區,42191,12871,55062,3305,58367.0,99863.0,58.45,42.25,76,96,20181124-232200
5,7,臺北市,大同區,33202,11386,44588,3531,48119.0,83940.0,57.33,39.55,65,82,20181124-232200
6,7,臺北市,萬華區,59047,17740,76787,6093,82880.0,149574.0,55.41,39.48,107,117,20181124-232201
7,7,臺北市,文山區,55251,14107,69358,4310,73668.0,122936.0,59.92,44.94,92,162,20181124-232201
8,7,臺北市,南港區,43217,12009,55226,3158,58384.0,101907.0,57.29,42.41,72,72,20181124-232201
9,7,臺北市,內湖區,65124,18437,83561,4644,88205.0,152475.0,57.85,42.71,99,150,20181124-232201
10,7,臺北市,士林區,41591,13899,55490,4736,60226.0,105015.0,57.35,39.6,76,163,20181124-232201
11,7,臺北市,北投區,37134,10997,48131,3335,51466.0,92599.0,55.58,40.1,65,141,20181124-232202
12,7,新北市,板橋區,171194,51218,222412,17837,240249.0,429875.0,55.89,39.82,318,338,20181124-232202
13,7,新北市,三重區,102764,32035,134799,13044,147843.0,263896.0,56.02,38.94,194,235,20181124-232202
14,7,新北市,中和區,122320,31470,153790,10182,163972.0,296978.0,55.21,41.19,208,244,20181124-232202
15,7,新北市,永和區,72764,17707,90471,5627,96098.0,162402.0,59.17,44.8,122,138,20181124-232202
16,7,新北市,新莊區,130056,38357,168413,12791,181204.0,320790.0,56.49,40.54,236,253,20181124-232203
17,7,新北市,新店區,77509,18187,95696,5829,101525.0,182260.0,55.7,42.53,126,176,20181124-232203
18,7,新北市,樹林區,59582,16837,76419,5375,81794.0,149328.0,54.77,39.9,109,111,20181124-232203
19,7,新北市,鶯歌區,24099,7015,31114,2166,33280.0,62957.0,52.86,38.28,45,50,20181124-232203
20,7,新北市,三峽區,35739,10099,45838,3190,49028.0,94291.0,52.0,37.9,70,70,20181124-232203
21,7,新北市,淡水區,44677,12378,57055,3662,60717.0,115377.0,52.62,38.72,80,96,20181124-232203
22,7,新北市,汐止區,57289,15481,72770,4899,77669.0,147816.0,52.54,38.76,95,111,20181124-232204
23,7,新北市,瑞芳區,12211,3277,15488,1236,16724.0,35036.0,47.73,34.85,46,46,20181124-232204
24,7,新北市,土城區,71970,20184,92154,7200,99354.0,183441.0,54.16,39.23,131,142,20181124-232204
25,7,新北市,蘆洲區,60223,18328,78551,6562,85113.0,159427.0,53.39,37.77,99,104,20181124-232204
26,7,新北市,五股區,27379,7871,35250,2856,38106.0,72443.0,52.6,37.79,48,48,20181124-232204
27,7,新北市,泰山區,21217,5756,26973,1812,28785.0,52409.0,54.92,40.48,39,47,20181124-232205
28,7,新北市,林口區,34578,8960,43538,2527,46065.0,82518.0,55.82,41.9,59,62,20181124-232205
29,7,新北市,深坑區,8193,2201,10394,716,11110.0,20624.0,53.87,39.73,16,16,20181124-232205
30,7,新北市,石碇區,2358,719,3077,309,3386.0,6861.0,49.35,34.37,13,13,20181124-232205
31,7,新北市,坪林區,2075,535,2610,311,2921.0,5891.0,49.58,35.22,10,10,20181124-232205
32,7,新北市,三芝區,6999,1927,8926,704,9630.0,20119.0,47.87,34.79,18,18,20181124-232206
33,7,新北市,石門區,3899,1018,4917,509,5426.0,10528.0,51.54,37.03,10,10,20181124-232206
34,7,新北市,八里區,12684,3493,16177,1263,17440.0,32970.0,52.9,38.47,20,20,20181124-232206
35,7,新北市,平溪區,1428,412,1840,190,2030.0,4321.0,46.98,33.05,12,12,20181124-232206
36,7,新北市,雙溪區,2739,737,3476,373,3849.0,7999.0,48.12,34.24,17,17,20181124-232207
37,7,新北市,貢寮區,3309,1075,4384,423,4807.0,11279.0,42.62,29.34,18,18,20181124-232207
38,7,新北市,金山區,6853,1860,8713,843,9556.0,18978.0,50.35,36.11,19,19,20181124-232207
39,7,新北市,萬里區,6883,1811,8694,854,9548.0,19297.0,49.48,35.67,16,16,20181124-232207
40,7,新北市,烏來區,942,210,1152,79,1231.0,2527.0,48.71,37.28,4,6,20181124-232207
41,7,桃園市,桃園區,69436,18676,88112,4867,92979.0,182391.0,50.98,38.07,116,216,20181124-232207
42,7,桃園市,中壢區,74671,18123,92794,4798,97592.0,185661.0,52.56,40.22,124,210,20181124-232208
43,7,桃園市,大溪區,28838,7578,36416,2863,39279.0,75496.0,52.03,38.2,57,59,20181124-232208
44,7,桃園市,楊梅區,38526,8745,47271,2463,49734.0,97286.0,51.12,39.6,61,82,20181124-232208
45,7,桃園市,蘆竹區,43321,11634,54955,3522,58477.0,115697.0,50.54,37.44,70,76,20181124-232208
46,7,桃園市,大園區,18791,5081,23872,1539,25411.0,51516.0,49.33,36.48,36,50,20181124-232209
47,7,桃園市,龜山區,28267,7319,35586,2048,37634.0,78114.0,48.18,36.19,49,78,20181124-232209
