,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,1769,607,2376,126,2502.0,3932.0,63.63,44.99,3,117,20181124-203314
1,7,臺北市,信義區,7180,2075,9255,508,9763.0,16612.0,58.77,43.22,14,142,20181124-203314
2,7,臺北市,大安區,2407,769,3176,193,3369.0,5726.0,58.84,42.04,6,188,20181124-203315
3,7,臺北市,中山區,11469,3493,14962,1103,16065.0,28154.0,57.06,40.74,22,133,20181124-203315
4,7,臺北市,中正區,6097,1650,7747,435,8182.0,13808.0,59.26,44.16,12,96,20181124-203315
5,7,臺北市,大同區,3300,1188,4488,381,4869.0,8274.0,58.85,39.88,7,82,20181124-203315
6,7,臺北市,萬華區,8361,2523,10884,870,11754.0,22438.0,52.38,37.26,16,117,20181124-203316
7,7,臺北市,文山區,1653,469,2122,160,2282.0,3989.0,57.21,41.44,4,162,20181124-203316
8,7,臺北市,南港區,14940,4413,19353,1083,20436.0,36432.0,56.09,41.01,26,72,20181124-203316
9,7,臺北市,內湖區,3388,875,4263,236,4499.0,7966.0,56.48,42.53,6,150,20181124-203316
10,7,臺北市,士林區,2758,906,3664,284,3948.0,6908.0,57.15,39.92,7,163,20181124-203316
11,7,臺北市,北投區,347,87,434,35,469.0,829.0,56.57,41.86,1,141,20181124-203317
12,7,新北市,板橋區,33694,10172,43866,3703,47569.0,83165.0,57.2,40.51,75,338,20181124-203317
13,7,新北市,三重區,26684,8235,34919,3514,38433.0,67121.0,57.26,39.76,55,235,20181124-203317
14,7,新北市,中和區,19892,5102,24994,1889,26883.0,47784.0,56.26,41.63,41,244,20181124-203317
15,7,新北市,永和區,15617,3921,19538,1207,20745.0,34653.0,59.86,45.07,30,138,20181124-203318
16,7,新北市,新莊區,31447,9060,40507,3065,43572.0,75906.0,57.4,41.43,62,253,20181124-203318
17,7,新北市,新店區,6535,1682,8217,596,8813.0,15794.0,55.8,41.38,16,176,20181124-203319
18,7,新北市,樹林區,11424,3414,14838,1111,15949.0,29072.0,54.86,39.3,25,111,20181124-203319
19,7,新北市,鶯歌區,2579,725,3304,192,3496.0,6725.0,51.99,38.35,7,50,20181124-203319
20,7,新北市,三峽區,11493,3097,14590,1313,15903.0,30466.0,52.2,37.72,27,70,20181124-203320
21,7,新北市,淡水區,7611,2127,9738,591,10329.0,19987.0,51.68,38.08,16,96,20181124-203320
22,7,新北市,汐止區,5028,1438,6466,478,6944.0,14240.0,48.76,35.31,11,111,20181124-203320
23,7,新北市,瑞芳區,5100,1435,6535,586,7121.0,15256.0,46.68,33.43,28,46,20181124-203320
24,7,新北市,土城區,12805,3483,16288,1251,17539.0,33778.0,51.92,37.91,25,142,20181124-203321
25,7,新北市,蘆洲區,6192,1988,8180,771,8951.0,16050.0,55.77,38.58,12,104,20181124-203321
26,7,新北市,五股區,7032,1872,8904,690,9594.0,18324.0,52.36,38.38,14,48,20181124-203321
