,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,39,0.67,7,117,20181124-191152
1,臺北市,松山區,2,2321,39.61,7,117,20181124-191152
2,臺北市,松山區,3,1061,18.11,7,117,20181124-191152
3,臺北市,松山區,4,2412,41.16,7,117,20181124-191152
4,臺北市,松山區,5,27,0.46,7,117,20181124-191152
5,臺北市,信義區,1,87,0.45,24,142,20181124-191152
6,臺北市,信義區,2,8496,44.03,24,142,20181124-191152
7,臺北市,信義區,3,3110,16.12,24,142,20181124-191152
8,臺北市,信義區,4,7525,39.0,24,142,20181124-191152
9,臺北市,信義區,5,79,0.41,24,142,20181124-191152
10,臺北市,大安區,1,45,0.44,14,188,20181124-191153
11,臺北市,大安區,2,4565,44.88,14,188,20181124-191153
12,臺北市,大安區,3,1501,14.76,14,188,20181124-191153
13,臺北市,大安區,4,4008,39.4,14,188,20181124-191153
14,臺北市,大安區,5,53,0.52,14,188,20181124-191153
15,臺北市,中山區,1,152,0.39,45,133,20181124-191153
16,臺北市,中山區,2,15415,39.15,45,133,20181124-191153
17,臺北市,中山區,3,7403,18.8,45,133,20181124-191153
18,臺北市,中山區,4,16231,41.22,45,133,20181124-191153
19,臺北市,中山區,5,176,0.45,45,133,20181124-191153
20,臺北市,中正區,1,101,0.49,26,96,20181124-191153
21,臺北市,中正區,2,8676,41.93,26,96,20181124-191153
22,臺北市,中正區,3,3179,15.36,26,96,20181124-191153
23,臺北市,中正區,4,8645,41.78,26,96,20181124-191153
24,臺北市,中正區,5,89,0.43,26,96,20181124-191153
25,臺北市,大同區,1,93,0.38,30,82,20181124-191153
26,臺北市,大同區,2,6966,28.83,30,82,20181124-191153
27,臺北市,大同區,3,6012,24.88,30,82,20181124-191153
28,臺北市,大同區,4,10953,45.34,30,82,20181124-191153
29,臺北市,大同區,5,136,0.56,30,82,20181124-191153
30,臺北市,萬華區,1,204,0.42,56,117,20181124-191154
31,臺北市,萬華區,2,18255,37.41,56,117,20181124-191154
32,臺北市,萬華區,3,9850,20.19,56,117,20181124-191154
33,臺北市,萬華區,4,20267,41.54,56,117,20181124-191154
34,臺北市,萬華區,5,216,0.44,56,117,20181124-191154
35,臺北市,文山區,1,47,0.46,13,162,20181124-191154
36,臺北市,文山區,2,4908,48.49,13,162,20181124-191154
37,臺北市,文山區,3,1398,13.81,13,162,20181124-191154
38,臺北市,文山區,4,3722,36.77,13,162,20181124-191154
39,臺北市,文山區,5,47,0.46,13,162,20181124-191154
40,臺北市,南港區,1,215,0.43,55,72,20181124-191154
41,臺北市,南港區,2,19616,38.85,55,72,20181124-191154
42,臺北市,南港區,3,8481,16.8,55,72,20181124-191154
43,臺北市,南港區,4,21912,43.4,55,72,20181124-191154
44,臺北市,南港區,5,263,0.52,55,72,20181124-191154
45,臺北市,內湖區,1,96,0.38,28,150,20181124-191154
46,臺北市,內湖區,2,10524,41.12,28,150,20181124-191154
