,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,0,0.0,0,117,20181124-180027
1,臺北市,松山區,2,0,0.0,0,117,20181124-180027
2,臺北市,松山區,3,0,0.0,0,117,20181124-180027
3,臺北市,松山區,4,0,0.0,0,117,20181124-180027
4,臺北市,松山區,5,0,0.0,0,117,20181124-180027
5,臺北市,信義區,1,5,0.37,2,142,20181124-180027
6,臺北市,信義區,2,510,37.78,2,142,20181124-180027
7,臺北市,信義區,3,215,15.93,2,142,20181124-180027
8,臺北市,信義區,4,614,45.48,2,142,20181124-180027
9,臺北市,信義區,5,6,0.44,2,142,20181124-180027
10,臺北市,大安區,1,4,0.77,1,188,20181124-180027
11,臺北市,大安區,2,253,48.56,1,188,20181124-180027
12,臺北市,大安區,3,88,16.89,1,188,20181124-180027
13,臺北市,大安區,4,172,33.01,1,188,20181124-180027
14,臺北市,大安區,5,4,0.77,1,188,20181124-180027
15,臺北市,中山區,1,0,0.0,0,133,20181124-180027
16,臺北市,中山區,2,0,0.0,0,133,20181124-180027
17,臺北市,中山區,3,0,0.0,0,133,20181124-180027
18,臺北市,中山區,4,0,0.0,0,133,20181124-180027
19,臺北市,中山區,5,0,0.0,0,133,20181124-180027
20,臺北市,中正區,1,7,0.34,3,96,20181124-180028
21,臺北市,中正區,2,825,40.09,3,96,20181124-180028
22,臺北市,中正區,3,285,13.85,3,96,20181124-180028
23,臺北市,中正區,4,928,45.09,3,96,20181124-180028
24,臺北市,中正區,5,13,0.63,3,96,20181124-180028
25,臺北市,大同區,1,0,0.0,0,82,20181124-180028
26,臺北市,大同區,2,0,0.0,0,82,20181124-180028
27,臺北市,大同區,3,0,0.0,0,82,20181124-180028
28,臺北市,大同區,4,0,0.0,0,82,20181124-180028
29,臺北市,大同區,5,0,0.0,0,82,20181124-180028
30,臺北市,萬華區,1,18,0.67,3,117,20181124-180028
31,臺北市,萬華區,2,462,17.13,3,117,20181124-180028
32,臺北市,萬華區,3,12,0.44,3,117,20181124-180028
33,臺北市,文山區,1,0,0.0,0,162,20181124-180028
34,臺北市,文山區,2,0,0.0,0,162,20181124-180028
35,臺北市,文山區,3,0,0.0,0,162,20181124-180028
36,臺北市,文山區,4,0,0.0,0,162,20181124-180028
37,臺北市,文山區,5,0,0.0,0,162,20181124-180028
38,臺北市,南港區,1,23,0.38,7,72,20181124-180028
39,臺北市,南港區,2,29,0.48,7,72,20181124-180028
40,臺北市,內湖區,1,0,0.0,0,150,20181124-180029
41,臺北市,內湖區,2,0,0.0,0,150,20181124-180029
42,臺北市,內湖區,3,0,0.0,0,150,20181124-180029
43,臺北市,內湖區,4,0,0.0,0,150,20181124-180029
44,臺北市,內湖區,5,0,0.0,0,150,20181124-180029
45,臺北市,士林區,1,0,0.0,0,163,20181124-180029
46,臺北市,士林區,2,0,0.0,0,163,20181124-180029
47,臺北市,士林區,3,0,0.0,0,163,20181124-180029
48,臺北市,士林區,4,0,0.0,0,163,20181124-180029
49,臺北市,士林區,5,0,0.0,0,163,20181124-180029
50,臺北市,北投區,1,0,0.0,0,141,20181124-180029
51,臺北市,北投區,2,0,0.0,0,141,20181124-180029
52,臺北市,北投區,3,0,0.0,0,141,20181124-180029
53,臺北市,北投區,4,0,0.0,0,141,20181124-180029
54,臺北市,北投區,5,0,0.0,0,141,20181124-180029
55,新北市,板橋區,1,177,42.55,1,338,20181124-180029
56,新北市,板橋區,2,239,57.45,1,338,20181124-180029
57,新北市,三重區,1,296,53.82,1,235,20181124-180030
58,新北市,三重區,2,254,46.18,1,235,20181124-180030
59,新北市,永和區,1,976,27.42,5,138,20181124-180030
