,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,1,0.11,1,117,20181124-181211
1,臺北市,松山區,2,358,39.78,1,117,20181124-181211
2,臺北市,松山區,3,145,16.11,1,117,20181124-181211
3,臺北市,松山區,4,388,43.11,1,117,20181124-181211
4,臺北市,松山區,5,8,0.89,1,117,20181124-181211
5,臺北市,信義區,1,10,0.49,3,142,20181124-181212
6,臺北市,信義區,2,810,40.06,3,142,20181124-181212
7,臺北市,信義區,3,313,15.48,3,142,20181124-181212
8,臺北市,信義區,4,881,43.57,3,142,20181124-181212
9,臺北市,信義區,5,8,0.4,3,142,20181124-181212
10,臺北市,大安區,1,4,0.77,1,188,20181124-181212
11,臺北市,大安區,2,253,48.56,1,188,20181124-181212
12,臺北市,大安區,3,88,16.89,1,188,20181124-181212
13,臺北市,大安區,4,172,33.01,1,188,20181124-181212
14,臺北市,大安區,5,4,0.77,1,188,20181124-181212
15,臺北市,中山區,1,5,0.34,2,133,20181124-181212
16,臺北市,中山區,2,468,31.77,2,133,20181124-181212
17,臺北市,中山區,3,395,26.82,2,133,20181124-181212
18,臺北市,中山區,4,598,40.6,2,133,20181124-181212
19,臺北市,中山區,5,7,0.48,2,133,20181124-181212
20,臺北市,中正區,1,15,0.36,6,96,20181124-181212
21,臺北市,中正區,2,614,14.69,6,96,20181124-181212
22,臺北市,中正區,3,24,0.57,6,96,20181124-181212
23,臺北市,大同區,1,0,0.0,0,82,20181124-181213
24,臺北市,大同區,2,0,0.0,0,82,20181124-181213
25,臺北市,大同區,3,0,0.0,0,82,20181124-181213
26,臺北市,大同區,4,0,0.0,0,82,20181124-181213
27,臺北市,大同區,5,0,0.0,0,82,20181124-181213
28,臺北市,萬華區,1,41,0.55,9,117,20181124-181213
29,臺北市,萬華區,2,25,0.33,9,117,20181124-181213
30,臺北市,文山區,1,0,0.0,0,162,20181124-181213
31,臺北市,文山區,2,0,0.0,0,162,20181124-181213
32,臺北市,文山區,3,0,0.0,0,162,20181124-181213
33,臺北市,文山區,4,0,0.0,0,162,20181124-181213
34,臺北市,文山區,5,0,0.0,0,162,20181124-181213
35,臺北市,南港區,1,46,0.37,14,72,20181124-181213
36,臺北市,南港區,2,58,0.47,14,72,20181124-181213
37,臺北市,內湖區,1,6,0.41,2,150,20181124-181214
38,臺北市,內湖區,2,532,36.24,2,150,20181124-181214
39,臺北市,內湖區,3,264,17.98,2,150,20181124-181214
40,臺北市,內湖區,4,660,44.96,2,150,20181124-181214
41,臺北市,內湖區,5,6,0.41,2,150,20181124-181214
42,臺北市,士林區,1,0,0.0,0,163,20181124-181214
43,臺北市,士林區,2,0,0.0,0,163,20181124-181214
44,臺北市,士林區,3,0,0.0,0,163,20181124-181214
45,臺北市,士林區,4,0,0.0,0,163,20181124-181214
46,臺北市,士林區,5,0,0.0,0,163,20181124-181214
47,臺北市,北投區,1,2,0.38,1,141,20181124-181214
48,臺北市,北投區,2,214,40.68,1,141,20181124-181214
49,臺北市,北投區,3,121,23.0,1,141,20181124-181214
50,臺北市,北投區,4,188,35.74,1,141,20181124-181214
51,臺北市,北投區,5,1,0.19,1,141,20181124-181214
52,新北市,板橋區,1,177,42.55,1,338,20181124-181214
53,新北市,板橋區,2,239,57.45,1,338,20181124-181214
54,新北市,三重區,1,296,53.82,1,235,20181124-181215
55,新北市,三重區,2,254,46.18,1,235,20181124-181215
56,新北市,新莊區,1,0,0.0,0,253,20181124-181215
57,新北市,新莊區,2,0,0.0,0,253,20181124-181215
58,新北市,新店區,1,888,31.83,4,176,20181124-181216
59,新北市,鶯歌區,1,93,52.84,1,50,20181124-181216
60,新北市,鶯歌區,2,83,47.16,1,50,20181124-181216
61,新北市,淡水區,1,329,61.96,1,96,20181124-181217
