,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,191,0.41,53,117,20181124-201911
1,臺北市,松山區,2,20427,43.48,53,117,20181124-201911
2,臺北市,松山區,3,7784,16.57,53,117,20181124-201911
3,臺北市,松山區,4,18402,39.17,53,117,20181124-201911
4,臺北市,松山區,5,178,0.38,53,117,20181124-201911
5,臺北市,信義區,1,262,0.43,74,142,20181124-201911
6,臺北市,信義區,2,27123,44.07,74,142,20181124-201911
7,臺北市,信義區,3,10047,16.32,74,142,20181124-201911
8,臺北市,信義區,4,23854,38.75,74,142,20181124-201911
9,臺北市,信義區,5,265,0.43,74,142,20181124-201911
10,臺北市,大安區,1,178,0.39,58,188,20181124-201911
11,臺北市,大安區,2,20335,44.4,58,188,20181124-201911
12,臺北市,大安區,3,7096,15.49,58,188,20181124-201911
13,臺北市,大安區,4,18003,39.31,58,188,20181124-201911
14,臺北市,大安區,5,190,0.41,58,188,20181124-201911
15,臺北市,中山區,1,340,0.39,98,133,20181124-201912
16,臺北市,中山區,2,33335,37.93,98,133,20181124-201912
17,臺北市,中山區,3,17188,19.56,98,133,20181124-201912
18,臺北市,中山區,4,36651,41.71,98,133,20181124-201912
19,臺北市,中山區,5,363,0.41,98,133,20181124-201912
20,臺北市,中正區,1,237,0.48,61,96,20181124-201913
21,臺北市,中正區,2,20667,41.46,61,96,20181124-201913
22,臺北市,中正區,3,7893,15.83,61,96,20181124-201913
23,臺北市,中正區,4,20830,41.79,61,96,20181124-201913
24,臺北市,中正區,5,223,0.45,61,96,20181124-201913
25,臺北市,大同區,1,196,0.39,60,82,20181124-201913
26,臺北市,大同區,2,14772,29.38,60,82,20181124-201913
27,臺北市,大同區,3,12362,24.59,60,82,20181124-201913
28,臺北市,大同區,4,22677,45.11,60,82,20181124-201913
29,臺北市,大同區,5,268,0.53,60,82,20181124-201913
30,臺北市,萬華區,1,370,0.41,101,117,20181124-201914
31,臺北市,萬華區,2,33535,37.34,101,117,20181124-201914
32,臺北市,萬華區,3,18255,20.33,101,117,20181124-201914
33,臺北市,萬華區,4,37233,41.46,101,117,20181124-201914
34,臺北市,萬華區,5,413,0.46,101,117,20181124-201914
35,臺北市,文山區,1,152,0.47,40,162,20181124-201914
36,臺北市,文山區,2,15256,47.31,40,162,20181124-201914
37,臺北市,文山區,3,4410,13.68,40,162,20181124-201914
38,臺北市,文山區,4,12261,38.02,40,162,20181124-201914
39,臺北市,文山區,5,169,0.52,40,162,20181124-201914
40,臺北市,南港區,1,254,0.42,65,72,20181124-201914
41,臺北市,南港區,2,23758,39.25,65,72,20181124-201914
42,臺北市,南港區,3,9859,16.29,65,72,20181124-201914
43,臺北市,南港區,4,26365,43.55,65,72,20181124-201914
44,臺北市,南港區,5,300,0.5,65,72,20181124-201914
45,臺北市,內湖區,1,308,0.38,84,150,20181124-201914
46,臺北市,內湖區,2,33297,40.91,84,150,20181124-201914
47,臺北市,內湖區,3,11764,14.46,84,150,20181124-201914
48,臺北市,內湖區,4,35671,43.83,84,150,20181124-201914
49,臺北市,內湖區,5,343,0.42,84,150,20181124-201914
50,臺北市,士林區,1,80,0.33,29,163,20181124-201915
51,臺北市,士林區,2,8890,36.43,29,163,20181124-201915
52,臺北市,士林區,3,5402,22.13,29,163,20181124-201915
53,臺北市,士林區,4,9943,40.74,29,163,20181124-201915
54,臺北市,士林區,5,90,0.37,29,163,20181124-201915
55,臺北市,北投區,1,141,0.38,40,141,20181124-201915
56,臺北市,北投區,2,14708,40.01,40,141,20181124-201915
57,臺北市,北投區,3,6689,18.19,40,141,20181124-201915
58,臺北市,北投區,4,15088,41.04,40,141,20181124-201915
59,臺北市,北投區,5,139,0.38,40,141,20181124-201915
60,新北市,板橋區,1,19459,47.49,58,338,20181124-201915
61,新北市,板橋區,2,21513,52.51,58,338,20181124-201915
62,新北市,三重區,1,21285,49.61,56,235,20181124-201915
63,新北市,三重區,2,21621,50.39,56,235,20181124-201915
64,新北市,中和區,1,59993,36.5,189,244,20181124-201915
65,新北市,中和區,2,104367,63.5,189,244,20181124-201915
66,新北市,永和區,1,15844,32.56,59,138,20181124-201916
67,新北市,永和區,2,32814,67.44,59,138,20181124-201916
68,新北市,新莊區,1,18338,47.97,51,253,20181124-201916
69,新北市,新莊區,2,19889,52.03,51,253,20181124-201916
70,新北市,新店區,1,29869,32.07,108,176,20181124-201916
71,新北市,新店區,2,63275,67.93,108,176,20181124-201916
72,新北市,樹林區,1,18845,46.54,53,111,20181124-201916
73,新北市,樹林區,2,21651,53.46,53,111,20181124-201916
74,新北市,鶯歌區,1,15175,46.94,38,50,20181124-201917
75,新北市,鶯歌區,2,17152,53.06,38,50,20181124-201917
76,新北市,三峽區,1,22939,42.85,68,70,20181124-201917
77,新北市,三峽區,2,30596,57.15,68,70,20181124-201917
78,新北市,淡水區,1,4965,41.21,16,96,20181124-201918
79,新北市,淡水區,2,7084,58.79,16,96,20181124-201918
80,新北市,汐止區,1,3793,40.38,13,111,20181124-201918
81,新北市,汐止區,2,5601,59.62,13,111,20181124-201918
82,新北市,瑞芳區,1,4066,39.84,30,46,20181124-201918
83,新北市,瑞芳區,2,6139,60.16,30,46,20181124-201918
84,新北市,土城區,1,28793,44.24,80,142,20181124-201919
85,新北市,土城區,2,36293,55.76,80,142,20181124-201919
86,新北市,蘆洲區,1,39107,50.9,84,104,20181124-201919
87,新北市,蘆洲區,2,37717,49.1,84,104,20181124-201919
88,新北市,五股區,1,14785,46.98,36,48,20181124-201920
89,新北市,五股區,2,16688,53.02,36,48,20181124-201920
90,新北市,泰山區,1,974,48.0,4,47,20181124-201920
91,新北市,泰山區,2,1055,52.0,4,47,20181124-201920
92,新北市,林口區,1,18542,41.23,55,62,20181124-201920
93,新北市,林口區,2,26433,58.77,55,62,20181124-201920
94,新北市,深坑區,1,4679,40.37,15,16,20181124-201921
95,新北市,深坑區,2,6911,59.63,15,16,20181124-201921
96,新北市,石碇區,1,2488,52.27,13,13,20181124-201921
97,新北市,石碇區,2,2272,47.73,13,13,20181124-201921
98,新北市,坪林區,1,1740,53.84,9,10,20181124-201921
99,新北市,坪林區,2,1492,46.16,9,10,20181124-201921
100,新北市,三芝區,1,4083,40.51,16,18,20181124-201922
101,新北市,三芝區,2,5996,59.49,16,18,20181124-201922
102,新北市,石門區,1,2928,41.3,10,10,20181124-201923
103,新北市,石門區,2,4162,58.7,10,10,20181124-201923
104,新北市,八里區,1,7455,45.69,17,20,20181124-201923
105,新北市,八里區,2,8861,54.31,17,20,20181124-201923
106,新北市,平溪區,1,1417,46.72,12,12,20181124-201923
107,新北市,平溪區,2,1616,53.28,12,12,20181124-201923
108,新北市,雙溪區,1,2423,44.18,17,17,20181124-201923
109,新北市,雙溪區,2,3062,55.82,17,17,20181124-201923
110,新北市,貢寮區,1,3698,54.21,18,18,20181124-201924
111,新北市,貢寮區,2,3123,45.79,18,18,20181124-201924
112,新北市,金山區,1,5102,46.08,18,19,20181124-201924
113,新北市,金山區,2,5970,53.92,18,19,20181124-201924
114,新北市,萬里區,1,4928,42.95,16,16,20181124-201924
115,新北市,萬里區,2,6547,57.05,16,16,20181124-201924
116,新北市,烏來區,1,94,54.34,1,6,20181124-201924
117,新北市,烏來區,2,79,45.66,1,6,20181124-201924
118,桃園市,桃園區,1,701,1.96,44,216,20181124-201925
119,桃園市,桃園區,2,13083,36.51,44,216,20181124-201925
120,桃園市,桃園區,3,2745,7.66,44,216,20181124-201925
121,桃園市,桃園區,4,93,0.26,44,216,20181124-201925
122,桃園市,桃園區,5,19208,53.61,44,216,20181124-201925
123,桃園市,中壢區,1,447,1.54,33,210,20181124-201925
124,桃園市,中壢區,2,12839,44.22,33,210,20181124-201925
125,桃園市,中壢區,3,1004,3.46,33,210,20181124-201925
126,桃園市,中壢區,4,115,0.4,33,210,20181124-201925
127,桃園市,中壢區,5,14629,50.39,33,210,20181124-201925
128,桃園市,大溪區,1,371,1.3,36,59,20181124-201926
129,桃園市,大溪區,2,8974,31.45,36,59,20181124-201926
130,桃園市,大溪區,3,1164,4.08,36,59,20181124-201926
131,桃園市,大溪區,4,118,0.41,36,59,20181124-201926
132,桃園市,大溪區,5,17906,62.76,36,59,20181124-201926
133,桃園市,楊梅區,1,118,1.61,9,82,20181124-201926
134,桃園市,楊梅區,2,2967,40.38,9,82,20181124-201926
135,桃園市,楊梅區,3,317,4.31,9,82,20181124-201926
