,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,1,0.11,1,117,20181124-182459
1,臺北市,松山區,2,358,39.78,1,117,20181124-182459
2,臺北市,松山區,3,145,16.11,1,117,20181124-182459
3,臺北市,松山區,4,388,43.11,1,117,20181124-182459
4,臺北市,松山區,5,8,0.89,1,117,20181124-182459
5,臺北市,信義區,1,31,0.7,6,142,20181124-182459
6,臺北市,信義區,2,710,16.02,6,142,20181124-182459
7,臺北市,信義區,3,17,0.38,6,142,20181124-182459
8,臺北市,大安區,1,7,0.36,3,188,20181124-182500
9,臺北市,大安區,2,895,46.47,3,188,20181124-182500
10,臺北市,大安區,3,261,13.55,3,188,20181124-182500
11,臺北市,大安區,4,754,39.15,3,188,20181124-182500
12,臺北市,大安區,5,9,0.47,3,188,20181124-182500
13,臺北市,中山區,1,13,0.28,6,133,20181124-182500
14,臺北市,中山區,2,16,0.35,6,133,20181124-182500
15,臺北市,中正區,1,26,0.4,9,96,20181124-182500
16,臺北市,中正區,2,33,0.5,9,96,20181124-182500
17,臺北市,大同區,1,4,0.25,2,82,20181124-182501
18,臺北市,大同區,2,400,24.89,2,82,20181124-182501
19,臺北市,大同區,3,426,26.51,2,82,20181124-182501
20,臺北市,大同區,4,767,47.73,2,82,20181124-182501
21,臺北市,大同區,5,10,0.62,2,82,20181124-182501
22,臺北市,萬華區,1,66,0.52,15,117,20181124-182501
23,臺北市,萬華區,2,46,0.36,15,117,20181124-182501
24,臺北市,文山區,1,7,0.49,2,162,20181124-182501
25,臺北市,文山區,2,620,43.51,2,162,20181124-182501
26,臺北市,文山區,3,232,16.28,2,162,20181124-182501
27,臺北市,文山區,4,561,39.37,2,162,20181124-182501
28,臺北市,文山區,5,5,0.35,2,162,20181124-182501
29,臺北市,南港區,1,93,0.42,25,72,20181124-182501
30,臺北市,南港區,2,115,0.51,25,72,20181124-182501
31,臺北市,內湖區,1,8,0.33,3,150,20181124-182502
32,臺北市,內湖區,2,360,14.91,3,150,20181124-182502
33,臺北市,內湖區,3,14,0.58,3,150,20181124-182502
34,臺北市,士林區,1,0,0.0,0,163,20181124-182502
35,臺北市,士林區,2,0,0.0,0,163,20181124-182502
36,臺北市,士林區,3,0,0.0,0,163,20181124-182502
37,臺北市,士林區,4,0,0.0,0,163,20181124-182502
38,臺北市,士林區,5,0,0.0,0,163,20181124-182502
39,臺北市,北投區,1,2,0.38,1,141,20181124-182502
40,臺北市,北投區,2,214,40.68,1,141,20181124-182502
41,臺北市,北投區,3,121,23.0,1,141,20181124-182502
42,臺北市,北投區,4,188,35.74,1,141,20181124-182502
43,臺北市,北投區,5,1,0.19,1,141,20181124-182502
44,新北市,板橋區,1,177,42.55,1,338,20181124-182502
45,新北市,板橋區,2,239,57.45,1,338,20181124-182502
46,新北市,三重區,1,792,51.7,2,235,20181124-182502
47,新北市,三重區,2,740,48.3,2,235,20181124-182502
48,新北市,新莊區,1,0,0.0,0,253,20181124-182503
49,新北市,新莊區,2,0,0.0,0,253,20181124-182503
50,新北市,鶯歌區,1,93,52.84,1,50,20181124-182504
51,新北市,鶯歌區,2,83,47.16,1,50,20181124-182504
52,新北市,淡水區,1,329,61.96,1,96,20181124-182505
53,新北市,淡水區,2,202,38.04,1,96,20181124-182505
54,新北市,汐止區,1,88,45.83,1,111,20181124-182505
55,新北市,汐止區,2,104,54.17,1,111,20181124-182505
56,新北市,瑞芳區,1,923,40.7,8,46,20181124-182505
57,新北市,泰山區,1,42,35.29,1,47,20181124-182506
58,新北市,泰山區,2,77,64.71,1,47,20181124-182506
59,新北市,石碇區,1,255,43.07,2,13,20181124-182506
60,新北市,石碇區,2,337,56.93,2,13,20181124-182506
61,新北市,坪林區,1,942,53.31,6,10,20181124-182507
62,新北市,坪林區,2,825,46.69,6,10,20181124-182507
63,新北市,八里區,1,925,47.41,2,20,20181124-182507
64,新北市,烏來區,1,0,0.0,0,6,20181124-182509
65,新北市,烏來區,2,0,0.0,0,6,20181124-182509
66,桃園市,桃園區,1,0,0.0,0,216,20181124-182510
67,桃園市,桃園區,2,0,0.0,0,216,20181124-182510
68,桃園市,桃園區,3,0,0.0,0,216,20181124-182510
69,桃園市,桃園區,4,0,0.0,0,216,20181124-182510
70,桃園市,桃園區,5,0,0.0,0,216,20181124-182510
71,桃園市,中壢區,1,14,1.92,1,210,20181124-182510
72,桃園市,中壢區,2,217,29.77,1,210,20181124-182510
73,桃園市,中壢區,3,23,3.16,1,210,20181124-182510
74,桃園市,中壢區,4,5,0.69,1,210,20181124-182510
75,桃園市,中壢區,5,470,64.47,1,210,20181124-182510
76,桃園市,大溪區,1,0,0.0,0,59,20181124-182510
77,桃園市,大溪區,2,0,0.0,0,59,20181124-182510
78,桃園市,大溪區,3,0,0.0,0,59,20181124-182510
79,桃園市,大溪區,4,0,0.0,0,59,20181124-182510
80,桃園市,大溪區,5,0,0.0,0,59,20181124-182510
81,桃園市,楊梅區,1,0,0.0,0,82,20181124-182510
82,桃園市,楊梅區,2,0,0.0,0,82,20181124-182510
83,桃園市,楊梅區,3,0,0.0,0,82,20181124-182510
84,桃園市,楊梅區,4,0,0.0,0,82,20181124-182510
85,桃園市,楊梅區,5,0,0.0,0,82,20181124-182510
86,桃園市,蘆竹區,1,0,0.0,0,76,20181124-182510
87,桃園市,蘆竹區,2,0,0.0,0,76,20181124-182510
88,桃園市,蘆竹區,3,0,0.0,0,76,20181124-182510
89,桃園市,蘆竹區,4,0,0.0,0,76,20181124-182510
90,桃園市,蘆竹區,5,0,0.0,0,76,20181124-182510
91,桃園市,大園區,1,0,0.0,0,50,20181124-182511
92,桃園市,大園區,2,0,0.0,0,50,20181124-182511
93,桃園市,大園區,3,0,0.0,0,50,20181124-182511
94,桃園市,大園區,4,0,0.0,0,50,20181124-182511
95,桃園市,大園區,5,0,0.0,0,50,20181124-182511
96,桃園市,龜山區,1,8,2.4,1,78,20181124-182511
97,桃園市,龜山區,2,110,32.93,1,78,20181124-182511
98,桃園市,龜山區,3,25,7.49,1,78,20181124-182511
99,桃園市,龜山區,4,2,0.6,1,78,20181124-182511
100,桃園市,龜山區,5,189,56.59,1,78,20181124-182511
101,桃園市,八德區,1,0,0.0,0,101,20181124-182511
102,桃園市,八德區,2,0,0.0,0,101,20181124-182511
103,桃園市,八德區,3,0,0.0,0,101,20181124-182511
104,桃園市,八德區,4,0,0.0,0,101,20181124-182511
105,桃園市,八德區,5,0,0.0,0,101,20181124-182511
106,桃園市,龍潭區,1,33,1.46,3,64,20181124-182512
107,桃園市,龍潭區,2,839,37.22,3,64,20181124-182512
108,桃園市,龍潭區,3,87,3.86,3,64,20181124-182512
109,桃園市,龍潭區,4,43,1.91,3,64,20181124-182512
110,桃園市,平鎮區,1,0,0.0,0,125,20181124-182512
111,桃園市,平鎮區,2,0,0.0,0,125,20181124-182512
112,桃園市,平鎮區,3,0,0.0,0,125,20181124-182512
113,桃園市,平鎮區,4,0,0.0,0,125,20181124-182512
114,桃園市,平鎮區,5,0,0.0,0,125,20181124-182512
115,桃園市,新屋區,1,52,1.19,6,30,20181124-182513
116,桃園市,新屋區,2,256,5.86,6,30,20181124-182513
117,桃園市,新屋區,3,23,0.53,6,30,20181124-182513
118,桃園市,觀音區,1,0,0.0,0,41,20181124-182513
119,桃園市,觀音區,2,0,0.0,0,41,20181124-182513
120,桃園市,觀音區,3,0,0.0,0,41,20181124-182513
121,桃園市,觀音區,4,0,0.0,0,41,20181124-182513
122,桃園市,觀音區,5,0,0.0,0,41,20181124-182513
123,桃園市,復興區,1,0,0.0,0,10,20181124-182514
124,桃園市,復興區,2,0,0.0,0,10,20181124-182514
125,桃園市,復興區,3,0,0.0,0,10,20181124-182514
126,桃園市,復興區,4,0,0.0,0,10,20181124-182514
127,桃園市,復興區,5,0,0.0,0,10,20181124-182514
128,臺中市,中區,1,19,0.66,5,12,20181124-182514
129,臺中市,東區,1,62,0.97,9,49,20181124-182514
130,臺中市,南區,1,77,1.03,9,74,20181124-182515
131,臺中市,西區,1,53,1.1,7,66,20181124-182515
132,臺中市,北區,1,49,0.86,8,87,20181124-182515
133,臺中市,西屯區,1,59,0.86,8,120,20181124-182515
134,臺中市,南屯區,1,65,1.15,8,101,20181124-182516
135,臺中市,北屯區,1,23,0.79,4,137,20181124-182516
136,臺中市,豐原區,1,36,0.79,6,88,20181124-182516
137,臺中市,東勢區,1,111,0.99,16,39,20181124-182517
138,臺中市,大甲區,1,138,1.05,18,54,20181124-182517
139,臺中市,清水區,1,67,0.95,9,59,20181124-182517
140,臺中市,沙鹿區,1,76,0.89,11,53,20181124-182518
141,臺中市,梧棲區,1,143,1.2,15,36,20181124-182518
142,臺中市,后里區,1,58,1.45,6,37,20181124-182518
143,臺中市,神岡區,1,77,1.12,9,42,20181124-182519
144,臺中市,潭子區,1,19,0.77,3,55,20181124-182520
145,臺中市,潭子區,2,987,40.01,3,55,20181124-182520
146,臺中市,大雅區,1,46,1.29,4,46,20181124-182520
147,臺中市,新社區,1,53,1.32,7,23,20181124-182520
148,臺中市,石岡區,1,43,1.14,5,10,20181124-182520
149,臺中市,外埔區,1,44,1.42,4,20,20181124-182521
150,臺中市,大安區,1,70,1.27,9,16,20181124-182521
151,臺中市,烏日區,1,64,1.23,6,40,20181124-182521
152,臺中市,大肚區,1,10,0.78,2,33,20181124-182521
153,臺中市,大肚區,2,570,44.32,2,33,20181124-182521
154,臺中市,大肚區,3,706,54.9,2,33,20181124-182521
155,臺中市,龍井區,1,77,1.7,6,45,20181124-182521
156,臺中市,霧峰區,1,74,1.38,7,43,20181124-182522
157,臺中市,太平區,1,0,0.0,0,93,20181124-182522
158,臺中市,太平區,2,0,0.0,0,93,20181124-182522
159,臺中市,太平區,3,0,0.0,0,93,20181124-182522
160,臺中市,大里區,1,35,1.04,4,106,20181124-182522
161,臺中市,和平區,1,14,1.02,5,17,20181124-182523
162,臺中市,和平區,2,357,26.1,5,17,20181124-182523
163,臺中市,和平區,3,997,72.88,5,17,20181124-182523
164,臺南市,新營區,1,690,11.01,11,49,20181124-182524
165,臺南市,新營區,2,270,4.31,11,49,20181124-182524
166,臺南市,新營區,3,477,7.61,11,49,20181124-182524
167,臺南市,新營區,4,223,3.56,11,49,20181124-182524
168,臺南市,鹽水區,1,762,11.31,18,31,20181124-182524
169,臺南市,鹽水區,2,285,4.23,18,31,20181124-182524
170,臺南市,鹽水區,3,406,6.03,18,31,20181124-182524
171,臺南市,鹽水區,4,339,5.03,18,31,20181124-182524
172,臺南市,白河區,1,435,8.21,13,32,20181124-182524
173,臺南市,白河區,2,161,3.04,13,32,20181124-182524
174,臺南市,白河區,3,261,4.92,13,32,20181124-182524
175,臺南市,白河區,4,311,5.87,13,32,20181124-182524
176,臺南市,柳營區,1,801,12.49,17,25,20181124-182524
177,臺南市,柳營區,2,285,4.44,17,25,20181124-182524
178,臺南市,柳營區,3,387,6.03,17,25,20181124-182524
179,臺南市,柳營區,4,257,4.01,17,25,20181124-182524
180,臺南市,後壁區,1,418,4.05,24,29,20181124-182525
181,臺南市,後壁區,2,513,4.97,24,29,20181124-182525
182,臺南市,後壁區,3,644,6.23,24,29,20181124-182525
183,臺南市,東山區,1,528,10.16,13,23,20181124-182525
184,臺南市,東山區,2,212,4.08,13,23,20181124-182525
185,臺南市,東山區,3,236,4.54,13,23,20181124-182525
186,臺南市,東山區,4,251,4.83,13,23,20181124-182525
187,臺南市,麻豆區,1,688,5.73,21,35,20181124-182525
188,臺南市,麻豆區,2,494,4.11,21,35,20181124-182525
189,臺南市,下營區,1,496,5.09,15,19,20181124-182525
190,臺南市,下營區,2,800,8.21,15,19,20181124-182525
191,臺南市,下營區,3,363,3.73,15,19,20181124-182525
192,臺南市,六甲區,1,888,10.73,14,19,20181124-182526
193,臺南市,六甲區,2,448,5.41,14,19,20181124-182526
194,臺南市,六甲區,3,674,8.14,14,19,20181124-182526
195,臺南市,六甲區,4,419,5.06,14,19,20181124-182526
196,臺南市,官田區,1,735,43.96,2,20,20181124-182526
197,臺南市,官田區,2,451,26.97,2,20,20181124-182526
198,臺南市,官田區,3,172,10.29,2,20,20181124-182526
199,臺南市,官田區,4,87,5.2,2,20,20181124-182526
200,臺南市,官田區,5,160,9.57,2,20,20181124-182526
201,臺南市,官田區,6,67,4.01,2,20,20181124-182526
202,臺南市,大內區,1,905,29.55,6,11,20181124-182527
203,臺南市,大內區,2,351,11.46,6,11,20181124-182527
204,臺南市,大內區,3,198,6.46,6,11,20181124-182527
205,臺南市,大內區,4,303,9.89,6,11,20181124-182527
206,臺南市,大內區,5,132,4.31,6,11,20181124-182527
207,臺南市,佳里區,1,786,5.97,20,41,20181124-182527
208,臺南市,佳里區,2,504,3.83,20,41,20181124-182527
209,臺南市,學甲區,1,941,8.78,21,26,20181124-182527
210,臺南市,學甲區,2,447,4.17,21,26,20181124-182527
211,臺南市,學甲區,3,849,7.92,21,26,20181124-182527
212,臺南市,學甲區,4,423,3.95,21,26,20181124-182527
213,臺南市,西港區,1,543,9.91,10,20,20181124-182527
214,臺南市,西港區,2,264,4.82,10,20,20181124-182527
215,臺南市,西港區,3,606,11.06,10,20,20181124-182527
216,臺南市,西港區,4,221,4.03,10,20,20181124-182527
217,臺南市,七股區,1,986,26.71,8,24,20181124-182528
218,臺南市,七股區,2,371,10.05,8,24,20181124-182528
219,臺南市,七股區,3,267,7.23,8,24,20181124-182528
220,臺南市,七股區,4,307,8.32,8,24,20181124-182528
221,臺南市,七股區,5,154,4.17,8,24,20181124-182528
222,臺南市,將軍區,1,538,9.47,14,24,20181124-182528
223,臺南市,將軍區,2,440,7.74,14,24,20181124-182528
224,臺南市,將軍區,3,431,7.58,14,24,20181124-182528
225,臺南市,將軍區,4,225,3.96,14,24,20181124-182528
226,臺南市,北門區,1,440,9.75,14,18,20181124-182528
227,臺南市,北門區,2,289,6.4,14,18,20181124-182528
228,臺南市,北門區,3,351,7.78,14,18,20181124-182528
229,臺南市,北門區,4,231,5.12,14,18,20181124-182528
230,臺南市,新化區,1,672,9.19,14,37,20181124-182528
231,臺南市,新化區,2,310,4.24,14,37,20181124-182528
232,臺南市,新化區,3,879,12.02,14,37,20181124-182528
233,臺南市,新化區,4,277,3.79,14,37,20181124-182528
234,臺南市,善化區,1,325,7.89,6,29,20181124-182528
235,臺南市,善化區,2,276,6.7,6,29,20181124-182528
236,臺南市,善化區,3,539,13.08,6,29,20181124-182528
237,臺南市,善化區,4,209,5.07,6,29,20181124-182528
238,臺南市,新市區,1,481,8.59,9,27,20181124-182529
239,臺南市,新市區,2,621,11.1,9,27,20181124-182529
240,臺南市,新市區,3,651,11.63,9,27,20181124-182529
241,臺南市,新市區,4,210,3.75,9,27,20181124-182529
242,臺南市,安定區,1,627,9.41,12,24,20181124-182529
243,臺南市,安定區,2,366,5.49,12,24,20181124-182529
244,臺南市,安定區,3,816,12.25,12,24,20181124-182529
245,臺南市,安定區,4,280,4.2,12,24,20181124-182529
246,臺南市,山上區,1,356,10.73,8,9,20181124-182530
247,臺南市,山上區,2,187,5.64,8,9,20181124-182530
248,臺南市,山上區,3,341,10.28,8,9,20181124-182530
249,臺南市,山上區,4,154,4.64,8,9,20181124-182530
250,臺南市,玉井區,1,429,7.74,12,16,20181124-182530
251,臺南市,玉井區,2,204,3.68,12,16,20181124-182530
252,臺南市,玉井區,3,413,7.45,12,16,20181124-182530
253,臺南市,玉井區,4,330,5.96,12,16,20181124-182530
254,臺南市,楠西區,1,854,27.77,5,9,20181124-182530
255,臺南市,楠西區,2,213,6.93,5,9,20181124-182530
256,臺南市,楠西區,3,103,3.35,5,9,20181124-182530
257,臺南市,楠西區,4,203,6.6,5,9,20181124-182530
258,臺南市,楠西區,5,148,4.81,5,9,20181124-182530
259,臺南市,南化區,1,257,8.27,7,10,20181124-182530
260,臺南市,南化區,2,106,3.41,7,10,20181124-182530
261,臺南市,南化區,3,234,7.53,7,10,20181124-182530
262,臺南市,南化區,4,162,5.21,7,10,20181124-182530
263,臺南市,左鎮區,1,770,31.22,8,10,20181124-182531
264,臺南市,左鎮區,2,167,6.77,8,10,20181124-182531
265,臺南市,左鎮區,3,186,7.54,8,10,20181124-182531
266,臺南市,左鎮區,4,188,7.62,8,10,20181124-182531
267,臺南市,左鎮區,5,130,5.27,8,10,20181124-182531
268,臺南市,仁德區,1,968,38.89,4,49,20181124-182531
269,臺南市,仁德區,2,772,31.02,4,49,20181124-182531
270,臺南市,仁德區,3,208,8.36,4,49,20181124-182531
271,臺南市,仁德區,4,93,3.74,4,49,20181124-182531
272,臺南市,仁德區,5,333,13.38,4,49,20181124-182531
273,臺南市,仁德區,6,115,4.62,4,49,20181124-182531
274,臺南市,歸仁區,1,525,3.59,21,46,20181124-182531
275,臺南市,歸仁區,2,620,4.25,21,46,20181124-182531
276,臺南市,關廟區,1,449,2.69,26,32,20181124-182531
277,臺南市,關廟區,2,606,3.64,26,32,20181124-182531
278,臺南市,龍崎區,1,762,30.71,7,8,20181124-182531
279,臺南市,龍崎區,2,602,24.26,7,8,20181124-182531
280,臺南市,龍崎區,3,176,7.09,7,8,20181124-182531
281,臺南市,龍崎區,4,79,3.18,7,8,20181124-182531
282,臺南市,龍崎區,5,750,30.23,7,8,20181124-182531
283,臺南市,龍崎區,6,112,4.51,7,8,20181124-182531
284,臺南市,永康區,1,440,3.83,17,142,20181124-182533
285,臺南市,永康區,2,458,3.99,17,142,20181124-182533
286,臺南市,東區,1,688,35.12,3,93,20181124-182534
287,臺南市,東區,2,728,37.16,3,93,20181124-182534
288,臺南市,東區,3,95,4.85,3,93,20181124-182534
289,臺南市,東區,4,101,5.16,3,93,20181124-182534
290,臺南市,東區,5,270,13.78,3,93,20181124-182534
291,臺南市,東區,6,77,3.93,3,93,20181124-182534
292,臺南市,南區,1,284,8.52,5,80,20181124-182534
293,臺南市,南區,2,145,4.35,5,80,20181124-182534
294,臺南市,南區,3,361,10.83,5,80,20181124-182534
295,臺南市,南區,4,104,3.12,5,80,20181124-182534
296,臺南市,北區,1,755,34.78,3,81,20181124-182534
