,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,45161,13707,58868,3606,62474.0,105750.0,59.08,42.71,75,117,20181124-234849
1,7,臺北市,信義區,67679,19768,87447,5128,92575.0,160805.0,57.57,42.09,121,142,20181124-234850
2,7,臺北市,大安區,57029,17602,74631,3972,78603.0,138589.0,56.72,41.15,106,188,20181124-234850
3,7,臺北市,中山區,75009,23820,98829,6662,105491.0,185947.0,56.73,40.34,127,133,20181124-234850
4,7,臺北市,中正區,43945,13418,57363,3462,60825.0,104024.0,58.47,42.25,79,96,20181124-234850
5,7,臺北市,大同區,34788,11946,46734,3740,50474.0,87914.0,57.41,39.57,68,82,20181124-234850
6,7,臺北市,萬華區,60561,18313,78874,6244,85118.0,153675.0,55.39,39.41,110,117,20181124-234851
7,7,臺北市,文山區,66263,16973,83236,5105,88341.0,147283.0,59.98,44.99,109,162,20181124-234851
8,7,臺北市,南港區,43217,12009,55226,3158,58384.0,101907.0,57.29,42.41,72,72,20181124-234851
9,7,臺北市,內湖區,77497,21944,99441,5505,104946.0,181176.0,57.92,42.77,116,150,20181124-234851
10,7,臺北市,士林區,52800,17526,70326,5656,75982.0,132654.0,57.28,39.8,94,163,20181124-234852
11,7,臺北市,北投區,43647,13141,56788,3918,60706.0,109719.0,55.33,39.78,76,141,20181124-234852
12,7,新北市,板橋區,177703,53236,230939,18740,249679.0,447251.0,55.83,39.73,329,338,20181124-234852
13,7,新北市,三重區,118856,36630,155486,14902,170388.0,305584.0,55.76,38.89,220,235,20181124-234852
14,7,新北市,中和區,127333,32664,159997,10697,170694.0,309516.0,55.15,41.14,215,244,20181124-234852
15,7,新北市,永和區,82474,20191,102665,6375,109040.0,186089.0,58.6,44.32,137,138,20181124-234853
16,7,新北市,新莊區,136083,40035,176118,13385,189503.0,335046.0,56.56,40.62,246,253,20181124-234853
17,7,新北市,新店區,90868,21115,111983,6707,118690.0,212167.0,55.94,42.83,145,176,20181124-234853
18,7,新北市,樹林區,60060,16981,77041,5426,82467.0,150515.0,54.79,39.9,110,111,20181124-234853
19,7,新北市,鶯歌區,25418,7377,32795,2236,35031.0,66724.0,52.5,38.09,47,50,20181124-234854
20,7,新北市,三峽區,35739,10099,45838,3190,49028.0,94291.0,52.0,37.9,70,70,20181124-234854
21,7,新北市,淡水區,50977,14016,64993,4032,69025.0,131768.0,52.38,38.69,89,96,20181124-234854
22,7,新北市,汐止區,65597,17554,83151,5509,88660.0,168745.0,52.54,38.87,108,111,20181124-234854
23,7,新北市,瑞芳區,12211,3277,15488,1236,16724.0,35036.0,47.73,34.85,46,46,20181124-234855
24,7,新北市,土城區,75022,21076,96098,7535,103633.0,191121.0,54.22,39.25,136,142,20181124-234855
25,7,新北市,蘆洲區,61836,18854,80690,6752,87442.0,164362.0,53.2,37.62,102,104,20181124-234855
26,7,新北市,五股區,27379,7871,35250,2856,38106.0,72443.0,52.6,37.79,48,48,20181124-234855
27,7,新北市,泰山區,22266,6064,28330,1896,30226.0,54977.0,54.98,40.5,41,47,20181124-234856
28,7,新北市,林口區,36042,9434,45476,2656,48132.0,86203.0,55.84,41.81,62,62,20181124-234856
29,7,新北市,深坑區,8193,2201,10394,716,11110.0,20624.0,53.87,39.73,16,16,20181124-234856
30,7,新北市,石碇區,2358,719,3077,309,3386.0,6861.0,49.35,34.37,13,13,20181124-234856
31,7,新北市,坪林區,2075,535,2610,311,2921.0,5891.0,49.58,35.22,10,10,20181124-234856
32,7,新北市,三芝區,6999,1927,8926,704,9630.0,20119.0,47.87,34.79,18,18,20181124-234857
33,7,新北市,石門區,3899,1018,4917,509,5426.0,10528.0,51.54,37.03,10,10,20181124-234857
34,7,新北市,八里區,12684,3493,16177,1263,17440.0,32970.0,52.9,38.47,20,20,20181124-234857
35,7,新北市,平溪區,1428,412,1840,190,2030.0,4321.0,46.98,33.05,12,12,20181124-234858
36,7,新北市,雙溪區,2739,737,3476,373,3849.0,7999.0,48.12,34.24,17,17,20181124-234858
37,7,新北市,貢寮區,3309,1075,4384,423,4807.0,11279.0,42.62,29.34,18,18,20181124-234858
38,7,新北市,金山區,6853,1860,8713,843,9556.0,18978.0,50.35,36.11,19,19,20181124-234858
39,7,新北市,萬里區,6883,1811,8694,854,9548.0,19297.0,49.48,35.67,16,16,20181124-234858
40,7,新北市,烏來區,942,210,1152,79,1231.0,2527.0,48.71,37.28,4,6,20181124-234859
41,7,桃園市,桃園區,89528,24098,113626,6287,119913.0,236907.0,50.62,37.79,148,216,20181124-234859
42,7,桃園市,中壢區,90295,21735,112030,5835,117865.0,223842.0,52.66,40.34,147,210,20181124-234859
43,7,桃園市,大溪區,30058,7843,37901,2974,40875.0,78285.0,52.21,38.4,59,59,20181124-234859
44,7,桃園市,楊梅區,47050,10569,57619,2980,60599.0,118996.0,50.93,39.54,73,82,20181124-234859
45,7,桃園市,蘆竹區,46351,12477,58828,3707,62535.0,124121.0,50.38,37.34,74,76,20181124-234900
46,7,桃園市,大園區,21591,5832,27423,1722,29145.0,59566.0,48.93,36.25,41,50,20181124-234900
47,7,桃園市,龜山區,30622,8025,38647,2173,40820.0,84540.0,48.28,36.22,53,78,20181124-234900
48,7,桃園市,八德區,60039,15180,75219,4677,79896.0,159622.0,50.05,37.61,98,101,20181124-234900
49,7,桃園市,龍潭區,35483,7709,43192,2311,45503.0,86093.0,52.85,41.21,55,64,20181124-234900
50,7,桃園市,平鎮區,67448,15498,82946,4109,87055.0,164986.0,52.77,40.88,114,125,20181124-234901
51,7,桃園市,新屋區,17090,4471,21561,1267,22828.0,41461.0,55.06,41.22,30,30,20181124-234901
52,7,桃園市,觀音區,20514,5326,25840,1616,27456.0,55149.0,49.79,37.2,41,41,20181124-234901
53,7,桃園市,復興區,3099,703,3802,313,4115.0,7859.0,52.36,39.43,8,10,20181124-234901
54,7,臺中市,中區,6132,1541,7673,468,8141.0,14696.0,55.4,41.73,12,12,20181124-234901
55,7,臺中市,東區,27596,6811,34407,2096,36503.0,62441.0,58.46,44.2,48,49,20181124-234902
56,7,臺中市,南區,44730,10654,55384,3048,58432.0,95539.0,61.16,46.82,69,74,20181124-234902
57,7,臺中市,西區,41207,10538,51745,2532,54277.0,93586.0,58.0,44.03,65,66,20181124-234902
58,7,臺中市,北區,44736,10400,55136,2723,57859.0,103073.0,56.13,43.4,74,87,20181124-234902
59,7,臺中市,西屯區,79802,17785,97587,4750,102337.0,176934.0,57.84,45.1,116,120,20181124-234903
60,7,臺中市,南屯區,60378,13875,74253,3798,78051.0,129536.0,60.25,46.61,97,101,20181124-234903
61,7,臺中市,北屯區,88450,19700,108150,5404,113554.0,198735.0,57.14,44.51,121,137,20181124-234903
62,7,臺中市,豐原區,53771,13672,67443,4120,71563.0,119940.0,59.67,44.83,79,88,20181124-234903
63,7,臺中市,東勢區,18305,4146,22451,1678,24129.0,41553.0,58.07,44.05,38,39,20181124-234903
64,7,臺中市,大甲區,27122,6558,33680,2271,35951.0,63069.0,57.0,43.0,54,54,20181124-234904
65,7,臺中市,清水區,32206,7100,39306,2489,41795.0,71528.0,58.43,45.03,59,59,20181124-234904
66,7,臺中市,沙鹿區,32234,7425,39659,2329,41988.0,74207.0,56.58,43.44,53,53,20181124-234904
67,7,臺中市,梧棲區,20303,4831,25134,1659,26793.0,47040.0,56.96,43.16,36,36,20181124-234904
68,7,臺中市,后里區,20022,4396,24418,1587,26005.0,44962.0,57.84,44.53,37,37,20181124-234904
69,7,臺中市,神岡區,24223,5774,29997,1950,31947.0,54565.0,58.55,44.39,42,42,20181124-234905
70,7,臺中市,潭子區,37382,8406,45788,2451,48239.0,84399.0,57.16,44.29,52,55,20181124-234905
71,7,臺中市,大雅區,33608,7469,41077,2236,43313.0,77189.0,56.11,43.54,46,46,20181124-234905
72,7,臺中市,新社區,8246,1889,10135,651,10786.0,20860.0,51.71,39.53,23,23,20181124-234905
73,7,臺中市,石岡區,5735,1379,7114,477,7591.0,12880.0,58.94,44.53,10,10,20181124-234906
74,7,臺中市,外埔區,12116,2667,14783,912,15695.0,27059.0,58.0,44.78,20,20,20181124-234906
75,7,臺中市,大安區,7288,1691,8979,734,9713.0,16520.0,58.8,44.12,16,16,20181124-234906
76,7,臺中市,烏日區,27379,6443,33822,2087,35909.0,61705.0,58.19,44.37,40,40,20181124-234906
77,7,臺中市,大肚區,19755,4509,24264,1480,25744.0,44572.0,57.76,44.32,31,33,20181124-234907
78,7,臺中市,龍井區,26747,6871,33618,1884,35502.0,63584.0,55.83,42.07,45,45,20181124-234907
79,7,臺中市,霧峰區,25277,5735,31012,2276,33288.0,55225.0,60.28,45.77,43,43,20181124-234907
80,7,臺中市,太平區,60550,13462,74012,4403,78415.0,143522.0,54.64,42.19,86,93,20181124-234907
81,7,臺中市,大里區,70705,16236,86941,4919,91860.0,164896.0,55.71,42.88,102,106,20181124-234908
82,7,臺中市,和平區,4505,864,5369,309,5678.0,9498.0,59.78,47.43,17,17,20181124-234908
83,7,臺南市,新營區,23334,6243,29577,1931,31508.0,64949.0,48.51,35.93,49,49,20181124-234908
84,7,臺南市,鹽水區,7197,2115,9312,884,10196.0,22121.0,46.09,32.53,31,31,20181124-234908
85,7,臺南市,白河區,7115,2194,9309,945,10254.0,24894.0,41.19,28.58,32,32,20181124-234909
86,7,臺南市,柳營區,6416,1700,8116,880,8996.0,18804.0,47.84,34.12,25,25,20181124-234909
87,7,臺南市,後壁區,6384,1789,8173,1083,9256.0,20841.0,44.41,30.63,29,29,20181124-234909
88,7,臺南市,東山區,4639,1339,5978,722,6700.0,18471.0,36.27,25.12,23,23,20181124-234909
89,7,臺南市,麻豆區,12768,3962,16730,1110,17840.0,37963.0,46.99,33.63,35,35,20181124-234909
90,7,臺南市,下營區,6734,1827,8561,882,9443.0,20947.0,45.08,32.15,19,19,20181124-234910
91,7,臺南市,六甲區,6274,1934,8208,904,9112.0,19144.0,47.6,32.77,19,19,20181124-234910
92,7,臺南市,官田區,6127,1935,8062,681,8743.0,18675.0,46.82,32.81,20,20,20181124-234910
93,7,臺南市,大內區,2868,708,3576,450,4026.0,8654.0,46.52,33.14,11,11,20181124-234910
94,7,臺南市,佳里區,19007,4960,23967,1833,25800.0,50407.0,51.18,37.71,41,41,20181124-234910
95,7,臺南市,學甲區,7444,2145,9589,862,10451.0,22567.0,46.31,32.99,26,26,20181124-234911
96,7,臺南市,西港區,7029,1898,8927,665,9592.0,21564.0,44.48,32.6,20,20,20181124-234911
97,7,臺南市,七股區,6088,1601,7689,715,8404.0,19950.0,42.13,30.52,24,24,20181124-234911
98,7,臺南市,將軍區,5144,1406,6550,631,7181.0,17754.0,40.45,28.97,24,24,20181124-234911
99,7,臺南市,北門區,2791,714,3505,286,3791.0,9925.0,38.2,28.12,18,18,20181124-234912
100,7,臺南市,新化區,13968,3880,17848,1819,19667.0,37296.0,52.73,37.45,37,37,20181124-234912
101,7,臺南市,善化區,14134,4332,18466,1553,20019.0,39950.0,50.11,35.38,29,29,20181124-234912
102,7,臺南市,新市區,11296,3511,14807,1203,16010.0,30386.0,52.69,37.18,27,27,20181124-234912
103,7,臺南市,安定區,9675,2801,12476,1199,13675.0,26104.0,52.39,37.06,24,24,20181124-234912
104,7,臺南市,山上區,1960,542,2502,264,2766.0,6511.0,42.48,30.1,9,9,20181124-234913
105,7,臺南市,玉井區,4278,1046,5324,470,5794.0,12357.0,46.89,34.62,16,16,20181124-234913
106,7,臺南市,楠西區,2647,696,3343,312,3655.0,8528.0,42.86,31.04,9,9,20181124-234913
107,7,臺南市,南化區,2581,694,3275,343,3618.0,7786.0,46.47,33.15,10,10,20181124-234913
108,7,臺南市,左鎮區,1315,348,1663,246,1909.0,4418.0,43.21,29.76,10,10,20181124-234913
109,7,臺南市,仁德區,24241,6852,31093,2493,33586.0,64632.0,51.96,37.51,49,49,20181124-234914
110,7,臺南市,歸仁區,21131,6313,27444,2191,29635.0,57387.0,51.64,36.82,46,46,20181124-234914
111,7,臺南市,關廟區,11016,3138,14154,1190,15344.0,29913.0,51.3,36.83,32,32,20181124-234914
112,7,臺南市,龍崎區,1201,330,1531,164,1695.0,3713.0,45.65,32.35,8,8,20181124-234914
113,7,臺南市,永康區,71933,19835,91768,6174,97942.0,191857.0,51.05,37.49,140,142,20181124-234915
114,7,臺南市,東區,53698,16649,70347,4600,74947.0,138864.0,53.97,38.67,85,93,20181124-234915
115,7,臺南市,南區,37175,11754,48929,4333,53262.0,106876.0,49.84,34.78,79,80,20181124-234915
116,7,臺南市,北區,41146,12720,53866,3636,57502.0,109322.0,52.6,37.64,80,81,20181124-234915
117,7,臺南市,安南區,51394,14847,66241,5719,71960.0,139793.0,51.48,36.76,80,90,20181124-234915
118,7,臺南市,安平區,15017,4335,19352,1156,20508.0,40575.0,50.54,37.01,24,32,20181124-234916
119,7,臺南市,中西區,23749,7878,31627,2540,34167.0,62502.0,54.67,38.0,50,52,20181124-234916
120,7,高雄市,鹽埕區,8437,2797,11234,652,11886.0,21617.0,54.98,39.03,24,24,20181124-234916
121,7,高雄市,鼓山區,35913,9885,45798,3094,48892.0,83878.0,58.29,42.82,60,77,20181124-234916
122,7,高雄市,左營區,45760,10950,56710,3326,60036.0,99727.0,60.2,45.89,70,103,20181124-234916
123,7,高雄市,楠梓區,62555,16470,79025,6469,85494.0,144216.0,59.28,43.38,93,99,20181124-234917
124,7,高雄市,三民區,98905,28948,127853,8690,136543.0,234741.0,58.17,42.13,159,189,20181124-234917
125,7,高雄市,新興區,18956,5836,24792,1698,26490.0,44355.0,59.72,42.74,42,42,20181124-234917
126,7,高雄市,前金區,10022,3181,13203,900,14103.0,23928.0,58.94,41.88,22,22,20181124-234917
127,7,高雄市,苓雅區,56046,16660,72706,4533,77239.0,130470.0,59.2,42.96,105,116,20181124-234918
128,7,高雄市,前鎮區,58426,16422,74848,6216,81064.0,141423.0,57.32,41.31,105,119,20181124-234918
129,7,高雄市,旗津區,8332,2706,11038,1261,12299.0,24860.0,49.47,33.52,18,18,20181124-234918
130,7,高雄市,小港區,52861,14444,67305,4607,71912.0,124849.0,57.6,42.34,85,89,20181124-234918
131,7,高雄市,鳳山區,103217,27347,130564,9182,139746.0,237968.0,58.72,43.37,190,228,20181124-234919
132,7,高雄市,林園區,22744,6078,28822,2439,31261.0,57644.0,54.23,39.46,50,51,20181124-234919
133,7,高雄市,大寮區,37818,9770,47588,3585,51173.0,91481.0,55.94,41.34,77,81,20181124-234919
134,7,高雄市,大樹區,14634,3834,18468,1480,19948.0,36772.0,54.25,39.8,32,32,20181124-234919
135,7,高雄市,大社區,11243,3753,14996,1213,16209.0,28930.0,56.03,38.86,23,24,20181124-234919
136,7,高雄市,仁武區,25778,6661,32439,2015,34454.0,59597.0,57.81,43.25,39,47,20181124-234920
137,7,高雄市,鳥松區,14747,4368,19115,1270,20385.0,34164.0,59.67,43.17,25,28,20181124-234920
138,7,高雄市,岡山區,32493,8061,40554,2805,43359.0,71767.0,60.42,45.28,65,72,20181124-234920
