,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
67,臺中市,梧棲區,5,0.66,1,36,20181124-172138
68,臺中市,后里區,0,0.0,0,37,20181124-172138
69,臺中市,神岡區,0,0.0,0,42,20181124-172139
70,臺中市,潭子區,0,0.0,0,55,20181124-172139
71,臺中市,大雅區,0,0.0,0,46,20181124-172139
72,臺中市,新社區,0,0.0,0,23,20181124-172139
73,臺中市,石岡區,0,0.0,0,10,20181124-172139
74,臺中市,外埔區,0,0.0,0,20,20181124-172140
75,臺中市,大安區,0,0.0,0,16,20181124-172140
76,臺中市,烏日區,0,0.0,0,40,20181124-172140
77,臺中市,大肚區,0,0.0,0,33,20181124-172141
78,臺中市,龍井區,0,0.0,0,45,20181124-172141
79,臺中市,霧峰區,0,0.0,0,43,20181124-172141
80,臺中市,太平區,0,0.0,0,93,20181124-172141
81,臺中市,大里區,0,0.0,0,106,20181124-172141
82,臺中市,和平區,0,0.0,0,17,20181124-172142
83,臺南市,新營區,88,39.46,1,49,20181124-172142
84,臺南市,鹽水區,193,48.37,2,31,20181124-172142
85,臺南市,白河區,0,0.0,0,32,20181124-172142
86,臺南市,柳營區,264,42.86,4,25,20181124-172143
87,臺南市,後壁區,226,46.22,2,29,20181124-172143
88,臺南市,東山區,95,46.12,1,23,20181124-172143
89,臺南市,麻豆區,0,0.0,0,35,20181124-172143
90,臺南市,下營區,214,42.46,1,19,20181124-172143
91,臺南市,六甲區,0,0.0,0,19,20181124-172144
92,臺南市,官田區,0,0.0,0,20,20181124-172144
93,臺南市,大內區,48,31.58,1,11,20181124-172144
94,臺南市,佳里區,182,41.36,1,41,20181124-172144
95,臺南市,學甲區,108,44.08,1,26,20181124-172144
96,臺南市,西港區,0,0.0,0,20,20181124-172145
97,臺南市,七股區,0,0.0,0,24,20181124-172145
98,臺南市,將軍區,129,43.73,1,24,20181124-172145
99,臺南市,北門區,555,38.95,5,18,20181124-172145
100,臺南市,新化區,0,0.0,0,37,20181124-172145
101,臺南市,善化區,0,0.0,0,29,20181124-172146
102,臺南市,新市區,0,0.0,0,27,20181124-172146
103,臺南市,安定區,0,0.0,0,24,20181124-172146
104,臺南市,山上區,0,0.0,0,9,20181124-172146
105,臺南市,玉井區,0,0.0,0,16,20181124-172146
106,臺南市,楠西區,0,0.0,0,9,20181124-172147
107,臺南市,南化區,0,0.0,0,10,20181124-172147
108,臺南市,左鎮區,63,48.84,1,10,20181124-172147
109,臺南市,仁德區,0,0.0,0,49,20181124-172147
110,臺南市,歸仁區,235,36.66,1,46,20181124-172147
111,臺南市,關廟區,0,0.0,0,32,20181124-172148
112,臺南市,龍崎區,0,0.0,0,8,20181124-172148
113,臺南市,永康區,0,0.0,0,142,20181124-172148
114,臺南市,東區,0,0.0,0,93,20181124-172148
115,臺南市,南區,0,0.0,0,80,20181124-172148
116,臺南市,北區,0,0.0,0,81,20181124-172149
117,臺南市,安南區,0,0.0,0,90,20181124-172149
118,臺南市,安平區,0,0.0,0,32,20181124-172149
119,臺南市,中西區,0,0.0,0,52,20181124-172149
120,高雄市,鹽埕區,0,0.0,0,24,20181124-172149
121,高雄市,鼓山區,0,0.0,0,77,20181124-172150
122,高雄市,左營區,0,0.0,0,103,20181124-172150
123,高雄市,楠梓區,0,0.0,0,99,20181124-172150
124,高雄市,三民區,0,0.0,0,189,20181124-172150
125,高雄市,新興區,0,0.0,0,42,20181124-172150
126,高雄市,前金區,0,0.0,0,22,20181124-172151
127,高雄市,苓雅區,0,0.0,0,116,20181124-172151
128,高雄市,前鎮區,0,0.0,0,119,20181124-172151
129,高雄市,旗津區,0,0.0,0,18,20181124-172151
130,高雄市,小港區,0,0.0,0,89,20181124-172152
131,高雄市,鳳山區,0,0.0,0,228,20181124-172152
132,高雄市,林園區,0,0.0,0,51,20181124-172152
133,高雄市,大寮區,116,76.32,1,81,20181124-172152
134,高雄市,大樹區,0,0.0,0,32,20181124-172153
135,高雄市,大社區,0,0.0,0,24,20181124-172153
136,高雄市,仁武區,0,0.0,0,47,20181124-172153
137,高雄市,鳥松區,0,0.0,0,28,20181124-172153
138,高雄市,岡山區,0,0.0,0,72,20181124-172153
139,高雄市,橋頭區,119,43.91,1,31,20181124-172154
140,高雄市,燕巢區,126,91.3,1,25,20181124-172154
141,高雄市,田寮區,0,0.0,0,12,20181124-172154
142,高雄市,阿蓮區,0,0.0,0,21,20181124-172154
143,高雄市,路竹區,374,53.28,1,41,20181124-172155
144,高雄市,湖內區,0,0.0,0,24,20181124-172155
145,高雄市,茄萣區,0,0.0,0,21,20181124-172155
146,高雄市,永安區,91,36.84,1,12,20181124-172156
147,高雄市,彌陀區,0,0.0,0,18,20181124-172156
148,高雄市,梓官區,0,0.0,0,28,20181124-172156
149,高雄市,旗山區,0,0.0,0,35,20181124-172156
150,高雄市,美濃區,0,0.0,0,32,20181124-172156
151,高雄市,六龜區,0,0.0,0,12,20181124-172157
152,高雄市,甲仙區,0,0.0,0,7,20181124-172157
153,高雄市,杉林區,0,0.0,0,10,20181124-172157
154,高雄市,內門區,0,0.0,0,18,20181124-172157
155,高雄市,茂林區,0,0.0,0,3,20181124-172158
156,高雄市,桃源區,0,0.0,0,8,20181124-172158
157,高雄市,那瑪夏區,0,0.0,0,4,20181124-172158
158,新竹縣,竹北市,0,0.0,0,103,20181124-172158
159,新竹縣,竹東鎮,0,0.0,0,72,20181124-172158
160,新竹縣,新埔鎮,0,0.0,0,30,20181124-172159
161,新竹縣,關西鎮,0,0.0,0,27,20181124-172159
162,新竹縣,湖口鄉,0,0.0,0,47,20181124-172159
163,新竹縣,新豐鄉,0,0.0,0,39,20181124-172159
164,新竹縣,芎林鄉,0,0.0,0,19,20181124-172200
165,新竹縣,橫山鄉,0,0.0,0,16,20181124-172200
166,新竹縣,北埔鄉,0,0.0,0,10,20181124-172200
167,新竹縣,寶山鄉,0,0.0,0,12,20181124-172200
168,新竹縣,峨眉鄉,0,0.0,0,8,20181124-172201
169,新竹縣,尖石鄉,73,47.4,1,15,20181124-172201
170,新竹縣,五峰鄉,0,0.0,0,6,20181124-172201
171,苗栗縣,苗栗市,0,0.0,0,67,20181124-172201
172,苗栗縣,苑裡鎮,0,0.0,0,40,20181124-172201
173,苗栗縣,通霄鎮,0,0.0,0,34,20181124-172202
174,苗栗縣,竹南鎮,0,0.0,0,61,20181124-172202
175,苗栗縣,頭份市,0,0.0,0,71,20181124-172202
176,苗栗縣,後龍鎮,0,0.0,0,35,20181124-172202
177,苗栗縣,卓蘭鎮,0,0.0,0,19,20181124-172203
178,苗栗縣,大湖鄉,0,0.0,0,15,20181124-172203
179,苗栗縣,公館鄉,0,0.0,0,28,20181124-172203
180,苗栗縣,銅鑼鄉,0,0.0,0,16,20181124-172203
181,苗栗縣,南庄鄉,0,0.0,0,9,20181124-172203
182,苗栗縣,頭屋鄉,0,0.0,0,12,20181124-172204
183,苗栗縣,三義鄉,0,0.0,0,16,20181124-172204
184,苗栗縣,西湖鄉,0,0.0,0,9,20181124-172204
185,苗栗縣,造橋鄉,0,0.0,0,12,20181124-172204
186,苗栗縣,三灣鄉,0,0.0,0,9,20181124-172204
187,苗栗縣,獅潭鄉,0,0.0,0,7,20181124-172205
188,苗栗縣,泰安鄉,0,0.0,0,10,20181124-172205
189,彰化縣,彰化市,0,0.0,0,184,20181124-172205
190,彰化縣,鹿港鎮,0,0.0,0,65,20181124-172205
191,彰化縣,和美鎮,0,0.0,0,68,20181124-172205
192,彰化縣,線西鄉,0,0.0,0,12,20181124-172206
193,彰化縣,伸港鄉,0,0.0,0,28,20181124-172206
194,彰化縣,福興鄉,0,0.0,0,33,20181124-172206
195,彰化縣,秀水鄉,0,0.0,0,32,20181124-172206
196,彰化縣,花壇鄉,0,0.0,0,37,20181124-172207
197,彰化縣,芬園鄉,0,0.0,0,21,20181124-172207
198,彰化縣,員林市,0,0.0,0,98,20181124-172207
199,彰化縣,溪湖鎮,0,0.0,0,42,20181124-172207
200,彰化縣,田中鎮,0,0.0,0,36,20181124-172208
201,彰化縣,大村鄉,0,0.0,0,27,20181124-172208
202,彰化縣,埔鹽鄉,0,0.0,0,29,20181124-172208
203,彰化縣,埔心鄉,0,0.0,0,31,20181124-172209
204,彰化縣,永靖鄉,0,0.0,0,34,20181124-172209
205,彰化縣,社頭鄉,0,0.0,0,38,20181124-172209
206,彰化縣,二水鄉,0,0.0,0,17,20181124-172209
207,彰化縣,北斗鎮,0,0.0,0,30,20181124-172209
208,彰化縣,二林鎮,0,0.0,0,39,20181124-172210
209,彰化縣,田尾鄉,0,0.0,0,25,20181124-172210
210,彰化縣,埤頭鄉,0,0.0,0,27,20181124-172210
211,彰化縣,芳苑鄉,0,0.0,0,36,20181124-172210
212,彰化縣,大城鄉,0,0.0,0,17,20181124-172210
213,彰化縣,竹塘鄉,0,0.0,0,16,20181124-172211
214,彰化縣,溪州鄉,0,0.0,0,27,20181124-172211
215,南投縣,南投市,0,0.0,0,84,20181124-172211
216,南投縣,埔里鎮,0,0.0,0,68,20181124-172211
217,南投縣,草屯鎮,0,0.0,0,76,20181124-172212
218,南投縣,竹山鎮,109,72.19,1,53,20181124-172212
219,南投縣,集集鎮,0,0.0,0,13,20181124-172212
220,南投縣,名間鄉,0,0.0,0,37,20181124-172212
221,南投縣,鹿谷鄉,0,0.0,0,21,20181124-172213
222,南投縣,中寮鄉,0,0.0,0,24,20181124-172213
223,南投縣,魚池鄉,75,56.39,1,25,20181124-172213
224,南投縣,國姓鄉,0,0.0,0,20,20181124-172213
225,南投縣,水里鄉,0,0.0,0,22,20181124-172214
226,南投縣,信義鄉,0,0.0,0,20,20181124-172214
227,南投縣,仁愛鄉,144,70.94,1,25,20181124-172214
228,雲林縣,斗六市,0,0.0,0,69,20181124-172214
229,雲林縣,斗南鎮,0,0.0,0,33,20181124-172214
230,雲林縣,虎尾鎮,0,0.0,0,46,20181124-172215
231,雲林縣,西螺鎮,0,0.0,0,34,20181124-172215
232,雲林縣,土庫鎮,0,0.0,0,29,20181124-172215
233,雲林縣,北港鎮,0,0.0,0,41,20181124-172215
234,雲林縣,古坑鄉,0,0.0,0,27,20181124-172215
235,雲林縣,大埤鄉,0,0.0,0,18,20181124-172216
236,雲林縣,莿桐鄉,0,0.0,0,22,20181124-172216
237,雲林縣,林內鄉,0,0.0,0,15,20181124-172216
238,雲林縣,二崙鄉,0,0.0,0,23,20181124-172217
239,雲林縣,崙背鄉,0,0.0,0,20,20181124-172217
240,雲林縣,麥寮鄉,0,0.0,0,28,20181124-172217
241,雲林縣,東勢鄉,0,0.0,0,15,20181124-172217
242,雲林縣,褒忠鄉,0,0.0,0,14,20181124-172217
243,雲林縣,臺西鄉,0,0.0,0,22,20181124-172218
244,雲林縣,元長鄉,0,0.0,0,25,20181124-172218
245,雲林縣,四湖鄉,0,0.0,0,25,20181124-172218
246,雲林縣,口湖鄉,0,0.0,0,25,20181124-172218
247,雲林縣,水林鄉,0,0.0,0,26,20181124-172218
248,嘉義縣,太保市,0,0.0,0,33,20181124-172219
249,嘉義縣,朴子市,0,0.0,0,35,20181124-172219
250,嘉義縣,布袋鎮,0,0.0,0,29,20181124-172219
251,嘉義縣,大林鎮,0,0.0,0,25,20181124-172219
252,嘉義縣,民雄鄉,0,0.0,0,45,20181124-172220
253,嘉義縣,溪口鄉,0,0.0,0,17,20181124-172220
254,嘉義縣,新港鄉,0,0.0,0,31,20181124-172220
255,嘉義縣,六腳鄉,0,0.0,0,30,20181124-172220
256,嘉義縣,東石鄉,0,0.0,0,27,20181124-172221
257,嘉義縣,義竹鄉,0,0.0,0,26,20181124-172221
258,嘉義縣,鹿草鄉,0,0.0,0,20,20181124-172221
259,嘉義縣,水上鄉,0,0.0,0,39,20181124-172221
260,嘉義縣,中埔鄉,0,0.0,0,34,20181124-172221
261,嘉義縣,竹崎鄉,0,0.0,0,36,20181124-172222
262,嘉義縣,梅山鄉,0,0.0,0,22,20181124-172222
263,嘉義縣,番路鄉,0,0.0,0,15,20181124-172222
264,嘉義縣,大埔鄉,0,0.0,0,9,20181124-172222
265,嘉義縣,阿里山鄉,0,0.0,0,13,20181124-172223
266,屏東縣,屏東市,0,0.0,0,149,20181124-172223
267,屏東縣,潮州鎮,0,0.0,0,40,20181124-172223
268,屏東縣,東港鎮,0,0.0,0,38,20181124-172223
269,屏東縣,恆春鎮,0,0.0,0,25,20181124-172224
270,屏東縣,萬丹鄉,0,0.0,0,39,20181124-172224
271,屏東縣,長治鄉,0,0.0,0,22,20181124-172224
272,屏東縣,麟洛鄉,0,0.0,0,10,20181124-172224
273,屏東縣,九如鄉,0,0.0,0,14,20181124-172225
274,屏東縣,里港鄉,0,0.0,0,20,20181124-172225
275,屏東縣,鹽埔鄉,0,0.0,0,20,20181124-172225
276,屏東縣,高樹鄉,0,0.0,0,22,20181124-172225
277,屏東縣,萬巒鄉,0,0.0,0,18,20181124-172226
278,屏東縣,內埔鄉,0,0.0,0,40,20181124-172226
279,屏東縣,竹田鄉,0,0.0,0,16,20181124-172226
280,屏東縣,新埤鄉,0,0.0,0,12,20181124-172226
281,屏東縣,枋寮鄉,0,0.0,0,22,20181124-172226
282,屏東縣,新園鄉,0,0.0,0,28,20181124-172227
283,屏東縣,崁頂鄉,0,0.0,0,12,20181124-172227
284,屏東縣,林邊鄉,0,0.0,0,16,20181124-172227
285,屏東縣,南州鄉,0,0.0,0,11,20181124-172227
286,屏東縣,佳冬鄉,0,0.0,0,16,20181124-172228
287,屏東縣,琉球鄉,0,0.0,0,9,20181124-172228
288,屏東縣,車城鄉,0,0.0,0,13,20181124-172228
289,屏東縣,滿州鄉,0,0.0,0,8,20181124-172228
290,屏東縣,枋山鄉,0,0.0,0,6,20181124-172228
291,屏東縣,三地門鄉,0,0.0,0,10,20181124-172229
292,屏東縣,霧臺鄉,0,0.0,0,8,20181124-172229
293,屏東縣,瑪家鄉,0,0.0,0,8,20181124-172229
294,屏東縣,泰武鄉,0,0.0,0,7,20181124-172229
295,屏東縣,來義鄉,0,0.0,0,9,20181124-172229
296,屏東縣,春日鄉,0,0.0,0,6,20181124-172230
297,屏東縣,獅子鄉,0,0.0,0,8,20181124-172230
298,屏東縣,牡丹鄉,0,0.0,0,7,20181124-172230
299,宜蘭縣,宜蘭市,0,0.0,0,78,20181124-172230
300,宜蘭縣,羅東鎮,0,0.0,0,50,20181124-172230
301,宜蘭縣,蘇澳鎮,0,0.0,0,43,20181124-172231
302,宜蘭縣,頭城鎮,0,0.0,0,32,20181124-172231
303,宜蘭縣,礁溪鄉,0,0.0,0,32,20181124-172231
304,宜蘭縣,壯圍鄉,0,0.0,0,23,20181124-172231
305,宜蘭縣,員山鄉,0,0.0,0,31,20181124-172231
306,宜蘭縣,冬山鄉,0,0.0,0,39,20181124-172232
307,宜蘭縣,五結鄉,0,0.0,0,33,20181124-172232
308,宜蘭縣,三星鄉,0,0.0,0,21,20181124-172232
309,宜蘭縣,大同鄉,4,12.12,1,10,20181124-172232
310,宜蘭縣,南澳鄉,0,0.0,0,7,20181124-172233
311,花蓮縣,花蓮市,0,0.0,0,81,20181124-172233
312,花蓮縣,鳳林鎮,0,0.0,0,15,20181124-172233
313,花蓮縣,玉里鎮,0,0.0,0,23,20181124-172233
314,花蓮縣,新城鄉,0,0.0,0,19,20181124-172234
315,花蓮縣,吉安鄉,0,0.0,0,59,20181124-172234
316,花蓮縣,壽豐鄉,0,0.0,0,21,20181124-172234
317,花蓮縣,光復鄉,0,0.0,0,17,20181124-172234
318,花蓮縣,豐濱鄉,0,0.0,0,7,20181124-172235
319,花蓮縣,瑞穗鄉,0,0.0,0,13,20181124-172235
320,花蓮縣,富里鄉,0,0.0,0,13,20181124-172235
321,花蓮縣,秀林鄉,0,0.0,0,14,20181124-172235
322,花蓮縣,萬榮鄉,0,0.0,0,7,20181124-172236
323,花蓮縣,卓溪鄉,0,0.0,0,10,20181124-172236
324,臺東縣,臺東市,0,0.0,0,69,20181124-172236
325,臺東縣,成功鎮,0,0.0,0,17,20181124-172236
326,臺東縣,關山鎮,0,0.0,0,9,20181124-172236
327,臺東縣,卑南鄉,0,0.0,0,22,20181124-172237
328,臺東縣,鹿野鄉,0,0.0,0,10,20181124-172237
329,臺東縣,池上鄉,0,0.0,0,12,20181124-172237
330,臺東縣,東河鄉,0,0.0,0,11,20181124-172237
331,臺東縣,長濱鄉,0,0.0,0,11,20181124-172238
332,臺東縣,太麻里鄉,0,0.0,0,15,20181124-172238
333,臺東縣,大武鄉,0,0.0,0,6,20181124-172238
334,臺東縣,綠島鄉,0,0.0,0,4,20181124-172238
335,臺東縣,海端鄉,0,0.0,0,6,20181124-172238
336,臺東縣,延平鄉,0,0.0,0,5,20181124-172239
337,臺東縣,金峰鄉,0,0.0,0,5,20181124-172239
338,臺東縣,達仁鄉,0,0.0,0,7,20181124-172239
339,臺東縣,蘭嶼鄉,0,0.0,0,4,20181124-172239
340,澎湖縣,馬公市,0,0.0,0,50,20181124-172239
341,澎湖縣,湖西鄉,1,0.93,1,23,20181124-172240
342,澎湖縣,白沙鄉,0,0.0,2,15,20181124-172240
343,澎湖縣,西嶼鄉,3,4.05,1,12,20181124-172240
344,澎湖縣,望安鄉,0,0.0,0,10,20181124-172240
345,澎湖縣,七美鄉,0,0.0,0,6,20181124-172241
346,金門縣,金城鎮,0,0.0,0,21,20181124-172241
347,金門縣,金沙鎮,0,0.0,0,13,20181124-172241
348,金門縣,金湖鎮,0,0.0,0,17,20181124-172241
349,金門縣,金寧鄉,0,0.0,0,17,20181124-172242
350,金門縣,烈嶼鄉,0,0.0,0,8,20181124-172242
351,金門縣,烏坵鄉,0,0.0,0,2,20181124-172242
352,連江縣,南竿鄉,0,0.0,0,4,20181124-172242
353,連江縣,北竿鄉,0,0.0,0,2,20181124-172242
354,連江縣,莒光鄉,0,0.0,0,2,20181124-172243
355,連江縣,東引鄉,0,0.0,0,1,20181124-172243
356,基隆市,中正區,0,0.0,0,35,20181124-172243
357,基隆市,七堵區,0,0.0,0,39,20181124-172243
358,基隆市,暖暖區,0,0.0,0,28,20181124-172244
359,基隆市,仁愛區,0,0.0,0,35,20181124-172244
360,基隆市,中山區,0,0.0,0,35,20181124-172244
361,基隆市,安樂區,0,0.0,0,49,20181124-172244
362,基隆市,信義區,0,0.0,0,36,20181124-172245
363,新竹市,東區,0,0.0,0,139,20181124-172245
364,新竹市,北區,0,0.0,0,105,20181124-172245
365,新竹市,香山區,0,0.0,0,55,20181124-172245
366,嘉義市,東區,0,0.0,0,81,20181124-172245
367,嘉義市,西區,0,0.0,0,96,20181124-172246
