,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,410,0.4,112,117,20181124-233050
1,臺北市,松山區,2,44222,43.41,112,117,20181124-233050
2,臺北市,松山區,3,16611,16.31,112,117,20181124-233050
3,臺北市,松山區,4,40231,39.49,112,117,20181124-233050
4,臺北市,松山區,5,401,0.39,112,117,20181124-233050
5,臺北市,信義區,1,441,0.4,128,142,20181124-233050
6,臺北市,信義區,2,48442,44.08,128,142,20181124-233050
7,臺北市,信義區,3,17829,16.22,128,142,20181124-233050
8,臺北市,信義區,4,42733,38.89,128,142,20181124-233050
9,臺北市,信義區,5,449,0.41,128,142,20181124-233050
10,臺北市,大安區,1,457,0.38,146,188,20181124-233050
11,臺北市,大安區,2,55398,45.72,146,188,20181124-233050
12,臺北市,大安區,3,18057,14.9,146,188,20181124-233050
13,臺北市,大安區,4,46725,38.57,146,188,20181124-233050
14,臺北市,大安區,5,519,0.43,146,188,20181124-233050
15,臺北市,中山區,1,472,0.39,131,133,20181124-233051
16,臺北市,中山區,2,45841,38.2,131,133,20181124-233051
17,臺北市,中山區,3,23204,19.34,131,133,20181124-233051
18,臺北市,中山區,4,50003,41.67,131,133,20181124-233051
19,臺北市,中山區,5,480,0.4,131,133,20181124-233051
20,臺北市,中正區,1,346,0.46,90,96,20181124-233051
21,臺北市,中正區,2,31577,41.82,90,96,20181124-233051
22,臺北市,中正區,3,11841,15.68,90,96,20181124-233051
23,臺北市,中正區,4,31378,41.56,90,96,20181124-233051
24,臺北市,中正區,5,359,0.48,90,96,20181124-233051
25,臺北市,大同區,1,266,0.38,82,82,20181124-233051
26,臺北市,大同區,2,20763,29.69,82,82,20181124-233051
27,臺北市,大同區,3,16896,24.16,82,82,20181124-233051
28,臺北市,大同區,4,31679,45.29,82,82,20181124-233051
29,臺北市,大同區,5,339,0.48,82,82,20181124-233051
30,臺北市,萬華區,1,427,0.41,117,117,20181124-233051
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-233051
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-233051
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-233051
34,臺北市,萬華區,5,464,0.44,117,117,20181124-233051
35,臺北市,文山區,1,490,0.48,117,162,20181124-233051
36,臺北市,文山區,2,48288,47.14,117,162,20181124-233051
37,臺北市,文山區,3,13507,13.19,117,162,20181124-233051
38,臺北市,文山區,4,39635,38.69,117,162,20181124-233051
39,臺北市,文山區,5,513,0.5,117,162,20181124-233051
40,臺北市,南港區,1,287,0.43,72,72,20181124-233052
41,臺北市,南港區,2,26282,39.45,72,72,20181124-233052
42,臺北市,南港區,3,10830,16.26,72,72,20181124-233052
43,臺北市,南港區,4,28896,43.37,72,72,20181124-233052
44,臺北市,南港區,5,325,0.49,72,72,20181124-233052
45,臺北市,內湖區,1,523,0.36,146,150,20181124-233052
46,臺北市,內湖區,2,59903,41.06,146,150,20181124-233052
47,臺北市,內湖區,3,21050,14.43,146,150,20181124-233052
48,臺北市,內湖區,4,63801,43.73,146,150,20181124-233052
49,臺北市,內湖區,5,617,0.42,146,150,20181124-233052
50,臺北市,士林區,1,308,0.34,101,163,20181124-233052
51,臺北市,士林區,2,32485,35.46,101,163,20181124-233052
52,臺北市,士林區,3,20390,22.26,101,163,20181124-233052
53,臺北市,士林區,4,38043,41.52,101,163,20181124-233052
54,臺北市,士林區,5,389,0.42,101,163,20181124-233052
55,臺北市,北投區,1,396,0.38,110,141,20181124-233052
56,臺北市,北投區,2,40422,39.18,110,141,20181124-233052
57,臺北市,北投區,3,19000,18.41,110,141,20181124-233052
58,臺北市,北投區,4,42916,41.59,110,141,20181124-233052
59,臺北市,北投區,5,445,0.43,110,141,20181124-233052
60,新北市,板橋區,1,123730,46.01,320,338,20181124-233053
61,新北市,板橋區,2,145189,53.99,320,338,20181124-233053
62,新北市,三重區,1,97362,50.22,228,235,20181124-233053
63,新北市,三重區,2,96506,49.78,228,235,20181124-233053
64,新北市,中和區,1,79328,36.66,241,244,20181124-233053
65,新北市,中和區,2,137056,63.34,241,244,20181124-233053
66,新北市,永和區,1,37442,32.4,136,138,20181124-233054
67,新北市,永和區,2,78113,67.6,136,138,20181124-233054
68,新北市,新莊區,1,95654,48.27,240,253,20181124-233054
69,新北市,新莊區,2,102494,51.73,240,253,20181124-233054
70,新北市,新店區,1,47198,31.31,167,176,20181124-233055
71,新北市,新店區,2,103528,68.69,167,176,20181124-233055
72,新北市,樹林區,1,41240,45.93,110,111,20181124-233055
73,新北市,樹林區,2,48556,54.07,110,111,20181124-233055
74,新北市,鶯歌區,1,20360,46.51,50,50,20181124-233055
75,新北市,鶯歌區,2,23419,53.49,50,50,20181124-233055
76,新北市,三峽區,1,23653,42.64,70,70,20181124-233055
77,新北市,三峽區,2,31822,57.36,70,70,20181124-233055
78,新北市,淡水區,1,28785,40.36,84,96,20181124-233056
79,新北市,淡水區,2,42528,59.64,84,96,20181124-233056
80,新北市,汐止區,1,35549,38.98,102,111,20181124-233056
81,新北市,汐止區,2,55651,61.02,102,111,20181124-233056
82,新北市,瑞芳區,1,8038,37.51,46,46,20181124-233056
83,新北市,瑞芳區,2,13393,62.49,46,46,20181124-233056
84,新北市,土城區,1,50242,43.86,138,142,20181124-233056
85,新北市,土城區,2,64311,56.14,138,142,20181124-233056
86,新北市,蘆洲區,1,48350,50.56,104,104,20181124-233056
87,新北市,蘆洲區,2,47271,49.44,104,104,20181124-233056
88,新北市,五股區,1,20372,47.77,48,48,20181124-233057
89,新北市,五股區,2,22276,52.23,48,48,20181124-233057
90,新北市,泰山區,1,14448,46.15,39,47,20181124-233057
91,新北市,泰山區,2,16862,53.85,39,47,20181124-233057
92,新北市,林口區,1,20883,40.92,62,62,20181124-233057
93,新北市,林口區,2,30150,59.08,62,62,20181124-233057
94,新北市,深坑區,1,5153,40.03,16,16,20181124-233057
95,新北市,深坑區,2,7720,59.97,16,16,20181124-233057
96,新北市,石碇區,1,2488,52.27,13,13,20181124-233057
97,新北市,石碇區,2,2272,47.73,13,13,20181124-233057
98,新北市,坪林區,1,2255,55.46,10,10,20181124-233058
99,新北市,坪林區,2,1811,44.54,10,10,20181124-233058
100,新北市,三芝區,1,4915,40.6,18,18,20181124-233058
101,新北市,三芝區,2,7191,59.4,18,18,20181124-233058
102,新北市,石門區,1,2928,41.3,10,10,20181124-233058
103,新北市,石門區,2,4162,58.7,10,10,20181124-233058
104,新北市,八里區,1,8982,46.0,20,20,20181124-233059
105,新北市,八里區,2,10545,54.0,20,20,20181124-233059
106,新北市,平溪區,1,1417,46.72,12,12,20181124-233059
107,新北市,平溪區,2,1616,53.28,12,12,20181124-233059
108,新北市,雙溪區,1,2423,44.18,17,17,20181124-233059
109,新北市,雙溪區,2,3062,55.82,17,17,20181124-233059
110,新北市,貢寮區,1,3698,54.21,18,18,20181124-233059
111,新北市,貢寮區,2,3123,45.79,18,18,20181124-233059
112,新北市,金山區,1,5344,46.11,19,19,20181124-233100
113,新北市,金山區,2,6246,53.89,19,19,20181124-233100
114,新北市,萬里區,1,4928,42.95,16,16,20181124-233100
115,新北市,萬里區,2,6547,57.05,16,16,20181124-233100
116,新北市,烏來區,1,1399,35.23,6,6,20181124-233100
117,新北市,烏來區,2,2572,64.77,6,6,20181124-233100
118,桃園市,桃園區,1,3303,2.13,175,216,20181124-233100
119,桃園市,桃園區,2,58305,37.54,175,216,20181124-233100
120,桃園市,桃園區,3,11781,7.59,175,216,20181124-233100
121,桃園市,桃園區,4,347,0.22,175,216,20181124-233100
122,桃園市,桃園區,5,81565,52.52,175,216,20181124-233100
123,桃園市,中壢區,1,2505,1.65,168,210,20181124-233100
124,桃園市,中壢區,2,68689,45.23,168,210,20181124-233100
125,桃園市,中壢區,3,5312,3.5,168,210,20181124-233100
126,桃園市,中壢區,4,484,0.32,168,210,20181124-233100
127,桃園市,中壢區,5,74872,49.3,168,210,20181124-233100
128,桃園市,大溪區,1,590,1.28,57,59,20181124-233101
129,桃園市,大溪區,2,15355,33.39,57,59,20181124-233101
130,桃園市,大溪區,3,1818,3.95,57,59,20181124-233101
131,桃園市,大溪區,4,186,0.4,57,59,20181124-233101
132,桃園市,大溪區,5,28033,60.97,57,59,20181124-233101
133,桃園市,楊梅區,1,956,1.54,67,82,20181124-233101
134,桃園市,楊梅區,2,25840,41.61,67,82,20181124-233101
135,桃園市,楊梅區,3,2703,4.35,67,82,20181124-233101
136,桃園市,楊梅區,4,279,0.45,67,82,20181124-233101
137,桃園市,楊梅區,5,32322,52.05,67,82,20181124-233101
138,桃園市,蘆竹區,1,1477,2.22,71,76,20181124-233101
139,桃園市,蘆竹區,2,22153,33.35,71,76,20181124-233101
140,桃園市,蘆竹區,3,3878,5.84,71,76,20181124-233101
141,桃園市,蘆竹區,4,197,0.3,71,76,20181124-233101
142,桃園市,蘆竹區,5,38712,58.29,71,76,20181124-233101
143,桃園市,大園區,1,595,1.71,39,50,20181124-233101
144,桃園市,大園區,2,10435,30.05,39,50,20181124-233101
145,桃園市,大園區,3,1975,5.69,39,50,20181124-233101
146,桃園市,大園區,4,168,0.48,39,50,20181124-233101
147,桃園市,大園區,5,21551,62.06,39,50,20181124-233101
148,桃園市,龜山區,1,860,1.87,52,78,20181124-233101
149,桃園市,龜山區,2,17284,37.6,52,78,20181124-233101
150,桃園市,龜山區,3,2628,5.72,52,78,20181124-233101
151,桃園市,龜山區,4,171,0.37,52,78,20181124-233101
152,桃園市,龜山區,5,25029,54.44,52,78,20181124-233101
153,桃園市,八德區,1,1547,1.74,96,101,20181124-233102
154,桃園市,八德區,2,34557,38.91,96,101,20181124-233102
155,桃園市,八德區,3,3891,4.38,96,101,20181124-233102
156,桃園市,八德區,4,257,0.29,96,101,20181124-233102
157,桃園市,八德區,5,48562,54.68,96,101,20181124-233102
158,桃園市,龍潭區,1,943,1.64,62,64,20181124-233103
159,桃園市,龍潭區,2,26181,45.48,62,64,20181124-233103
160,桃園市,龍潭區,3,2199,3.82,62,64,20181124-233103
161,桃園市,龍潭區,4,548,0.95,62,64,20181124-233103
162,桃園市,龍潭區,5,27695,48.11,62,64,20181124-233103
163,桃園市,平鎮區,1,1519,1.62,111,125,20181124-233103
164,桃園市,平鎮區,2,39976,42.65,111,125,20181124-233103
165,桃園市,平鎮區,3,3351,3.58,111,125,20181124-233103
166,桃園市,平鎮區,4,424,0.45,111,125,20181124-233103
167,桃園市,平鎮區,5,48455,51.7,111,125,20181124-233103
168,桃園市,新屋區,1,370,1.29,30,30,20181124-233103
169,桃園市,新屋區,2,9164,31.94,30,30,20181124-233103
170,桃園市,新屋區,3,1434,5.0,30,30,20181124-233103
171,桃園市,新屋區,4,141,0.49,30,30,20181124-233103
172,桃園市,新屋區,5,17581,61.28,30,30,20181124-233103
173,桃園市,觀音區,1,556,1.64,41,41,20181124-233103
174,桃園市,觀音區,2,10126,29.8,41,41,20181124-233103
175,桃園市,觀音區,3,1833,5.39,41,41,20181124-233103
176,桃園市,觀音區,4,176,0.52,41,41,20181124-233103
177,桃園市,觀音區,5,21285,62.65,41,41,20181124-233103
178,桃園市,復興區,1,43,0.61,10,10,20181124-233103
179,桃園市,復興區,2,2966,42.35,10,10,20181124-233103
180,桃園市,復興區,3,294,4.2,10,10,20181124-233103
181,桃園市,復興區,4,32,0.46,10,10,20181124-233103
182,桃園市,復興區,5,3669,52.38,10,10,20181124-233103
183,臺中市,中區,1,86,0.94,12,12,20181124-233104
184,臺中市,中區,2,4173,45.77,12,12,20181124-233104
185,臺中市,中區,3,4859,53.29,12,12,20181124-233104
186,臺中市,東區,1,458,1.1,49,49,20181124-233104
187,臺中市,東區,2,19078,45.87,49,49,20181124-233104
188,臺中市,東區,3,22055,53.03,49,49,20181124-233104
189,臺中市,南區,1,658,0.99,74,74,20181124-233104
190,臺中市,南區,2,28330,42.77,74,74,20181124-233104
191,臺中市,南區,3,37250,56.24,74,74,20181124-233104
192,臺中市,西區,1,618,1.03,66,66,20181124-233104
193,臺中市,西區,2,25616,42.86,66,66,20181124-233104
194,臺中市,西區,3,33534,56.11,66,66,20181124-233104
195,臺中市,北區,1,745,0.97,87,87,20181124-233104
196,臺中市,北區,2,30187,39.36,87,87,20181124-233104
197,臺中市,北區,3,45769,59.67,87,87,20181124-233104
198,臺中市,西屯區,1,1066,0.97,118,120,20181124-233105
199,臺中市,西屯區,2,42480,38.73,118,120,20181124-233105
200,臺中市,西屯區,3,66127,60.29,118,120,20181124-233105
201,臺中市,南屯區,1,914,1.08,101,101,20181124-233105
202,臺中市,南屯區,2,34396,40.73,101,101,20181124-233105
203,臺中市,南屯區,3,49134,58.19,101,101,20181124-233105
204,臺中市,北屯區,1,1259,0.91,136,137,20181124-233105
205,臺中市,北屯區,2,53004,38.39,136,137,20181124-233105
206,臺中市,北屯區,3,83798,60.7,136,137,20181124-233105
207,臺中市,豐原區,1,902,1.08,83,88,20181124-233105
208,臺中市,豐原區,2,39604,47.24,83,88,20181124-233105
209,臺中市,豐原區,3,43329,51.68,83,88,20181124-233105
210,臺中市,東勢區,1,330,1.13,39,39,20181124-233105
211,臺中市,東勢區,2,10727,36.64,39,39,20181124-233105
212,臺中市,東勢區,3,18216,62.23,39,39,20181124-233105
213,臺中市,大甲區,1,484,1.15,54,54,20181124-233106
214,臺中市,大甲區,2,18523,44.14,54,54,20181124-233106
215,臺中市,大甲區,3,22958,54.71,54,54,20181124-233106
216,臺中市,清水區,1,525,1.07,59,59,20181124-233106
217,臺中市,清水區,2,22912,46.8,59,59,20181124-233106
