,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
42,桃園市,中壢區,0,0.0,0,210,20181124-172543
43,桃園市,大溪區,0,0.0,0,59,20181124-172543
44,桃園市,楊梅區,0,0.0,0,82,20181124-172543
45,桃園市,蘆竹區,0,0.0,0,76,20181124-172544
46,桃園市,大園區,0,0.0,0,50,20181124-172544
47,桃園市,龜山區,0,0.0,0,78,20181124-172544
48,桃園市,八德區,0,0.0,0,101,20181124-172544
49,桃園市,龍潭區,0,0.0,0,64,20181124-172544
50,桃園市,平鎮區,0,0.0,0,125,20181124-172545
51,桃園市,新屋區,0,0.0,0,30,20181124-172545
52,桃園市,觀音區,0,0.0,0,41,20181124-172545
53,桃園市,復興區,0,0.0,0,10,20181124-172545
54,臺中市,中區,0,0.0,0,12,20181124-172546
55,臺中市,東區,0,0.0,0,49,20181124-172546
56,臺中市,南區,0,0.0,0,74,20181124-172546
57,臺中市,西區,0,0.0,0,66,20181124-172546
58,臺中市,北區,0,0.0,0,87,20181124-172547
59,臺中市,西屯區,0,0.0,0,120,20181124-172547
60,臺中市,南屯區,0,0.0,0,101,20181124-172547
61,臺中市,北屯區,0,0.0,0,137,20181124-172547
62,臺中市,豐原區,0,0.0,0,88,20181124-172547
63,臺中市,東勢區,0,0.0,0,39,20181124-172548
64,臺中市,大甲區,0,0.0,0,54,20181124-172548
65,臺中市,清水區,0,0.0,0,59,20181124-172548
66,臺中市,沙鹿區,0,0.0,0,53,20181124-172548
67,臺中市,梧棲區,5,0.44,2,36,20181124-172549
68,臺中市,后里區,0,0.0,0,37,20181124-172549
69,臺中市,神岡區,0,0.0,0,42,20181124-172549
70,臺中市,潭子區,0,0.0,0,55,20181124-172550
71,臺中市,大雅區,0,0.0,0,46,20181124-172550
72,臺中市,新社區,0,0.0,0,23,20181124-172550
73,臺中市,石岡區,0,0.0,0,10,20181124-172550
74,臺中市,外埔區,0,0.0,0,20,20181124-172550
75,臺中市,大安區,0,0.0,0,16,20181124-172551
76,臺中市,烏日區,0,0.0,0,40,20181124-172551
77,臺中市,大肚區,0,0.0,0,33,20181124-172551
78,臺中市,龍井區,0,0.0,0,45,20181124-172551
79,臺中市,霧峰區,0,0.0,0,43,20181124-172551
80,臺中市,太平區,0,0.0,0,93,20181124-172552
81,臺中市,大里區,0,0.0,0,106,20181124-172552
82,臺中市,和平區,0,0.0,0,17,20181124-172552
83,臺南市,新營區,88,39.46,1,49,20181124-172552
84,臺南市,鹽水區,315,43.75,3,31,20181124-172552
85,臺南市,白河區,157,40.36,1,32,20181124-172553
86,臺南市,柳營區,353,40.16,5,25,20181124-172553
87,臺南市,後壁區,715,44.83,5,29,20181124-172553
88,臺南市,東山區,95,46.12,1,23,20181124-172553
89,臺南市,麻豆區,171,54.63,1,35,20181124-172554
90,臺南市,下營區,214,42.46,1,19,20181124-172554
91,臺南市,六甲區,0,0.0,0,19,20181124-172554
92,臺南市,官田區,0,0.0,0,20,20181124-172554
93,臺南市,大內區,48,31.58,1,11,20181124-172554
94,臺南市,佳里區,182,41.36,1,41,20181124-172555
95,臺南市,學甲區,108,44.08,1,26,20181124-172555
96,臺南市,西港區,362,50.21,2,20,20181124-172555
97,臺南市,七股區,0,0.0,0,24,20181124-172555
98,臺南市,將軍區,269,46.22,2,24,20181124-172555
99,臺南市,北門區,710,41.28,6,18,20181124-172556
100,臺南市,新化區,0,0.0,0,37,20181124-172556
101,臺南市,善化區,0,0.0,0,29,20181124-172556
102,臺南市,新市區,136,30.77,1,27,20181124-172557
103,臺南市,安定區,0,0.0,0,24,20181124-172557
104,臺南市,山上區,157,37.38,1,9,20181124-172557
105,臺南市,玉井區,0,0.0,0,16,20181124-172557
106,臺南市,楠西區,0,0.0,0,9,20181124-172558
107,臺南市,南化區,130,37.79,1,10,20181124-172558
108,臺南市,左鎮區,63,48.84,1,10,20181124-172558
109,臺南市,仁德區,0,0.0,0,49,20181124-172559
110,臺南市,歸仁區,235,36.66,1,46,20181124-172559
111,臺南市,關廟區,0,0.0,0,32,20181124-172559
112,臺南市,龍崎區,0,0.0,0,8,20181124-172559
113,臺南市,永康區,0,0.0,0,142,20181124-172559
114,臺南市,東區,0,0.0,0,93,20181124-172600
115,臺南市,南區,0,0.0,0,80,20181124-172600
116,臺南市,北區,0,0.0,0,81,20181124-172600
117,臺南市,安南區,0,0.0,0,90,20181124-172600
118,臺南市,安平區,0,0.0,0,32,20181124-172600
119,臺南市,中西區,0,0.0,0,52,20181124-172601
120,高雄市,鹽埕區,0,0.0,0,24,20181124-172601
121,高雄市,鼓山區,0,0.0,0,77,20181124-172601
122,高雄市,左營區,156,42.28,1,103,20181124-172601
123,高雄市,楠梓區,0,0.0,0,99,20181124-172602
124,高雄市,三民區,0,0.0,0,189,20181124-172602
125,高雄市,新興區,0,0.0,0,42,20181124-172602
126,高雄市,前金區,380,54.83,1,22,20181124-172602
127,高雄市,苓雅區,0,0.0,0,116,20181124-172603
128,高雄市,前鎮區,0,0.0,0,119,20181124-172603
129,高雄市,旗津區,249,38.72,1,18,20181124-172603
130,高雄市,小港區,0,0.0,0,89,20181124-172603
131,高雄市,鳳山區,0,0.0,0,228,20181124-172604
132,高雄市,林園區,308,43.44,1,51,20181124-172604
133,高雄市,大寮區,116,76.32,1,81,20181124-172604
134,高雄市,大樹區,0,0.0,0,32,20181124-172604
135,高雄市,大社區,0,0.0,0,24,20181124-172604
136,高雄市,仁武區,0,0.0,0,47,20181124-172605
137,高雄市,鳥松區,0,0.0,0,28,20181124-172605
138,高雄市,岡山區,0,0.0,0,72,20181124-172605
139,高雄市,橋頭區,119,43.91,1,31,20181124-172605
140,高雄市,燕巢區,352,64.35,2,25,20181124-172606
141,高雄市,田寮區,376,43.32,3,12,20181124-172606
142,高雄市,阿蓮區,0,0.0,0,21,20181124-172606
143,高雄市,路竹區,909,44.58,3,41,20181124-172606
144,高雄市,湖內區,0,0.0,0,24,20181124-172607
145,高雄市,茄萣區,0,0.0,0,21,20181124-172607
146,高雄市,永安區,91,36.84,1,12,20181124-172607
147,高雄市,彌陀區,0,0.0,0,18,20181124-172607
148,高雄市,梓官區,0,0.0,0,28,20181124-172607
149,高雄市,旗山區,0,0.0,0,35,20181124-172608
150,高雄市,美濃區,0,0.0,0,32,20181124-172608
151,高雄市,六龜區,0,0.0,0,12,20181124-172608
152,高雄市,甲仙區,0,0.0,0,7,20181124-172608
153,高雄市,杉林區,0,0.0,0,10,20181124-172608
154,高雄市,內門區,0,0.0,0,18,20181124-172609
155,高雄市,茂林區,0,0.0,0,3,20181124-172609
156,高雄市,桃源區,0,0.0,0,8,20181124-172609
157,高雄市,那瑪夏區,0,0.0,0,4,20181124-172609
158,新竹縣,竹北市,0,0.0,0,103,20181124-172610
159,新竹縣,竹東鎮,0,0.0,0,72,20181124-172610
160,新竹縣,新埔鎮,0,0.0,0,30,20181124-172610
161,新竹縣,關西鎮,0,0.0,0,27,20181124-172610
162,新竹縣,湖口鄉,0,0.0,0,47,20181124-172610
163,新竹縣,新豐鄉,0,0.0,0,39,20181124-172611
164,新竹縣,芎林鄉,0,0.0,0,19,20181124-172611
165,新竹縣,橫山鄉,0,0.0,0,16,20181124-172611
166,新竹縣,北埔鄉,0,0.0,0,10,20181124-172611
167,新竹縣,寶山鄉,0,0.0,0,12,20181124-172611
168,新竹縣,峨眉鄉,0,0.0,0,8,20181124-172612
169,新竹縣,尖石鄉,73,47.4,1,15,20181124-172612
170,新竹縣,五峰鄉,0,0.0,0,6,20181124-172612
171,苗栗縣,苗栗市,0,0.0,0,67,20181124-172612
172,苗栗縣,苑裡鎮,0,0.0,0,40,20181124-172613
173,苗栗縣,通霄鎮,0,0.0,0,34,20181124-172613
174,苗栗縣,竹南鎮,0,0.0,0,61,20181124-172613
175,苗栗縣,頭份市,0,0.0,0,71,20181124-172613
176,苗栗縣,後龍鎮,0,0.0,0,35,20181124-172613
177,苗栗縣,卓蘭鎮,0,0.0,0,19,20181124-172614
178,苗栗縣,大湖鄉,0,0.0,0,15,20181124-172614
179,苗栗縣,公館鄉,0,0.0,0,28,20181124-172614
180,苗栗縣,銅鑼鄉,0,0.0,0,16,20181124-172614
181,苗栗縣,南庄鄉,0,0.0,0,9,20181124-172615
182,苗栗縣,頭屋鄉,0,0.0,0,12,20181124-172615
183,苗栗縣,三義鄉,0,0.0,0,16,20181124-172615
184,苗栗縣,西湖鄉,0,0.0,0,9,20181124-172615
185,苗栗縣,造橋鄉,0,0.0,0,12,20181124-172615
186,苗栗縣,三灣鄉,0,0.0,0,9,20181124-172616
187,苗栗縣,獅潭鄉,0,0.0,0,7,20181124-172616
188,苗栗縣,泰安鄉,5,1.85,1,10,20181124-172616
189,彰化縣,彰化市,0,0.0,0,184,20181124-172616
190,彰化縣,鹿港鎮,0,0.0,0,65,20181124-172616
191,彰化縣,和美鎮,0,0.0,0,68,20181124-172617
192,彰化縣,線西鄉,0,0.0,0,12,20181124-172617
193,彰化縣,伸港鄉,0,0.0,0,28,20181124-172617
194,彰化縣,福興鄉,0,0.0,0,33,20181124-172617
195,彰化縣,秀水鄉,0,0.0,0,32,20181124-172617
196,彰化縣,花壇鄉,0,0.0,0,37,20181124-172618
197,彰化縣,芬園鄉,0,0.0,0,21,20181124-172618
198,彰化縣,員林市,0,0.0,0,98,20181124-172618
199,彰化縣,溪湖鎮,0,0.0,0,42,20181124-172618
200,彰化縣,田中鎮,0,0.0,0,36,20181124-172618
201,彰化縣,大村鄉,0,0.0,0,27,20181124-172619
202,彰化縣,埔鹽鄉,0,0.0,0,29,20181124-172619
203,彰化縣,埔心鄉,0,0.0,0,31,20181124-172619
204,彰化縣,永靖鄉,0,0.0,0,34,20181124-172619
205,彰化縣,社頭鄉,0,0.0,0,38,20181124-172620
206,彰化縣,二水鄉,0,0.0,0,17,20181124-172620
207,彰化縣,北斗鎮,0,0.0,0,30,20181124-172620
208,彰化縣,二林鎮,0,0.0,0,39,20181124-172620
209,彰化縣,田尾鄉,0,0.0,0,25,20181124-172620
210,彰化縣,埤頭鄉,0,0.0,0,27,20181124-172621
211,彰化縣,芳苑鄉,0,0.0,0,36,20181124-172621
212,彰化縣,大城鄉,0,0.0,0,17,20181124-172621
213,彰化縣,竹塘鄉,0,0.0,0,16,20181124-172621
214,彰化縣,溪州鄉,0,0.0,0,27,20181124-172621
215,南投縣,南投市,0,0.0,0,84,20181124-172622
216,南投縣,埔里鎮,0,0.0,0,68,20181124-172622
217,南投縣,草屯鎮,0,0.0,0,76,20181124-172622
218,南投縣,竹山鎮,109,72.19,1,53,20181124-172622
219,南投縣,集集鎮,0,0.0,0,13,20181124-172623
220,南投縣,名間鄉,0,0.0,0,37,20181124-172623
221,南投縣,鹿谷鄉,0,0.0,0,21,20181124-172623
222,南投縣,中寮鄉,109,75.17,1,24,20181124-172623
223,南投縣,魚池鄉,75,56.39,1,25,20181124-172623
224,南投縣,國姓鄉,0,0.0,0,20,20181124-172624
225,南投縣,水里鄉,0,0.0,0,22,20181124-172624
226,南投縣,信義鄉,0,0.0,0,20,20181124-172624
227,南投縣,仁愛鄉,144,70.94,1,25,20181124-172624
228,雲林縣,斗六市,0,0.0,0,69,20181124-172625
229,雲林縣,斗南鎮,0,0.0,0,33,20181124-172625
230,雲林縣,虎尾鎮,0,0.0,0,46,20181124-172625
231,雲林縣,西螺鎮,0,0.0,1,34,20181124-172626
232,雲林縣,土庫鎮,0,0.0,0,29,20181124-172626
233,雲林縣,北港鎮,0,0.0,0,41,20181124-172626
234,雲林縣,古坑鄉,0,0.0,0,27,20181124-172626
235,雲林縣,大埤鄉,0,0.0,0,18,20181124-172626
236,雲林縣,莿桐鄉,0,0.0,0,22,20181124-172627
237,雲林縣,林內鄉,0,0.0,0,15,20181124-172627
238,雲林縣,二崙鄉,0,0.0,0,23,20181124-172627
239,雲林縣,崙背鄉,0,0.0,0,20,20181124-172627
240,雲林縣,麥寮鄉,0,0.0,0,28,20181124-172627
241,雲林縣,東勢鄉,0,0.0,0,15,20181124-172628
242,雲林縣,褒忠鄉,0,0.0,0,14,20181124-172628
243,雲林縣,臺西鄉,0,0.0,0,22,20181124-172628
244,雲林縣,元長鄉,0,0.0,0,25,20181124-172628
245,雲林縣,四湖鄉,0,0.0,0,25,20181124-172629
246,雲林縣,口湖鄉,0,0.0,0,25,20181124-172629
247,雲林縣,水林鄉,0,0.0,0,26,20181124-172629
248,嘉義縣,太保市,0,0.0,0,33,20181124-172629
249,嘉義縣,朴子市,0,0.0,0,35,20181124-172629
250,嘉義縣,布袋鎮,0,0.0,0,29,20181124-172630
251,嘉義縣,大林鎮,0,0.0,0,25,20181124-172630
252,嘉義縣,民雄鄉,0,0.0,0,45,20181124-172630
253,嘉義縣,溪口鄉,0,0.0,0,17,20181124-172630
254,嘉義縣,新港鄉,0,0.0,0,31,20181124-172631
255,嘉義縣,六腳鄉,0,0.0,0,30,20181124-172631
256,嘉義縣,東石鄉,0,0.0,0,27,20181124-172631
257,嘉義縣,義竹鄉,0,0.0,0,26,20181124-172631
258,嘉義縣,鹿草鄉,0,0.0,0,20,20181124-172632
259,嘉義縣,水上鄉,0,0.0,0,39,20181124-172632
260,嘉義縣,中埔鄉,0,0.0,0,34,20181124-172632
261,嘉義縣,竹崎鄉,0,0.0,0,36,20181124-172632
262,嘉義縣,梅山鄉,0,0.0,0,22,20181124-172632
263,嘉義縣,番路鄉,0,0.0,0,15,20181124-172633
264,嘉義縣,大埔鄉,0,0.0,0,9,20181124-172633
265,嘉義縣,阿里山鄉,50,45.87,1,13,20181124-172633
266,屏東縣,屏東市,2,1.56,1,149,20181124-172633
267,屏東縣,潮州鎮,0,0.0,0,40,20181124-172634
268,屏東縣,東港鎮,0,0.0,0,38,20181124-172634
269,屏東縣,恆春鎮,0,0.0,0,25,20181124-172634
270,屏東縣,萬丹鄉,0,0.0,0,39,20181124-172634
271,屏東縣,長治鄉,0,0.0,0,22,20181124-172634
272,屏東縣,麟洛鄉,0,0.0,0,10,20181124-172635
273,屏東縣,九如鄉,0,0.0,0,14,20181124-172635
274,屏東縣,里港鄉,0,0.0,0,20,20181124-172635
275,屏東縣,鹽埔鄉,0,0.0,0,20,20181124-172635
276,屏東縣,高樹鄉,0,0.0,0,22,20181124-172635
277,屏東縣,萬巒鄉,0,0.0,0,18,20181124-172636
278,屏東縣,內埔鄉,0,0.0,0,40,20181124-172636
279,屏東縣,竹田鄉,0,0.0,0,16,20181124-172636
280,屏東縣,新埤鄉,0,0.0,0,12,20181124-172636
281,屏東縣,枋寮鄉,0,0.0,0,22,20181124-172636
282,屏東縣,新園鄉,0,0.0,0,28,20181124-172637
283,屏東縣,崁頂鄉,0,0.0,0,12,20181124-172637
284,屏東縣,林邊鄉,0,0.0,0,16,20181124-172637
285,屏東縣,南州鄉,0,0.0,0,11,20181124-172637
286,屏東縣,佳冬鄉,0,0.0,0,16,20181124-172637
287,屏東縣,琉球鄉,0,0.0,0,9,20181124-172638
288,屏東縣,車城鄉,0,0.0,0,13,20181124-172638
289,屏東縣,滿州鄉,0,0.0,0,8,20181124-172638
290,屏東縣,枋山鄉,0,0.0,0,6,20181124-172638
291,屏東縣,三地門鄉,0,0.0,0,10,20181124-172638
292,屏東縣,霧臺鄉,0,0.0,0,8,20181124-172639
293,屏東縣,瑪家鄉,0,0.0,0,8,20181124-172639
294,屏東縣,泰武鄉,0,0.0,0,7,20181124-172639
295,屏東縣,來義鄉,0,0.0,0,9,20181124-172639
296,屏東縣,春日鄉,0,0.0,0,6,20181124-172639
297,屏東縣,獅子鄉,0,0.0,0,8,20181124-172640
298,屏東縣,牡丹鄉,0,0.0,0,7,20181124-172640
299,宜蘭縣,宜蘭市,0,0.0,0,78,20181124-172640
300,宜蘭縣,羅東鎮,0,0.0,0,50,20181124-172640
301,宜蘭縣,蘇澳鎮,0,0.0,0,43,20181124-172641
302,宜蘭縣,頭城鎮,0,0.0,0,32,20181124-172641
303,宜蘭縣,礁溪鄉,0,0.0,0,32,20181124-172641
304,宜蘭縣,壯圍鄉,0,0.0,0,23,20181124-172641
305,宜蘭縣,員山鄉,0,0.0,0,31,20181124-172642
306,宜蘭縣,冬山鄉,0,0.0,0,39,20181124-172642
307,宜蘭縣,五結鄉,0,0.0,0,33,20181124-172642
308,宜蘭縣,三星鄉,0,0.0,0,21,20181124-172642
309,宜蘭縣,大同鄉,4,12.12,1,10,20181124-172643
310,宜蘭縣,南澳鄉,0,0.0,0,7,20181124-172643
311,花蓮縣,花蓮市,0,0.0,0,81,20181124-172643
312,花蓮縣,鳳林鎮,0,0.0,0,15,20181124-172643
313,花蓮縣,玉里鎮,0,0.0,0,23,20181124-172644
314,花蓮縣,新城鄉,0,0.0,0,19,20181124-172644
315,花蓮縣,吉安鄉,0,0.0,0,59,20181124-172644
316,花蓮縣,壽豐鄉,0,0.0,0,21,20181124-172644
317,花蓮縣,光復鄉,0,0.0,0,17,20181124-172644
318,花蓮縣,豐濱鄉,0,0.0,0,7,20181124-172645
319,花蓮縣,瑞穗鄉,0,0.0,0,13,20181124-172645
320,花蓮縣,富里鄉,0,0.0,0,13,20181124-172645
321,花蓮縣,秀林鄉,0,0.0,0,14,20181124-172645
322,花蓮縣,萬榮鄉,0,0.0,0,7,20181124-172645
323,花蓮縣,卓溪鄉,0,0.0,0,10,20181124-172646
324,臺東縣,臺東市,0,0.0,0,69,20181124-172646
325,臺東縣,成功鎮,0,0.0,0,17,20181124-172646
326,臺東縣,關山鎮,0,0.0,0,9,20181124-172646
327,臺東縣,卑南鄉,0,0.0,0,22,20181124-172646
328,臺東縣,鹿野鄉,0,0.0,0,10,20181124-172647
329,臺東縣,池上鄉,0,0.0,0,12,20181124-172647
330,臺東縣,東河鄉,0,0.0,0,11,20181124-172647
331,臺東縣,長濱鄉,0,0.0,0,11,20181124-172647
332,臺東縣,太麻里鄉,0,0.0,0,15,20181124-172648
333,臺東縣,大武鄉,0,0.0,0,6,20181124-172648
334,臺東縣,綠島鄉,0,0.0,0,4,20181124-172648
335,臺東縣,海端鄉,0,0.0,0,6,20181124-172648
336,臺東縣,延平鄉,0,0.0,0,5,20181124-172648
337,臺東縣,金峰鄉,0,0.0,0,5,20181124-172649
338,臺東縣,達仁鄉,0,0.0,0,7,20181124-172649
339,臺東縣,蘭嶼鄉,0,0.0,0,4,20181124-172649
340,澎湖縣,馬公市,0,0.0,0,50,20181124-172649
341,澎湖縣,湖西鄉,1,0.93,1,23,20181124-172649
342,澎湖縣,白沙鄉,0,0.0,2,15,20181124-172650
343,澎湖縣,西嶼鄉,119,44.24,2,12,20181124-172650
344,澎湖縣,望安鄉,0,0.0,0,10,20181124-172650
345,澎湖縣,七美鄉,0,0.0,0,6,20181124-172650
346,金門縣,金城鎮,0,0.0,0,21,20181124-172650
347,金門縣,金沙鎮,0,0.0,0,13,20181124-172651
348,金門縣,金湖鎮,0,0.0,0,17,20181124-172651
349,金門縣,金寧鄉,0,0.0,0,17,20181124-172651
350,金門縣,烈嶼鄉,0,0.0,0,8,20181124-172651
351,金門縣,烏坵鄉,0,0.0,0,2,20181124-172652
352,連江縣,南竿鄉,0,0.0,0,4,20181124-172652
353,連江縣,北竿鄉,0,0.0,0,2,20181124-172652
354,連江縣,莒光鄉,0,0.0,0,2,20181124-172652
355,連江縣,東引鄉,0,0.0,0,1,20181124-172652
356,基隆市,中正區,0,0.0,0,35,20181124-172653
357,基隆市,七堵區,0,0.0,0,39,20181124-172653
358,基隆市,暖暖區,0,0.0,0,28,20181124-172653
359,基隆市,仁愛區,0,0.0,0,35,20181124-172654
360,基隆市,中山區,0,0.0,0,35,20181124-172654
361,基隆市,安樂區,0,0.0,0,49,20181124-172654
362,基隆市,信義區,0,0.0,0,36,20181124-172654
363,新竹市,東區,0,0.0,0,139,20181124-172654
364,新竹市,北區,0,0.0,0,105,20181124-172655
365,新竹市,香山區,0,0.0,0,55,20181124-172655
366,嘉義市,東區,0,0.0,0,81,20181124-172655
367,嘉義市,西區,0,0.0,0,96,20181124-172655
