,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,352,0.4,97,117,20181124-213036
1,臺北市,松山區,2,37344,42.89,97,117,20181124-213036
2,臺北市,松山區,3,14532,16.69,97,117,20181124-213036
3,臺北市,松山區,4,34492,39.62,97,117,20181124-213036
4,臺北市,松山區,5,341,0.39,97,117,20181124-213036
5,臺北市,信義區,1,366,0.41,104,142,20181124-213037
6,臺北市,信義區,2,39328,44.41,104,142,20181124-213037
7,臺北市,信義區,3,14234,16.07,104,142,20181124-213037
8,臺北市,信義區,4,34272,38.7,104,142,20181124-213037
9,臺北市,信義區,5,361,0.41,104,142,20181124-213037
10,臺北市,大安區,1,305,0.37,102,188,20181124-213037
11,臺北市,大安區,2,37628,45.29,102,188,20181124-213037
12,臺北市,大安區,3,12438,14.97,102,188,20181124-213037
13,臺北市,大安區,4,32366,38.96,102,188,20181124-213037
14,臺北市,大安區,5,346,0.42,102,188,20181124-213037
15,臺北市,中山區,1,436,0.39,123,133,20181124-213038
16,臺北市,中山區,2,42629,38.08,123,133,20181124-213038
17,臺北市,中山區,3,21788,19.46,123,133,20181124-213038
18,臺北市,中山區,4,46653,41.67,123,133,20181124-213038
19,臺北市,中山區,5,452,0.4,123,133,20181124-213038
20,臺北市,中正區,1,304,0.46,79,96,20181124-213039
21,臺北市,中正區,2,27479,41.77,79,96,20181124-213039
22,臺北市,中正區,3,10332,15.71,79,96,20181124-213039
23,臺北市,中正區,4,27361,41.6,79,96,20181124-213039
24,臺北市,中正區,5,303,0.46,79,96,20181124-213039
25,臺北市,大同區,1,251,0.38,77,82,20181124-213040
26,臺北市,大同區,2,19280,29.54,77,82,20181124-213040
27,臺北市,大同區,3,15842,24.27,77,82,20181124-213040
28,臺北市,大同區,4,29584,45.32,77,82,20181124-213040
29,臺北市,大同區,5,318,0.49,77,82,20181124-213040
30,臺北市,萬華區,1,417,0.41,113,117,20181124-213040
31,臺北市,萬華區,2,37493,37.23,113,117,20181124-213040
32,臺北市,萬華區,3,20565,20.42,113,117,20181124-213040
33,臺北市,萬華區,4,41775,41.48,113,117,20181124-213040
34,臺北市,萬華區,5,451,0.45,113,117,20181124-213040
35,臺北市,文山區,1,287,0.46,73,162,20181124-213041
