,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
144,桃園市,大園區,0,0.0,0,50,20181124-173347
145,桃園市,大園區,0,0.0,0,50,20181124-173347
146,桃園市,龜山區,0,0.0,0,78,20181124-173347
147,桃園市,龜山區,0,0.0,0,78,20181124-173347
148,桃園市,龜山區,0,0.0,0,78,20181124-173347
149,桃園市,龜山區,0,0.0,0,78,20181124-173347
150,桃園市,龜山區,0,0.0,0,78,20181124-173347
151,桃園市,八德區,0,0.0,0,101,20181124-173347
152,桃園市,八德區,0,0.0,0,101,20181124-173347
153,桃園市,八德區,0,0.0,0,101,20181124-173347
154,桃園市,八德區,0,0.0,0,101,20181124-173347
155,桃園市,八德區,0,0.0,0,101,20181124-173347
156,桃園市,龍潭區,0,0.0,0,64,20181124-173347
157,桃園市,龍潭區,0,0.0,0,64,20181124-173347
158,桃園市,龍潭區,0,0.0,0,64,20181124-173347
159,桃園市,龍潭區,0,0.0,0,64,20181124-173347
160,桃園市,龍潭區,0,0.0,0,64,20181124-173347
161,桃園市,平鎮區,0,0.0,0,125,20181124-173348
162,桃園市,平鎮區,0,0.0,0,125,20181124-173348
163,桃園市,平鎮區,0,0.0,0,125,20181124-173348
164,桃園市,平鎮區,0,0.0,0,125,20181124-173348
165,桃園市,平鎮區,0,0.0,0,125,20181124-173348
166,桃園市,新屋區,11,1.6,1,30,20181124-173348
167,桃園市,新屋區,176,25.62,1,30,20181124-173348
168,桃園市,新屋區,39,5.68,1,30,20181124-173348
169,桃園市,新屋區,1,0.15,1,30,20181124-173348
170,桃園市,新屋區,460,66.96,1,30,20181124-173348
171,桃園市,觀音區,0,0.0,0,41,20181124-173348
172,桃園市,觀音區,0,0.0,0,41,20181124-173348
173,桃園市,觀音區,0,0.0,0,41,20181124-173348
174,桃園市,觀音區,0,0.0,0,41,20181124-173348
175,桃園市,觀音區,0,0.0,0,41,20181124-173348
176,桃園市,復興區,0,0.0,0,10,20181124-173348
177,桃園市,復興區,0,0.0,0,10,20181124-173348
178,桃園市,復興區,0,0.0,0,10,20181124-173348
179,桃園市,復興區,0,0.0,0,10,20181124-173348
180,桃園市,復興區,0,0.0,0,10,20181124-173348
181,臺中市,中區,0,0.0,0,12,20181124-173349
182,臺中市,中區,0,0.0,0,12,20181124-173349
183,臺中市,中區,0,0.0,0,12,20181124-173349
184,臺中市,東區,0,0.0,0,49,20181124-173349
185,臺中市,東區,0,0.0,0,49,20181124-173349
186,臺中市,東區,0,0.0,0,49,20181124-173349
187,臺中市,南區,0,0.0,0,74,20181124-173349
188,臺中市,南區,0,0.0,0,74,20181124-173349
189,臺中市,南區,0,0.0,0,74,20181124-173349
190,臺中市,西區,0,0.0,0,66,20181124-173350
191,臺中市,西區,0,0.0,0,66,20181124-173350
192,臺中市,西區,0,0.0,0,66,20181124-173350
193,臺中市,北區,0,0.0,0,87,20181124-173350
194,臺中市,北區,0,0.0,0,87,20181124-173350
195,臺中市,北區,0,0.0,0,87,20181124-173350
196,臺中市,西屯區,0,0.0,0,120,20181124-173350
197,臺中市,西屯區,0,0.0,0,120,20181124-173350
198,臺中市,西屯區,0,0.0,0,120,20181124-173350
199,臺中市,南屯區,0,0.0,0,101,20181124-173350
200,臺中市,南屯區,0,0.0,0,101,20181124-173350
201,臺中市,南屯區,0,0.0,0,101,20181124-173350
202,臺中市,北屯區,0,0.0,0,137,20181124-173350
203,臺中市,北屯區,0,0.0,0,137,20181124-173350
204,臺中市,北屯區,0,0.0,0,137,20181124-173350
205,臺中市,豐原區,0,0.0,0,88,20181124-173351
206,臺中市,豐原區,0,0.0,0,88,20181124-173351
207,臺中市,豐原區,0,0.0,0,88,20181124-173351
208,臺中市,東勢區,0,0.0,0,39,20181124-173351
209,臺中市,東勢區,0,0.0,0,39,20181124-173351
210,臺中市,東勢區,0,0.0,0,39,20181124-173351
211,臺中市,大甲區,0,0.0,0,54,20181124-173351
212,臺中市,大甲區,0,0.0,0,54,20181124-173351
213,臺中市,大甲區,0,0.0,0,54,20181124-173351
214,臺中市,清水區,0,0.0,0,59,20181124-173351
215,臺中市,清水區,0,0.0,0,59,20181124-173351
216,臺中市,清水區,0,0.0,0,59,20181124-173351
217,臺中市,沙鹿區,0,0.0,0,53,20181124-173352
218,臺中市,沙鹿區,0,0.0,0,53,20181124-173352
219,臺中市,沙鹿區,0,0.0,0,53,20181124-173352
220,臺中市,梧棲區,5,0.44,2,36,20181124-173352
221,臺中市,梧棲區,535,46.81,2,36,20181124-173352
222,臺中市,梧棲區,603,52.76,2,36,20181124-173352
223,臺中市,后里區,0,0.0,0,37,20181124-173352
224,臺中市,后里區,0,0.0,0,37,20181124-173352
225,臺中市,后里區,0,0.0,0,37,20181124-173352
226,臺中市,神岡區,0,0.0,0,42,20181124-173352
227,臺中市,神岡區,0,0.0,0,42,20181124-173352
228,臺中市,神岡區,0,0.0,0,42,20181124-173352
229,臺中市,潭子區,0,0.0,0,55,20181124-173353
230,臺中市,潭子區,0,0.0,0,55,20181124-173353
231,臺中市,潭子區,0,0.0,0,55,20181124-173353
232,臺中市,大雅區,0,0.0,0,46,20181124-173353
233,臺中市,大雅區,0,0.0,0,46,20181124-173353
234,臺中市,大雅區,0,0.0,0,46,20181124-173353
235,臺中市,新社區,0,0.0,0,23,20181124-173353
236,臺中市,新社區,0,0.0,0,23,20181124-173353
237,臺中市,新社區,0,0.0,0,23,20181124-173353
238,臺中市,石岡區,0,0.0,0,10,20181124-173353
239,臺中市,石岡區,0,0.0,0,10,20181124-173353
240,臺中市,石岡區,0,0.0,0,10,20181124-173353
241,臺中市,外埔區,0,0.0,0,20,20181124-173354
242,臺中市,外埔區,0,0.0,0,20,20181124-173354
243,臺中市,外埔區,0,0.0,0,20,20181124-173354
244,臺中市,大安區,0,0.0,0,16,20181124-173354
245,臺中市,大安區,0,0.0,0,16,20181124-173354
246,臺中市,大安區,0,0.0,0,16,20181124-173354
247,臺中市,烏日區,0,0.0,0,40,20181124-173354
248,臺中市,烏日區,0,0.0,0,40,20181124-173354
249,臺中市,烏日區,0,0.0,0,40,20181124-173354
250,臺中市,大肚區,6,1.0,1,33,20181124-173354
251,臺中市,大肚區,259,43.31,1,33,20181124-173354
252,臺中市,大肚區,333,55.69,1,33,20181124-173354
253,臺中市,龍井區,0,0.0,0,45,20181124-173355
254,臺中市,龍井區,0,0.0,0,45,20181124-173355
255,臺中市,龍井區,0,0.0,0,45,20181124-173355
256,臺中市,霧峰區,0,0.0,0,43,20181124-173355
257,臺中市,霧峰區,0,0.0,0,43,20181124-173355
258,臺中市,霧峰區,0,0.0,0,43,20181124-173355
259,臺中市,太平區,0,0.0,0,93,20181124-173355
260,臺中市,太平區,0,0.0,0,93,20181124-173355
261,臺中市,太平區,0,0.0,0,93,20181124-173355
262,臺中市,大里區,0,0.0,0,106,20181124-173355
263,臺中市,大里區,0,0.0,0,106,20181124-173355
264,臺中市,大里區,0,0.0,0,106,20181124-173355
265,臺中市,和平區,0,0.0,0,17,20181124-173355
266,臺中市,和平區,0,0.0,0,17,20181124-173355
267,臺中市,和平區,0,0.0,0,17,20181124-173355
268,臺南市,新營區,88,39.46,1,49,20181124-173356
269,臺南市,新營區,73,32.74,1,49,20181124-173356
270,臺南市,新營區,24,10.76,1,49,20181124-173356
271,臺南市,新營區,14,6.28,1,49,20181124-173356
272,臺南市,新營區,13,5.83,1,49,20181124-173356
273,臺南市,新營區,11,4.93,1,49,20181124-173356
274,臺南市,鹽水區,893,42.46,7,31,20181124-173356
275,臺南市,鹽水區,643,30.58,7,31,20181124-173356
276,臺南市,鹽水區,223,10.6,7,31,20181124-173356
277,臺南市,鹽水區,108,5.14,7,31,20181124-173356
278,臺南市,鹽水區,119,5.66,7,31,20181124-173356
279,臺南市,鹽水區,117,5.56,7,31,20181124-173356
280,臺南市,白河區,509,45.33,3,32,20181124-173356
281,臺南市,白河區,361,32.15,3,32,20181124-173356
282,臺南市,白河區,97,8.64,3,32,20181124-173356
283,臺南市,白河區,37,3.29,3,32,20181124-173356
284,臺南市,白河區,63,5.61,3,32,20181124-173356
285,臺南市,白河區,56,4.99,3,32,20181124-173356
286,臺南市,柳營區,353,40.16,5,25,20181124-173356
287,臺南市,柳營區,297,33.79,5,25,20181124-173356
288,臺南市,柳營區,106,12.06,5,25,20181124-173356
289,臺南市,柳營區,42,4.78,5,25,20181124-173356
290,臺南市,柳營區,47,5.35,5,25,20181124-173356
291,臺南市,柳營區,34,3.87,5,25,20181124-173356
292,臺南市,後壁區,888,46.03,6,29,20181124-173357
293,臺南市,後壁區,539,27.94,6,29,20181124-173357
294,臺南市,後壁區,205,10.63,6,29,20181124-173357
295,臺南市,後壁區,85,4.41,6,29,20181124-173357
296,臺南市,後壁區,82,4.25,6,29,20181124-173357
297,臺南市,後壁區,130,6.74,6,29,20181124-173357
298,臺南市,東山區,95,46.12,1,23,20181124-173357
299,臺南市,東山區,67,32.52,1,23,20181124-173357
300,臺南市,東山區,27,13.11,1,23,20181124-173357
301,臺南市,東山區,4,1.94,1,23,20181124-173357
302,臺南市,東山區,6,2.91,1,23,20181124-173357
303,臺南市,東山區,7,3.4,1,23,20181124-173357
304,臺南市,麻豆區,520,47.4,3,35,20181124-173357
305,臺南市,麻豆區,269,24.52,3,35,20181124-173357
306,臺南市,麻豆區,110,10.03,3,35,20181124-173357
307,臺南市,麻豆區,73,6.65,3,35,20181124-173357
308,臺南市,麻豆區,79,7.2,3,35,20181124-173357
309,臺南市,麻豆區,46,4.19,3,35,20181124-173357
310,臺南市,下營區,418,41.76,2,19,20181124-173357
311,臺南市,下營區,311,31.07,2,19,20181124-173357
312,臺南市,下營區,123,12.29,2,19,20181124-173357
313,臺南市,下營區,33,3.3,2,19,20181124-173357
314,臺南市,下營區,91,9.09,2,19,20181124-173357
315,臺南市,下營區,25,2.5,2,19,20181124-173357
316,臺南市,六甲區,0,0.0,0,19,20181124-173357
317,臺南市,六甲區,0,0.0,0,19,20181124-173357
318,臺南市,六甲區,0,0.0,0,19,20181124-173357
319,臺南市,六甲區,0,0.0,0,19,20181124-173357
320,臺南市,六甲區,0,0.0,0,19,20181124-173357
321,臺南市,六甲區,0,0.0,0,19,20181124-173357
322,臺南市,官田區,0,0.0,0,20,20181124-173358
323,臺南市,官田區,0,0.0,0,20,20181124-173358
324,臺南市,官田區,0,0.0,0,20,20181124-173358
325,臺南市,官田區,0,0.0,0,20,20181124-173358
326,臺南市,官田區,0,0.0,0,20,20181124-173358
327,臺南市,官田區,0,0.0,0,20,20181124-173358
328,臺南市,大內區,48,31.58,1,11,20181124-173358
329,臺南市,大內區,80,52.63,1,11,20181124-173358
330,臺南市,大內區,9,5.92,1,11,20181124-173358
331,臺南市,大內區,4,2.63,1,11,20181124-173358
332,臺南市,大內區,9,5.92,1,11,20181124-173358
333,臺南市,大內區,2,1.32,1,11,20181124-173358
334,臺南市,佳里區,182,41.36,1,41,20181124-173358
335,臺南市,佳里區,102,23.18,1,41,20181124-173358
336,臺南市,佳里區,53,12.05,1,41,20181124-173358
337,臺南市,佳里區,36,8.18,1,41,20181124-173358
338,臺南市,佳里區,47,10.68,1,41,20181124-173358
339,臺南市,佳里區,20,4.55,1,41,20181124-173358
340,臺南市,學甲區,676,49.63,4,26,20181124-173358
341,臺南市,學甲區,367,26.95,4,26,20181124-173358
342,臺南市,學甲區,103,7.56,4,26,20181124-173358
343,臺南市,學甲區,59,4.33,4,26,20181124-173358
344,臺南市,學甲區,89,6.53,4,26,20181124-173358
345,臺南市,學甲區,68,4.99,4,26,20181124-173358
346,臺南市,西港區,362,50.21,2,20,20181124-173358
347,臺南市,西港區,125,17.34,2,20,20181124-173358
348,臺南市,西港區,81,11.23,2,20,20181124-173358
349,臺南市,西港區,41,5.69,2,20,20181124-173358
350,臺南市,西港區,75,10.4,2,20,20181124-173358
351,臺南市,西港區,37,5.13,2,20,20181124-173358
352,臺南市,七股區,0,0.0,0,24,20181124-173359
353,臺南市,七股區,0,0.0,0,24,20181124-173359
354,臺南市,七股區,0,0.0,0,24,20181124-173359
355,臺南市,七股區,0,0.0,0,24,20181124-173359
356,臺南市,七股區,0,0.0,0,24,20181124-173359
357,臺南市,七股區,0,0.0,0,24,20181124-173359
358,臺南市,將軍區,269,46.22,2,24,20181124-173359
359,臺南市,將軍區,126,21.65,2,24,20181124-173359
360,臺南市,將軍區,62,10.65,2,24,20181124-173359
361,臺南市,將軍區,28,4.81,2,24,20181124-173359
362,臺南市,將軍區,66,11.34,2,24,20181124-173359
363,臺南市,將軍區,31,5.33,2,24,20181124-173359
364,臺南市,北門區,841,41.29,7,18,20181124-173359
365,臺南市,北門區,640,31.42,7,18,20181124-173359
366,臺南市,北門區,174,8.54,7,18,20181124-173359
367,臺南市,北門區,135,6.63,7,18,20181124-173359
368,臺南市,北門區,150,7.36,7,18,20181124-173359
369,臺南市,北門區,97,4.76,7,18,20181124-173359
370,臺南市,新化區,0,0.0,0,37,20181124-173359
371,臺南市,新化區,0,0.0,0,37,20181124-173359
372,臺南市,新化區,0,0.0,0,37,20181124-173359
373,臺南市,新化區,0,0.0,0,37,20181124-173359
374,臺南市,新化區,0,0.0,0,37,20181124-173359
375,臺南市,新化區,0,0.0,0,37,20181124-173359
376,臺南市,善化區,0,0.0,0,29,20181124-173359
377,臺南市,善化區,0,0.0,0,29,20181124-173359
378,臺南市,善化區,0,0.0,0,29,20181124-173359
379,臺南市,善化區,0,0.0,0,29,20181124-173359
380,臺南市,善化區,0,0.0,0,29,20181124-173359
381,臺南市,善化區,0,0.0,0,29,20181124-173359
382,臺南市,新市區,136,30.77,1,27,20181124-173400
383,臺南市,新市區,163,36.88,1,27,20181124-173400
384,臺南市,新市區,39,8.82,1,27,20181124-173400
385,臺南市,新市區,44,9.95,1,27,20181124-173400
386,臺南市,新市區,49,11.09,1,27,20181124-173400
387,臺南市,新市區,11,2.49,1,27,20181124-173400
388,臺南市,安定區,0,0.0,0,24,20181124-173400
389,臺南市,安定區,0,0.0,0,24,20181124-173400
390,臺南市,安定區,0,0.0,0,24,20181124-173400
391,臺南市,安定區,0,0.0,0,24,20181124-173400
392,臺南市,安定區,0,0.0,0,24,20181124-173400
393,臺南市,安定區,0,0.0,0,24,20181124-173400
394,臺南市,山上區,257,39.42,2,9,20181124-173400
395,臺南市,山上區,193,29.6,2,9,20181124-173400
396,臺南市,山上區,81,12.42,2,9,20181124-173400
397,臺南市,山上區,41,6.29,2,9,20181124-173400
398,臺南市,山上區,60,9.2,2,9,20181124-173400
399,臺南市,山上區,20,3.07,2,9,20181124-173400
400,臺南市,玉井區,207,30.99,2,16,20181124-173400
401,臺南市,玉井區,262,39.22,2,16,20181124-173400
402,臺南市,玉井區,45,6.74,2,16,20181124-173400
403,臺南市,玉井區,26,3.89,2,16,20181124-173400
404,臺南市,玉井區,39,5.84,2,16,20181124-173400
405,臺南市,玉井區,89,13.32,2,16,20181124-173400
406,臺南市,楠西區,0,0.0,0,9,20181124-173401
407,臺南市,楠西區,0,0.0,0,9,20181124-173401
408,臺南市,楠西區,0,0.0,0,9,20181124-173401
409,臺南市,楠西區,0,0.0,0,9,20181124-173401
410,臺南市,楠西區,0,0.0,0,9,20181124-173401
411,臺南市,楠西區,0,0.0,0,9,20181124-173401
412,臺南市,南化區,130,37.79,1,10,20181124-173401
413,臺南市,南化區,138,40.12,1,10,20181124-173401
414,臺南市,南化區,23,6.69,1,10,20181124-173401
415,臺南市,南化區,12,3.49,1,10,20181124-173401
416,臺南市,南化區,23,6.69,1,10,20181124-173401
417,臺南市,南化區,18,5.23,1,10,20181124-173401
418,臺南市,左鎮區,154,36.93,2,10,20181124-173401
419,臺南市,左鎮區,157,37.65,2,10,20181124-173401
420,臺南市,左鎮區,20,4.8,2,10,20181124-173401
421,臺南市,左鎮區,19,4.56,2,10,20181124-173401
422,臺南市,左鎮區,49,11.75,2,10,20181124-173401
423,臺南市,左鎮區,18,4.32,2,10,20181124-173401
424,臺南市,仁德區,0,0.0,0,49,20181124-173401
425,臺南市,仁德區,0,0.0,0,49,20181124-173401
426,臺南市,仁德區,0,0.0,0,49,20181124-173401
427,臺南市,仁德區,0,0.0,0,49,20181124-173401
428,臺南市,仁德區,0,0.0,0,49,20181124-173401
429,臺南市,仁德區,0,0.0,0,49,20181124-173401
430,臺南市,歸仁區,235,36.66,1,46,20181124-173401
431,臺南市,歸仁區,157,24.49,1,46,20181124-173401
432,臺南市,歸仁區,47,7.33,1,46,20181124-173401
433,臺南市,歸仁區,35,5.46,1,46,20181124-173401
434,臺南市,歸仁區,143,22.31,1,46,20181124-173401
435,臺南市,歸仁區,24,3.74,1,46,20181124-173401
436,臺南市,關廟區,0,0.0,0,32,20181124-173402
437,臺南市,關廟區,0,0.0,0,32,20181124-173402
438,臺南市,關廟區,0,0.0,0,32,20181124-173402
439,臺南市,關廟區,0,0.0,0,32,20181124-173402
440,臺南市,關廟區,0,0.0,0,32,20181124-173402
441,臺南市,關廟區,0,0.0,0,32,20181124-173402
442,臺南市,龍崎區,77,30.43,1,8,20181124-173402
443,臺南市,龍崎區,81,32.02,1,8,20181124-173402
444,臺南市,龍崎區,17,6.72,1,8,20181124-173402
445,臺南市,龍崎區,8,3.16,1,8,20181124-173402
446,臺南市,龍崎區,53,20.95,1,8,20181124-173402
447,臺南市,龍崎區,17,6.72,1,8,20181124-173402
448,臺南市,永康區,0,0.0,0,142,20181124-173402
449,臺南市,永康區,0,0.0,0,142,20181124-173402
450,臺南市,永康區,0,0.0,0,142,20181124-173402
451,臺南市,永康區,0,0.0,0,142,20181124-173402
452,臺南市,永康區,0,0.0,0,142,20181124-173402
453,臺南市,永康區,0,0.0,0,142,20181124-173402
454,臺南市,東區,0,0.0,0,93,20181124-173402
455,臺南市,東區,0,0.0,0,93,20181124-173402
456,臺南市,東區,0,0.0,0,93,20181124-173402
457,臺南市,東區,0,0.0,0,93,20181124-173402
458,臺南市,東區,0,0.0,0,93,20181124-173402
459,臺南市,東區,0,0.0,0,93,20181124-173402
460,臺南市,南區,0,0.0,0,80,20181124-173402
461,臺南市,南區,0,0.0,0,80,20181124-173402
462,臺南市,南區,0,0.0,0,80,20181124-173402
463,臺南市,南區,0,0.0,0,80,20181124-173402
464,臺南市,南區,0,0.0,0,80,20181124-173402
465,臺南市,南區,0,0.0,0,80,20181124-173402
466,臺南市,北區,0,0.0,0,81,20181124-173403
467,臺南市,北區,0,0.0,0,81,20181124-173403
468,臺南市,北區,0,0.0,0,81,20181124-173403
469,臺南市,北區,0,0.0,0,81,20181124-173403
470,臺南市,北區,0,0.0,0,81,20181124-173403
471,臺南市,北區,0,0.0,0,81,20181124-173403
472,臺南市,安南區,0,0.0,0,90,20181124-173403
473,臺南市,安南區,0,0.0,0,90,20181124-173403
474,臺南市,安南區,0,0.0,0,90,20181124-173403
475,臺南市,安南區,0,0.0,0,90,20181124-173403
476,臺南市,安南區,0,0.0,0,90,20181124-173403
477,臺南市,安南區,0,0.0,0,90,20181124-173403
478,臺南市,安平區,0,0.0,0,32,20181124-173403
479,臺南市,安平區,0,0.0,0,32,20181124-173403
480,臺南市,安平區,0,0.0,0,32,20181124-173403
481,臺南市,安平區,0,0.0,0,32,20181124-173403
482,臺南市,安平區,0,0.0,0,32,20181124-173403
483,臺南市,安平區,0,0.0,0,32,20181124-173403
484,臺南市,中西區,0,0.0,0,52,20181124-173403
485,臺南市,中西區,0,0.0,0,52,20181124-173403
486,臺南市,中西區,0,0.0,0,52,20181124-173403
487,臺南市,中西區,0,0.0,0,52,20181124-173403
488,臺南市,中西區,0,0.0,0,52,20181124-173403
