,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,408,0.4,111,117,20181124-231624
1,臺北市,松山區,2,43699,43.36,111,117,20181124-231624
2,臺北市,松山區,3,16473,16.34,111,117,20181124-231624
3,臺北市,松山區,4,39817,39.5,111,117,20181124-231624
4,臺北市,松山區,5,396,0.39,111,117,20181124-231624
5,臺北市,信義區,1,437,0.4,127,142,20181124-231624
6,臺北市,信義區,2,48001,44.01,127,142,20181124-231624
7,臺北市,信義區,3,17722,16.25,127,142,20181124-231624
8,臺北市,信義區,4,42476,38.94,127,142,20181124-231624
9,臺北市,信義區,5,442,0.41,127,142,20181124-231624
10,臺北市,大安區,1,446,0.37,144,188,20181124-231624
11,臺北市,大安區,2,54567,45.7,144,188,20181124-231624
12,臺北市,大安區,3,17776,14.89,144,188,20181124-231624
13,臺北市,大安區,4,46094,38.61,144,188,20181124-231624
14,臺北市,大安區,5,512,0.43,144,188,20181124-231624
15,臺北市,中山區,1,472,0.39,131,133,20181124-231624
16,臺北市,中山區,2,45841,38.2,131,133,20181124-231624
17,臺北市,中山區,3,23204,19.34,131,133,20181124-231624
18,臺北市,中山區,4,50003,41.67,131,133,20181124-231624
19,臺北市,中山區,5,480,0.4,131,133,20181124-231624
20,臺北市,中正區,1,339,0.45,89,96,20181124-231625
21,臺北市,中正區,2,31239,41.78,89,96,20181124-231625
22,臺北市,中正區,3,11736,15.7,89,96,20181124-231625
23,臺北市,中正區,4,31104,41.6,89,96,20181124-231625
24,臺北市,中正區,5,356,0.48,89,96,20181124-231625
25,臺北市,大同區,1,266,0.38,82,82,20181124-231625
26,臺北市,大同區,2,20763,29.69,82,82,20181124-231625
27,臺北市,大同區,3,16896,24.16,82,82,20181124-231625
28,臺北市,大同區,4,31679,45.29,82,82,20181124-231625
29,臺北市,大同區,5,339,0.48,82,82,20181124-231625
30,臺北市,萬華區,1,427,0.41,117,117,20181124-231625
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-231625
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-231625
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-231625
34,臺北市,萬華區,5,464,0.44,117,117,20181124-231625
35,臺北市,文山區,1,470,0.48,112,162,20181124-231626
36,臺北市,文山區,2,46084,47.14,112,162,20181124-231626
37,臺北市,文山區,3,12819,13.11,112,162,20181124-231626
38,臺北市,文山區,4,37895,38.77,112,162,20181124-231626
39,臺北市,文山區,5,482,0.49,112,162,20181124-231626
40,臺北市,南港區,1,287,0.43,72,72,20181124-231626
41,臺北市,南港區,2,26282,39.45,72,72,20181124-231626
42,臺北市,南港區,3,10830,16.26,72,72,20181124-231626
43,臺北市,南港區,4,28896,43.37,72,72,20181124-231626
44,臺北市,南港區,5,325,0.49,72,72,20181124-231626
45,臺北市,內湖區,1,523,0.36,146,150,20181124-231626
46,臺北市,內湖區,2,59903,41.06,146,150,20181124-231626
47,臺北市,內湖區,3,21050,14.43,146,150,20181124-231626
48,臺北市,內湖區,4,63801,43.73,146,150,20181124-231626
49,臺北市,內湖區,5,617,0.42,146,150,20181124-231626
50,臺北市,士林區,1,287,0.35,92,163,20181124-231627
51,臺北市,士林區,2,29514,35.49,92,163,20181124-231627
52,臺北市,士林區,3,18500,22.25,92,163,20181124-231627
53,臺北市,士林區,4,34515,41.5,92,163,20181124-231627
54,臺北市,士林區,5,346,0.42,92,163,20181124-231627
55,臺北市,北投區,1,396,0.38,110,141,20181124-231627
56,臺北市,北投區,2,40422,39.18,110,141,20181124-231627
57,臺北市,北投區,3,19000,18.41,110,141,20181124-231627
58,臺北市,北投區,4,42916,41.59,110,141,20181124-231627
59,臺北市,北投區,5,445,0.43,110,141,20181124-231627
60,新北市,板橋區,1,121589,46.03,315,338,20181124-231627
61,新北市,板橋區,2,142556,53.97,315,338,20181124-231627
62,新北市,三重區,1,94078,50.24,221,235,20181124-231628
63,新北市,三重區,2,93186,49.76,221,235,20181124-231628
64,新北市,中和區,1,78171,36.68,238,244,20181124-231628
65,新北市,中和區,2,134972,63.32,238,244,20181124-231628
66,新北市,永和區,1,37196,32.42,135,138,20181124-231628
67,新北市,永和區,2,77536,67.58,135,138,20181124-231628
68,新北市,新莊區,1,94094,48.32,236,253,20181124-231628
69,新北市,新莊區,2,100618,51.68,236,253,20181124-231628
70,新北市,新店區,1,47198,31.31,167,176,20181124-231629
71,新北市,新店區,2,103528,68.69,167,176,20181124-231629
72,新北市,樹林區,1,41240,45.93,110,111,20181124-231629
73,新北市,樹林區,2,48556,54.07,110,111,20181124-231629
74,新北市,鶯歌區,1,20360,46.51,50,50,20181124-231629
75,新北市,鶯歌區,2,23419,53.49,50,50,20181124-231629
76,新北市,三峽區,1,23653,42.64,70,70,20181124-231629
77,新北市,三峽區,2,31822,57.36,70,70,20181124-231629
78,新北市,淡水區,1,27975,40.43,82,96,20181124-231629
79,新北市,淡水區,2,41220,59.57,82,96,20181124-231629
80,新北市,汐止區,1,33344,39.05,96,111,20181124-231630
81,新北市,汐止區,2,52045,60.95,96,111,20181124-231630
82,新北市,瑞芳區,1,8038,37.51,46,46,20181124-231630
83,新北市,瑞芳區,2,13393,62.49,46,46,20181124-231630
84,新北市,土城區,1,49813,43.81,137,142,20181124-231630
85,新北市,土城區,2,63890,56.19,137,142,20181124-231630
