,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,424,0.4,116,117,20181125-014045
1,臺北市,松山區,2,45963,43.4,116,117,20181125-014045
2,臺北市,松山區,3,17215,16.25,116,117,20181125-014045
3,臺北市,松山區,4,41903,39.56,116,117,20181125-014045
4,臺北市,松山區,5,411,0.39,116,117,20181125-014045
5,臺北市,信義區,1,502,0.41,142,142,20181125-014045
6,臺北市,信義區,2,53955,43.99,142,142,20181125-014045
7,臺北市,信義區,3,19934,16.25,142,142,20181125-014045
8,臺北市,信義區,4,47762,38.94,142,142,20181125-014045
9,臺北市,信義區,5,512,0.42,142,142,20181125-014045
10,臺北市,大安區,1,540,0.38,171,188,20181125-014045
11,臺北市,大安區,2,65576,45.76,171,188,20181125-014045
12,臺北市,大安區,3,21337,14.89,171,188,20181125-014045
13,臺北市,大安區,4,55237,38.55,171,188,20181125-014045
14,臺北市,大安區,5,612,0.43,171,188,20181125-014045
15,臺北市,中山區,1,476,0.39,133,133,20181125-014045
16,臺北市,中山區,2,46746,38.38,133,133,20181125-014045
17,臺北市,中山區,3,23483,19.28,133,133,20181125-014045
18,臺北市,中山區,4,50604,41.55,133,133,20181125-014045
19,臺北市,中山區,5,491,0.4,133,133,20181125-014045
20,臺北市,中正區,1,370,0.46,96,96,20181125-014045
21,臺北市,中正區,2,33897,41.83,96,96,20181125-014045
22,臺北市,中正區,3,12633,15.59,96,96,20181125-014045
23,臺北市,中正區,4,33752,41.65,96,96,20181125-014045
24,臺北市,中正區,5,378,0.47,96,96,20181125-014045
25,臺北市,大同區,1,266,0.38,82,82,20181125-014045
26,臺北市,大同區,2,20763,29.69,82,82,20181125-014045
27,臺北市,大同區,3,16896,24.16,82,82,20181125-014045
28,臺北市,大同區,4,31679,45.29,82,82,20181125-014045
29,臺北市,大同區,5,339,0.48,82,82,20181125-014045
30,臺北市,萬華區,1,427,0.41,117,117,20181125-014045
31,臺北市,萬華區,2,38666,37.05,117,117,20181125-014045
32,臺北市,萬華區,3,21400,20.5,117,117,20181125-014045
33,臺北市,萬華區,4,43411,41.59,117,117,20181125-014045
34,臺北市,萬華區,5,464,0.44,117,117,20181125-014045
35,臺北市,文山區,1,703,0.49,161,162,20181125-014046
36,臺北市,文山區,2,68198,47.16,161,162,20181125-014046
37,臺北市,文山區,3,18857,13.04,161,162,20181125-014046
38,臺北市,文山區,4,56129,38.82,161,162,20181125-014046
39,臺北市,文山區,5,710,0.49,161,162,20181125-014046
40,臺北市,南港區,1,287,0.43,72,72,20181125-014046
41,臺北市,南港區,2,26282,39.45,72,72,20181125-014046
42,臺北市,南港區,3,10830,16.26,72,72,20181125-014046
43,臺北市,南港區,4,28896,43.37,72,72,20181125-014046
44,臺北市,南港區,5,325,0.49,72,72,20181125-014046
45,臺北市,內湖區,1,548,0.37,150,150,20181125-014046
46,臺北市,內湖區,2,61566,41.02,150,150,20181125-014046
47,臺北市,內湖區,3,21746,14.49,150,150,20181125-014046
48,臺北市,內湖區,4,65599,43.7,150,150,20181125-014046
49,臺北市,內湖區,5,639,0.43,150,150,20181125-014046
50,臺北市,士林區,1,507,0.34,157,163,20181125-014046
51,臺北市,士林區,2,53423,36.26,157,163,20181125-014046
52,臺北市,士林區,3,31954,21.69,157,163,20181125-014046
53,臺北市,士林區,4,60815,41.28,157,163,20181125-014046
54,臺北市,士林區,5,623,0.42,157,163,20181125-014046
55,臺北市,北投區,1,499,0.37,141,141,20181125-014046
56,臺北市,北投區,2,52445,39.08,141,141,20181125-014046
57,臺北市,北投區,3,24586,18.32,141,141,20181125-014046
58,臺北市,北投區,4,56096,41.8,141,141,20181125-014046
59,臺北市,北投區,5,578,0.43,141,141,20181125-014046
60,新北市,板橋區,1,131905,46.03,338,338,20181125-014047
61,新北市,三重區,1,100823,50.22,235,235,20181125-014047
62,新北市,中和區,1,80552,36.69,244,244,20181125-014047
63,新北市,永和區,1,38286,32.54,138,138,20181125-014047
64,新北市,新莊區,1,101046,48.28,253,253,20181125-014047
65,新北市,新店區,1,49933,31.27,176,176,20181125-014048
66,新北市,樹林區,1,41600,45.87,111,111,20181125-014048
67,新北市,鶯歌區,1,20360,46.51,50,50,20181125-014049
68,新北市,三峽區,1,23653,42.64,70,70,20181125-014049
69,新北市,淡水區,1,33763,39.67,96,96,20181125-014049
70,新北市,汐止區,1,38639,38.72,111,111,20181125-014049
71,新北市,瑞芳區,1,8038,37.51,46,46,20181125-014049
72,新北市,土城區,1,51932,43.85,142,142,20181125-014050
73,新北市,蘆洲區,1,48350,50.56,104,104,20181125-014050
74,新北市,五股區,1,20372,47.77,48,48,20181125-014050
75,新北市,泰山區,1,17627,45.77,47,47,20181125-014050
76,新北市,林口區,1,20883,40.92,62,62,20181125-014050
77,新北市,深坑區,1,5153,40.03,16,16,20181125-014051
78,新北市,石碇區,1,2488,52.27,13,13,20181125-014051
79,新北市,坪林區,1,2255,55.46,10,10,20181125-014051
80,新北市,三芝區,1,4915,40.6,18,18,20181125-014051
81,新北市,石門區,1,2928,41.3,10,10,20181125-014051
82,新北市,八里區,1,8982,46.0,20,20,20181125-014052
83,新北市,平溪區,1,1417,46.72,12,12,20181125-014052
84,新北市,雙溪區,1,2423,44.18,17,17,20181125-014052
85,新北市,貢寮區,1,3698,54.21,18,18,20181125-014052
86,新北市,金山區,1,5344,46.11,19,19,20181125-014052
87,新北市,萬里區,1,4928,42.95,16,16,20181125-014053
88,新北市,烏來區,1,1399,35.23,6,6,20181125-014053
89,桃園市,桃園區,1,4071,2.11,215,216,20181125-014053
90,桃園市,桃園區,2,73427,37.98,215,216,20181125-014053
91,桃園市,桃園區,3,14669,7.59,215,216,20181125-014053
92,桃園市,桃園區,4,420,0.22,215,216,20181125-014053
93,桃園市,桃園區,5,100753,52.11,215,216,20181125-014053
94,桃園市,中壢區,1,3171,1.69,205,210,20181125-014053
