,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,408,0.4,111,117,20181124-230113
1,臺北市,松山區,2,43699,43.36,111,117,20181124-230113
2,臺北市,松山區,3,16473,16.34,111,117,20181124-230113
3,臺北市,松山區,4,39817,39.5,111,117,20181124-230113
4,臺北市,松山區,5,396,0.39,111,117,20181124-230113
5,臺北市,信義區,1,426,0.4,124,142,20181124-230113
6,臺北市,信義區,2,47063,44.16,124,142,20181124-230113
7,臺北市,信義區,3,17240,16.18,124,142,20181124-230113
8,臺北市,信義區,4,41400,38.85,124,142,20181124-230113
9,臺北市,信義區,5,434,0.41,124,142,20181124-230113
10,臺北市,大安區,1,428,0.37,139,188,20181124-230114
11,臺北市,大安區,2,52596,45.68,139,188,20181124-230114
12,臺北市,大安區,3,17211,14.95,139,188,20181124-230114
13,臺北市,大安區,4,44407,38.57,139,188,20181124-230114
14,臺北市,大安區,5,494,0.43,139,188,20181124-230114
15,臺北市,中山區,1,455,0.39,128,133,20181124-230115
16,臺北市,中山區,2,44797,38.29,128,133,20181124-230115
17,臺北市,中山區,3,22586,19.31,128,133,20181124-230115
18,臺北市,中山區,4,48683,41.61,128,133,20181124-230115
19,臺北市,中山區,5,472,0.4,128,133,20181124-230115
20,臺北市,中正區,1,336,0.45,88,96,20181124-230115
21,臺北市,中正區,2,30936,41.76,88,96,20181124-230115
22,臺北市,中正區,3,11612,15.68,88,96,20181124-230115
23,臺北市,中正區,4,30842,41.64,88,96,20181124-230115
24,臺北市,中正區,5,348,0.47,88,96,20181124-230115
25,臺北市,大同區,1,266,0.38,82,82,20181124-230116
26,臺北市,大同區,2,20763,29.69,82,82,20181124-230116
27,臺北市,大同區,3,16896,24.16,82,82,20181124-230116
28,臺北市,大同區,4,31679,45.29,82,82,20181124-230116
29,臺北市,大同區,5,339,0.48,82,82,20181124-230116
30,臺北市,萬華區,1,427,0.41,117,117,20181124-230116
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-230116
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-230116
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-230116
34,臺北市,萬華區,5,464,0.44,117,117,20181124-230116
