,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,408,0.4,111,117,20181124-225920
1,臺北市,松山區,2,43699,43.36,111,117,20181124-225920
2,臺北市,松山區,3,16473,16.34,111,117,20181124-225920
3,臺北市,松山區,4,39817,39.5,111,117,20181124-225920
4,臺北市,松山區,5,396,0.39,111,117,20181124-225920
5,臺北市,信義區,1,426,0.4,124,142,20181124-225920
6,臺北市,信義區,2,47063,44.16,124,142,20181124-225920
7,臺北市,信義區,3,17240,16.18,124,142,20181124-225920
8,臺北市,信義區,4,41400,38.85,124,142,20181124-225920
9,臺北市,信義區,5,434,0.41,124,142,20181124-225920
10,臺北市,大安區,1,428,0.37,139,188,20181124-225920
11,臺北市,大安區,2,52596,45.68,139,188,20181124-225920
12,臺北市,大安區,3,17211,14.95,139,188,20181124-225920
13,臺北市,大安區,4,44407,38.57,139,188,20181124-225920
14,臺北市,大安區,5,494,0.43,139,188,20181124-225920
15,臺北市,中山區,1,455,0.39,128,133,20181124-225922
16,臺北市,中山區,2,44797,38.29,128,133,20181124-225922
17,臺北市,中山區,3,22586,19.31,128,133,20181124-225922
18,臺北市,中山區,4,48683,41.61,128,133,20181124-225922
19,臺北市,中山區,5,472,0.4,128,133,20181124-225922
20,臺北市,中正區,1,336,0.45,88,96,20181124-225922
21,臺北市,中正區,2,30936,41.76,88,96,20181124-225922
22,臺北市,中正區,3,11612,15.68,88,96,20181124-225922
23,臺北市,中正區,4,30842,41.64,88,96,20181124-225922
24,臺北市,中正區,5,348,0.47,88,96,20181124-225922
25,臺北市,大同區,1,266,0.38,82,82,20181124-225922
26,臺北市,大同區,2,20763,29.69,82,82,20181124-225922
27,臺北市,大同區,3,16896,24.16,82,82,20181124-225922
28,臺北市,大同區,4,31679,45.29,82,82,20181124-225922
29,臺北市,大同區,5,339,0.48,82,82,20181124-225922
30,臺北市,萬華區,1,427,0.41,117,117,20181124-225923
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-225923
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-225923
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-225923
34,臺北市,萬華區,5,464,0.44,117,117,20181124-225923
35,臺北市,文山區,1,459,0.48,109,162,20181124-225923
36,臺北市,文山區,2,44985,47.14,109,162,20181124-225923
37,臺北市,文山區,3,12538,13.14,109,162,20181124-225923
38,臺北市,文山區,4,36981,38.75,109,162,20181124-225923
39,臺北市,文山區,5,474,0.5,109,162,20181124-225923
40,臺北市,南港區,1,287,0.43,72,72,20181124-225923
41,臺北市,南港區,2,26282,39.45,72,72,20181124-225923
42,臺北市,南港區,3,10830,16.26,72,72,20181124-225923
43,臺北市,南港區,4,28896,43.37,72,72,20181124-225923
44,臺北市,南港區,5,325,0.49,72,72,20181124-225923
45,臺北市,內湖區,1,523,0.36,146,150,20181124-225923
46,臺北市,內湖區,2,59903,41.06,146,150,20181124-225923
47,臺北市,內湖區,3,21050,14.43,146,150,20181124-225923
48,臺北市,內湖區,4,63801,43.73,146,150,20181124-225923
49,臺北市,內湖區,5,617,0.42,146,150,20181124-225923
50,臺北市,士林區,1,263,0.34,86,163,20181124-225923
51,臺北市,士林區,2,27745,36.02,86,163,20181124-225923
52,臺北市,士林區,3,16872,21.91,86,163,20181124-225923
53,臺北市,士林區,4,31819,41.31,86,163,20181124-225923
54,臺北市,士林區,5,324,0.42,86,163,20181124-225923
55,臺北市,北投區,1,376,0.39,104,141,20181124-225925
56,臺北市,北投區,2,38150,39.17,104,141,20181124-225925
57,臺北市,北投區,3,17857,18.33,104,141,20181124-225925
58,臺北市,北投區,4,40596,41.68,104,141,20181124-225925
59,臺北市,北投區,5,414,0.43,104,141,20181124-225925
60,新北市,板橋區,1,117776,46.09,306,338,20181124-225925
61,新北市,板橋區,2,137773,53.91,306,338,20181124-225925
62,新北市,三重區,1,83719,50.26,199,235,20181124-225926
63,新北市,三重區,2,82838,49.74,199,235,20181124-225926
64,新北市,中和區,1,77101,36.6,235,244,20181124-225926
65,新北市,中和區,2,133539,63.4,235,244,20181124-225926
66,新北市,永和區,1,34477,32.5,125,138,20181124-225926
67,新北市,永和區,2,71593,67.5,125,138,20181124-225926
68,新北市,新莊區,1,88826,48.37,223,253,20181124-225926
69,新北市,新莊區,2,94809,51.63,223,253,20181124-225926
70,新北市,新店區,1,46237,31.34,164,176,20181124-225927
71,新北市,新店區,2,101310,68.66,164,176,20181124-225927
72,新北市,樹林區,1,39114,45.88,105,111,20181124-225927
73,新北市,樹林區,2,46143,54.12,105,111,20181124-225927
74,新北市,鶯歌區,1,20360,46.51,50,50,20181124-225927
75,新北市,鶯歌區,2,23419,53.49,50,50,20181124-225927
76,新北市,三峽區,1,23653,42.64,70,70,20181124-225927
77,新北市,三峽區,2,31822,57.36,70,70,20181124-225927
78,新北市,淡水區,1,26167,40.56,77,96,20181124-225927
79,新北市,淡水區,2,38341,59.44,77,96,20181124-225927
80,新北市,汐止區,1,31019,39.51,89,111,20181124-225928
81,新北市,汐止區,2,47500,60.49,89,111,20181124-225928
82,新北市,瑞芳區,1,8038,37.51,46,46,20181124-225928
83,新北市,瑞芳區,2,13393,62.49,46,46,20181124-225928
84,新北市,土城區,1,49477,43.89,136,142,20181124-225928
85,新北市,土城區,2,63243,56.11,136,142,20181124-225928
86,新北市,蘆洲區,1,48350,50.56,104,104,20181124-225928
87,新北市,蘆洲區,2,47271,49.44,104,104,20181124-225928
88,新北市,五股區,1,19464,47.7,46,48,20181124-225928
89,新北市,五股區,2,21340,52.3,46,48,20181124-225928
90,新北市,泰山區,1,14017,46.08,38,47,20181124-225929
91,新北市,泰山區,2,16401,53.92,38,47,20181124-225929
92,新北市,林口區,1,20883,40.92,62,62,20181124-225930
93,新北市,林口區,2,30150,59.08,62,62,20181124-225930
94,新北市,深坑區,1,5153,40.03,16,16,20181124-225930
95,新北市,深坑區,2,7720,59.97,16,16,20181124-225930
96,新北市,石碇區,1,2488,52.27,13,13,20181124-225931
97,新北市,石碇區,2,2272,47.73,13,13,20181124-225931
98,新北市,坪林區,1,2255,55.46,10,10,20181124-225931
99,新北市,坪林區,2,1811,44.54,10,10,20181124-225931
100,新北市,三芝區,1,4915,40.6,18,18,20181124-225931
101,新北市,三芝區,2,7191,59.4,18,18,20181124-225931
102,新北市,石門區,1,2928,41.3,10,10,20181124-225932
103,新北市,石門區,2,4162,58.7,10,10,20181124-225932
104,新北市,八里區,1,8982,46.0,20,20,20181124-225932
105,新北市,八里區,2,10545,54.0,20,20,20181124-225932
106,新北市,平溪區,1,1417,46.72,12,12,20181124-225932
107,新北市,平溪區,2,1616,53.28,12,12,20181124-225932
108,新北市,雙溪區,1,2423,44.18,17,17,20181124-225932
109,新北市,雙溪區,2,3062,55.82,17,17,20181124-225932
110,新北市,貢寮區,1,3698,54.21,18,18,20181124-225932
111,新北市,貢寮區,2,3123,45.79,18,18,20181124-225932
112,新北市,金山區,1,5344,46.11,19,19,20181124-225933
113,新北市,金山區,2,6246,53.89,19,19,20181124-225933
114,新北市,萬里區,1,4928,42.95,16,16,20181124-225933
115,新北市,萬里區,2,6547,57.05,16,16,20181124-225933
116,新北市,烏來區,1,1399,35.23,6,6,20181124-225934
117,新北市,烏來區,2,2572,64.77,6,6,20181124-225934
118,桃園市,桃園區,1,2977,2.13,159,216,20181124-225934
119,桃園市,桃園區,2,52712,37.66,159,216,20181124-225934
120,桃園市,桃園區,3,10612,7.58,159,216,20181124-225934
121,桃園市,桃園區,4,308,0.22,159,216,20181124-225934
122,桃園市,桃園區,5,73348,52.41,159,216,20181124-225934
123,桃園市,中壢區,1,2210,1.64,150,210,20181124-225935
124,桃園市,中壢區,2,61033,45.15,150,210,20181124-225935
125,桃園市,中壢區,3,4676,3.46,150,210,20181124-225935
126,桃園市,中壢區,4,422,0.31,150,210,20181124-225935
127,桃園市,中壢區,5,66825,49.44,150,210,20181124-225935
128,桃園市,大溪區,1,568,1.28,55,59,20181124-225935
129,桃園市,大溪區,2,14803,33.46,55,59,20181124-225935
130,桃園市,大溪區,3,1744,3.94,55,59,20181124-225935
131,桃園市,大溪區,4,177,0.4,55,59,20181124-225935
132,桃園市,大溪區,5,26944,60.91,55,59,20181124-225935
133,桃園市,楊梅區,1,815,1.51,59,82,20181124-225935
134,桃園市,楊梅區,2,22424,41.46,59,82,20181124-225935
135,桃園市,楊梅區,3,2374,4.39,59,82,20181124-225935
136,桃園市,楊梅區,4,250,0.46,59,82,20181124-225935
137,桃園市,楊梅區,5,28219,52.18,59,82,20181124-225935
138,桃園市,蘆竹區,1,1374,2.25,66,76,20181124-225935
139,桃園市,蘆竹區,2,20268,33.22,66,76,20181124-225935
140,桃園市,蘆竹區,3,3549,5.82,66,76,20181124-225935
141,桃園市,蘆竹區,4,182,0.3,66,76,20181124-225935
