,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,30,0.6,6,117,20181124-184826
1,臺北市,松山區,2,1973,39.64,6,117,20181124-184826
2,臺北市,松山區,3,896,18.0,6,117,20181124-184826
3,臺北市,松山區,4,2053,41.25,6,117,20181124-184826
4,臺北市,松山區,5,25,0.5,6,117,20181124-184826
5,臺北市,信義區,1,51,0.5,13,142,20181124-184826
6,臺北市,信義區,2,4382,42.58,13,142,20181124-184826
7,臺北市,信義區,3,1700,16.52,13,142,20181124-184826
8,臺北市,信義區,4,4119,40.03,13,142,20181124-184826
9,臺北市,信義區,5,39,0.38,13,142,20181124-184826
10,臺北市,大安區,1,16,0.48,5,188,20181124-184826
11,臺北市,大安區,2,1508,45.42,5,188,20181124-184826
12,臺北市,大安區,3,500,15.06,5,188,20181124-184826
13,臺北市,大安區,4,1281,38.58,5,188,20181124-184826
14,臺北市,大安區,5,15,0.45,5,188,20181124-184826
15,臺北市,中山區,1,92,0.37,29,133,20181124-184826
16,臺北市,中山區,2,9844,39.81,29,133,20181124-184826
17,臺北市,中山區,3,4605,18.62,29,133,20181124-184826
18,臺北市,中山區,4,10068,40.71,29,133,20181124-184826
19,臺北市,中山區,5,119,0.48,29,133,20181124-184826
20,臺北市,中正區,1,47,0.42,15,96,20181124-184827
21,臺北市,中正區,2,4807,42.87,15,96,20181124-184827
22,臺北市,中正區,3,1690,15.07,15,96,20181124-184827
23,臺北市,中正區,4,4614,41.15,15,96,20181124-184827
24,臺北市,中正區,5,55,0.49,15,96,20181124-184827
25,臺北市,大同區,1,34,0.34,13,82,20181124-184827
26,臺北市,大同區,2,2756,27.67,13,82,20181124-184827
27,臺北市,大同區,3,2580,25.9,13,82,20181124-184827
28,臺北市,大同區,4,4544,45.61,13,82,20181124-184827
29,臺北市,大同區,5,48,0.48,13,82,20181124-184827
30,臺北市,萬華區,1,124,0.45,32,117,20181124-184827
31,臺北市,萬華區,2,10676,38.91,32,117,20181124-184827
32,臺北市,萬華區,3,5368,19.57,32,117,20181124-184827
33,臺北市,萬華區,4,11148,40.63,32,117,20181124-184827
34,臺北市,萬華區,5,120,0.44,32,117,20181124-184827
35,臺北市,文山區,1,19,0.4,6,162,20181124-184827
36,臺北市,文山區,2,2299,48.89,6,162,20181124-184827
37,臺北市,文山區,3,618,13.14,6,162,20181124-184827
38,臺北市,文山區,4,1746,37.13,6,162,20181124-184827
39,臺北市,文山區,5,20,0.43,6,162,20181124-184827
40,臺北市,南港區,1,165,0.44,41,72,20181124-184827
41,臺北市,南港區,2,14587,38.88,41,72,20181124-184827
42,臺北市,南港區,3,6309,16.81,41,72,20181124-184827
43,臺北市,南港區,4,16267,43.35,41,72,20181124-184827
44,臺北市,南港區,5,194,0.52,41,72,20181124-184827
45,臺北市,內湖區,1,26,0.29,10,150,20181124-184828
46,臺北市,內湖區,2,3664,41.32,10,150,20181124-184828
47,臺北市,內湖區,3,1224,13.8,10,150,20181124-184828
48,臺北市,內湖區,4,3911,44.11,10,150,20181124-184828
49,臺北市,內湖區,5,42,0.47,10,150,20181124-184828
50,臺北市,士林區,1,5,0.37,2,163,20181124-184829
51,臺北市,士林區,2,506,37.07,2,163,20181124-184829
52,臺北市,士林區,3,347,25.42,2,163,20181124-184829
53,臺北市,士林區,4,504,36.92,2,163,20181124-184829
54,臺北市,士林區,5,3,0.22,2,163,20181124-184829
55,臺北市,北投區,1,5,0.39,2,141,20181124-184829
56,臺北市,北投區,2,551,42.71,2,141,20181124-184829
57,臺北市,北投區,3,245,18.99,2,141,20181124-184829
58,臺北市,北投區,4,485,37.6,2,141,20181124-184829
59,臺北市,北投區,5,4,0.31,2,141,20181124-184829
