,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,0,0.0,0,117,20181124-180730
1,臺北市,松山區,2,0,0.0,0,117,20181124-180730
2,臺北市,松山區,3,0,0.0,0,117,20181124-180730
3,臺北市,松山區,4,0,0.0,0,117,20181124-180730
4,臺北市,松山區,5,0,0.0,0,117,20181124-180730
5,臺北市,信義區,1,10,0.49,3,142,20181124-180731
6,臺北市,信義區,2,810,40.06,3,142,20181124-180731
7,臺北市,信義區,3,313,15.48,3,142,20181124-180731
8,臺北市,信義區,4,881,43.57,3,142,20181124-180731
9,臺北市,信義區,5,8,0.4,3,142,20181124-180731
10,臺北市,大安區,1,4,0.77,1,188,20181124-180731
11,臺北市,大安區,2,253,48.56,1,188,20181124-180731
12,臺北市,大安區,3,88,16.89,1,188,20181124-180731
13,臺北市,大安區,4,172,33.01,1,188,20181124-180731
14,臺北市,大安區,5,4,0.77,1,188,20181124-180731
15,臺北市,中山區,1,5,0.34,2,133,20181124-180731
16,臺北市,中山區,2,468,31.77,2,133,20181124-180731
17,臺北市,中山區,3,395,26.82,2,133,20181124-180731
18,臺北市,中山區,4,598,40.6,2,133,20181124-180731
19,臺北市,中山區,5,7,0.48,2,133,20181124-180731
20,臺北市,中正區,1,10,0.29,5,96,20181124-180731
21,臺北市,中正區,2,532,15.27,5,96,20181124-180731
22,臺北市,中正區,3,22,0.63,5,96,20181124-180731
23,臺北市,大同區,1,0,0.0,0,82,20181124-180732
24,臺北市,大同區,2,0,0.0,0,82,20181124-180732
25,臺北市,大同區,3,0,0.0,0,82,20181124-180732
26,臺北市,大同區,4,0,0.0,0,82,20181124-180732
27,臺北市,大同區,5,0,0.0,0,82,20181124-180732
28,臺北市,萬華區,1,24,0.5,6,117,20181124-180732
29,臺北市,萬華區,2,849,17.52,6,117,20181124-180732
30,臺北市,萬華區,3,17,0.35,6,117,20181124-180732
31,臺北市,文山區,1,0,0.0,0,162,20181124-180733
32,臺北市,文山區,2,0,0.0,0,162,20181124-180733
33,臺北市,文山區,3,0,0.0,0,162,20181124-180733
34,臺北市,文山區,4,0,0.0,0,162,20181124-180733
35,臺北市,文山區,5,0,0.0,0,162,20181124-180733
36,臺北市,南港區,1,46,0.37,14,72,20181124-180733
37,臺北市,南港區,2,58,0.47,14,72,20181124-180733
38,臺北市,內湖區,1,0,0.0,1,150,20181124-180733
39,臺北市,內湖區,2,68,22.59,1,150,20181124-180733
40,臺北市,內湖區,3,92,30.56,1,150,20181124-180733
41,臺北市,內湖區,4,141,46.84,1,150,20181124-180733
42,臺北市,內湖區,5,0,0.0,1,150,20181124-180733
43,臺北市,士林區,1,0,0.0,0,163,20181124-180735
44,臺北市,士林區,2,0,0.0,0,163,20181124-180735
45,臺北市,士林區,3,0,0.0,0,163,20181124-180735
46,臺北市,士林區,4,0,0.0,0,163,20181124-180735
47,臺北市,士林區,5,0,0.0,0,163,20181124-180735
48,臺北市,北投區,1,2,0.38,1,141,20181124-180735
49,臺北市,北投區,2,214,40.68,1,141,20181124-180735
50,臺北市,北投區,3,121,23.0,1,141,20181124-180735
51,臺北市,北投區,4,188,35.74,1,141,20181124-180735
52,臺北市,北投區,5,1,0.19,1,141,20181124-180735
53,新北市,板橋區,1,177,42.55,1,338,20181124-180736
54,新北市,板橋區,2,239,57.45,1,338,20181124-180736
55,新北市,三重區,1,296,53.82,1,235,20181124-180736
56,新北市,三重區,2,254,46.18,1,235,20181124-180736
57,新北市,新莊區,1,0,0.0,0,253,20181124-180737
58,新北市,新莊區,2,0,0.0,0,253,20181124-180737
59,新北市,新店區,1,888,31.83,4,176,20181124-180737
60,新北市,鶯歌區,1,93,52.84,1,50,20181124-180737
61,新北市,鶯歌區,2,83,47.16,1,50,20181124-180737
62,新北市,淡水區,1,329,61.96,1,96,20181124-180738
63,新北市,淡水區,2,202,38.04,1,96,20181124-180738
64,新北市,汐止區,1,0,0.0,0,111,20181124-180738
65,新北市,汐止區,2,0,0.0,0,111,20181124-180738
66,新北市,瑞芳區,1,783,40.4,7,46,20181124-180739
67,新北市,泰山區,1,42,35.29,1,47,20181124-180740
68,新北市,泰山區,2,77,64.71,1,47,20181124-180740
69,新北市,林口區,1,324,47.93,1,62,20181124-180740
70,新北市,林口區,2,352,52.07,1,62,20181124-180740
71,新北市,石碇區,1,31,44.29,1,13,20181124-180740
72,新北市,石碇區,2,39,55.71,1,13,20181124-180740
73,新北市,坪林區,1,757,51.64,5,10,20181124-180740
74,新北市,坪林區,2,709,48.36,5,10,20181124-180740
75,新北市,八里區,1,0,0.0,0,20,20181124-180741
76,新北市,八里區,2,0,0.0,0,20,20181124-180741
77,新北市,平溪區,1,916,46.03,10,12,20181124-180742
78,新北市,烏來區,1,0,0.0,0,6,20181124-180743
79,新北市,烏來區,2,0,0.0,0,6,20181124-180743
80,桃園市,桃園區,1,0,0.0,0,216,20181124-180743
81,桃園市,桃園區,2,0,0.0,0,216,20181124-180743
82,桃園市,桃園區,3,0,0.0,0,216,20181124-180743
83,桃園市,桃園區,4,0,0.0,0,216,20181124-180743
84,桃園市,桃園區,5,0,0.0,0,216,20181124-180743
85,桃園市,中壢區,1,0,0.0,0,210,20181124-180744
86,桃園市,中壢區,2,0,0.0,0,210,20181124-180744
87,桃園市,中壢區,3,0,0.0,0,210,20181124-180744
88,桃園市,中壢區,4,0,0.0,0,210,20181124-180744
89,桃園市,中壢區,5,0,0.0,0,210,20181124-180744
90,桃園市,大溪區,1,0,0.0,0,59,20181124-180744
91,桃園市,大溪區,2,0,0.0,0,59,20181124-180744
92,桃園市,大溪區,3,0,0.0,0,59,20181124-180744
93,桃園市,大溪區,4,0,0.0,0,59,20181124-180744
94,桃園市,大溪區,5,0,0.0,0,59,20181124-180744
95,桃園市,楊梅區,1,0,0.0,0,82,20181124-180745
96,桃園市,楊梅區,2,0,0.0,0,82,20181124-180745
97,桃園市,楊梅區,3,0,0.0,0,82,20181124-180745
98,桃園市,楊梅區,4,0,0.0,0,82,20181124-180745
99,桃園市,楊梅區,5,0,0.0,0,82,20181124-180745
100,桃園市,蘆竹區,1,0,0.0,0,76,20181124-180745
101,桃園市,蘆竹區,2,0,0.0,0,76,20181124-180745
102,桃園市,蘆竹區,3,0,0.0,0,76,20181124-180745
103,桃園市,蘆竹區,4,0,0.0,0,76,20181124-180745
