,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,9,0.36,3,117,20181124-183351
1,臺北市,松山區,2,999,39.91,3,117,20181124-183351
2,臺北市,松山區,3,427,17.06,3,117,20181124-183351
3,臺北市,松山區,4,17,0.68,3,117,20181124-183351
4,臺北市,信義區,1,41,0.59,9,142,20181124-183351
5,臺北市,信義區,2,25,0.36,9,142,20181124-183351
6,臺北市,大安區,1,7,0.36,3,188,20181124-183351
7,臺北市,大安區,2,895,46.47,3,188,20181124-183351
8,臺北市,大安區,3,261,13.55,3,188,20181124-183351
9,臺北市,大安區,4,754,39.15,3,188,20181124-183351
10,臺北市,大安區,5,9,0.47,3,188,20181124-183351
11,臺北市,中山區,1,39,0.34,14,133,20181124-183352
12,臺北市,中山區,2,65,0.56,14,133,20181124-183352
13,臺北市,中正區,1,29,0.39,10,96,20181124-183352
14,臺北市,中正區,2,38,0.52,10,96,20181124-183352
15,臺北市,大同區,1,16,0.34,6,82,20181124-183352
16,臺北市,大同區,2,28,0.59,6,82,20181124-183352
17,臺北市,萬華區,1,90,0.48,22,117,20181124-183353
18,臺北市,萬華區,2,77,0.41,22,117,20181124-183353
19,臺北市,文山區,1,7,0.49,2,162,20181124-183353
20,臺北市,文山區,2,620,43.51,2,162,20181124-183353
21,臺北市,文山區,3,232,16.28,2,162,20181124-183353
22,臺北市,文山區,4,561,39.37,2,162,20181124-183353
23,臺北市,文山區,5,5,0.35,2,162,20181124-183353
24,臺北市,南港區,1,134,0.45,33,72,20181124-183353
25,臺北市,南港區,2,153,0.51,33,72,20181124-183353
26,臺北市,內湖區,1,13,0.31,5,150,20181124-183354
27,臺北市,內湖區,2,599,14.17,5,150,20181124-183354
28,臺北市,內湖區,3,24,0.57,5,150,20181124-183354
29,臺北市,士林區,1,0,0.0,0,163,20181124-183354
30,臺北市,士林區,2,0,0.0,0,163,20181124-183354
31,臺北市,士林區,3,0,0.0,0,163,20181124-183354
32,臺北市,士林區,4,0,0.0,0,163,20181124-183354
33,臺北市,士林區,5,0,0.0,0,163,20181124-183354
34,臺北市,北投區,1,2,0.38,1,141,20181124-183354
35,臺北市,北投區,2,214,40.68,1,141,20181124-183354
36,臺北市,北投區,3,121,23.0,1,141,20181124-183354
37,臺北市,北投區,4,188,35.74,1,141,20181124-183354
38,臺北市,北投區,5,1,0.19,1,141,20181124-183354
39,新北市,板橋區,1,177,42.55,1,338,20181124-183354
40,新北市,板橋區,2,239,57.45,1,338,20181124-183354
41,新北市,新莊區,1,0,0.0,0,253,20181124-183355
42,新北市,新莊區,2,0,0.0,0,253,20181124-183355
43,新北市,鶯歌區,1,914,50.78,3,50,20181124-183357
44,新北市,鶯歌區,2,886,49.22,3,50,20181124-183357
45,新北市,淡水區,1,720,49.35,2,96,20181124-183357
46,新北市,淡水區,2,739,50.65,2,96,20181124-183357
47,新北市,汐止區,1,88,45.83,1,111,20181124-183357
48,新北市,汐止區,2,104,54.17,1,111,20181124-183357
49,新北市,泰山區,1,42,35.29,1,47,20181124-183358
50,新北市,泰山區,2,77,64.71,1,47,20181124-183358
51,新北市,石碇區,1,255,43.07,2,13,20181124-183400
52,新北市,石碇區,2,337,56.93,2,13,20181124-183400
53,新北市,坪林區,1,942,53.31,6,10,20181124-183400
54,新北市,坪林區,2,825,46.69,6,10,20181124-183400
55,新北市,烏來區,1,0,0.0,0,6,20181124-183402
56,新北市,烏來區,2,0,0.0,0,6,20181124-183402
57,桃園市,桃園區,1,36,2.15,3,216,20181124-183402
58,桃園市,桃園區,2,502,30.04,3,216,20181124-183402
59,桃園市,桃園區,3,114,6.82,3,216,20181124-183402
60,桃園市,桃園區,4,6,0.36,3,216,20181124-183402
61,桃園市,中壢區,1,14,1.92,1,210,20181124-183403
62,桃園市,中壢區,2,217,29.77,1,210,20181124-183403
63,桃園市,中壢區,3,23,3.16,1,210,20181124-183403
64,桃園市,中壢區,4,5,0.69,1,210,20181124-183403
65,桃園市,中壢區,5,470,64.47,1,210,20181124-183403
66,桃園市,大溪區,1,0,0.0,0,59,20181124-183403
67,桃園市,大溪區,2,0,0.0,0,59,20181124-183403
68,桃園市,大溪區,3,0,0.0,0,59,20181124-183403
69,桃園市,大溪區,4,0,0.0,0,59,20181124-183403
70,桃園市,大溪區,5,0,0.0,0,59,20181124-183403
71,桃園市,楊梅區,1,0,0.0,0,82,20181124-183404
72,桃園市,楊梅區,2,0,0.0,0,82,20181124-183404
73,桃園市,楊梅區,3,0,0.0,0,82,20181124-183404
74,桃園市,楊梅區,4,0,0.0,0,82,20181124-183404
75,桃園市,楊梅區,5,0,0.0,0,82,20181124-183404
76,桃園市,蘆竹區,1,0,0.0,0,76,20181124-183404
77,桃園市,蘆竹區,2,0,0.0,0,76,20181124-183404
78,桃園市,蘆竹區,3,0,0.0,0,76,20181124-183404
79,桃園市,蘆竹區,4,0,0.0,0,76,20181124-183404
80,桃園市,蘆竹區,5,0,0.0,0,76,20181124-183404
81,桃園市,大園區,1,0,0.0,0,50,20181124-183404
82,桃園市,大園區,2,0,0.0,0,50,20181124-183404
83,桃園市,大園區,3,0,0.0,0,50,20181124-183404
84,桃園市,大園區,4,0,0.0,0,50,20181124-183404
85,桃園市,大園區,5,0,0.0,0,50,20181124-183404
86,桃園市,龜山區,1,8,2.4,1,78,20181124-183404
87,桃園市,龜山區,2,110,32.93,1,78,20181124-183404
88,桃園市,龜山區,3,25,7.49,1,78,20181124-183404
89,桃園市,龜山區,4,2,0.6,1,78,20181124-183404
90,桃園市,龜山區,5,189,56.59,1,78,20181124-183404
