,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,374,0.41,102,117,20181124-215222
1,臺北市,松山區,2,39332,42.74,102,117,20181124-215222
2,臺北市,松山區,3,15365,16.7,102,117,20181124-215222
3,臺北市,松山區,4,36595,39.76,102,117,20181124-215222
4,臺北市,松山區,5,366,0.4,102,117,20181124-215222
5,臺北市,信義區,1,383,0.41,108,142,20181124-215222
6,臺北市,信義區,2,41114,44.49,108,142,20181124-215222
7,臺北市,信義區,3,14814,16.03,108,142,20181124-215222
8,臺北市,信義區,4,35715,38.65,108,142,20181124-215222
9,臺北市,信義區,5,378,0.41,108,142,20181124-215222
10,臺北市,大安區,1,367,0.39,116,188,20181124-215222
11,臺北市,大安區,2,43202,45.4,116,188,20181124-215222
12,臺北市,大安區,3,14236,14.96,116,188,20181124-215222
13,臺北市,大安區,4,36956,38.84,116,188,20181124-215222
14,臺北市,大安區,5,397,0.42,116,188,20181124-215222
15,臺北市,中山區,1,443,0.39,125,133,20181124-215222
16,臺北市,中山區,2,43703,38.3,125,133,20181124-215222
17,臺北市,中山區,3,22045,19.32,125,133,20181124-215222
18,臺北市,中山區,4,47440,41.58,125,133,20181124-215222
19,臺北市,中山區,5,466,0.41,125,133,20181124-215222
20,臺北市,中正區,1,315,0.46,82,96,20181124-215222
21,臺北市,中正區,2,28506,41.72,82,96,20181124-215222
22,臺北市,中正區,3,10723,15.7,82,96,20181124-215222
23,臺北市,中正區,4,28455,41.65,82,96,20181124-215222
24,臺北市,中正區,5,321,0.47,82,96,20181124-215222
25,臺北市,大同區,1,257,0.39,78,82,20181124-215223
26,臺北市,大同區,2,19563,29.54,78,82,20181124-215223
27,臺北市,大同區,3,16085,24.29,78,82,20181124-215223
28,臺北市,大同區,4,29989,45.29,78,82,20181124-215223
29,臺北市,大同區,5,323,0.49,78,82,20181124-215223
30,臺北市,萬華區,1,421,0.41,115,117,20181124-215224
31,臺北市,萬華區,2,38088,37.12,115,117,20181124-215224
32,臺北市,萬華區,3,21014,20.48,115,117,20181124-215224
33,臺北市,萬華區,4,42634,41.55,115,117,20181124-215224
34,臺北市,萬華區,5,457,0.45,115,117,20181124-215224
35,臺北市,文山區,1,329,0.46,83,162,20181124-215224
36,臺北市,文山區,2,33300,46.83,83,162,20181124-215224
37,臺北市,文山區,3,9522,13.39,83,162,20181124-215224
38,臺北市,文山區,4,27592,38.8,83,162,20181124-215224
39,臺北市,文山區,5,362,0.51,83,162,20181124-215224
40,臺北市,南港區,1,287,0.43,72,72,20181124-215224
41,臺北市,南港區,2,26282,39.45,72,72,20181124-215224
42,臺北市,南港區,3,10830,16.26,72,72,20181124-215224
43,臺北市,南港區,4,28896,43.37,72,72,20181124-215224
44,臺北市,南港區,5,325,0.49,72,72,20181124-215224
45,臺北市,內湖區,1,507,0.36,142,150,20181124-215225
46,臺北市,內湖區,2,58114,40.99,142,150,20181124-215225
47,臺北市,內湖區,3,20510,14.47,142,150,20181124-215225
48,臺北市,內湖區,4,62030,43.76,142,150,20181124-215225
49,臺北市,內湖區,5,598,0.42,142,150,20181124-215225
50,臺北市,士林區,1,178,0.33,60,163,20181124-215225
51,臺北市,士林區,2,19223,35.93,60,163,20181124-215225
52,臺北市,士林區,3,11898,22.24,60,163,20181124-215225
53,臺北市,士林區,4,21983,41.09,60,163,20181124-215225
54,臺北市,士林區,5,216,0.4,60,163,20181124-215225
55,臺北市,北投區,1,328,0.4,88,141,20181124-215225
56,臺北市,北投區,2,32426,39.12,88,141,20181124-215225
57,臺北市,北投區,3,15204,18.34,88,141,20181124-215225
58,臺北市,北投區,4,34594,41.73,88,141,20181124-215225
59,臺北市,北投區,5,346,0.42,88,141,20181124-215225
60,新北市,板橋區,1,85672,45.99,232,338,20181124-215225
61,新北市,板橋區,2,100624,54.01,232,338,20181124-215225
62,新北市,三重區,1,57887,50.4,140,235,20181124-215226
63,新北市,三重區,2,56975,49.6,140,235,20181124-215226
64,新北市,中和區,1,72547,36.67,222,244,20181124-215226
65,新北市,中和區,2,125275,63.33,222,244,20181124-215226
66,新北市,永和區,1,28671,32.51,105,138,20181124-215226
67,新北市,永和區,2,59510,67.49,105,138,20181124-215226
68,新北市,新莊區,1,60766,48.4,156,253,20181124-215226
69,新北市,新莊區,2,64787,51.6,156,253,20181124-215226
70,新北市,新店區,1,41449,31.42,149,176,20181124-215226
71,新北市,新店區,2,90479,68.58,149,176,20181124-215226
72,新北市,樹林區,1,30395,46.57,83,111,20181124-215227
73,新北市,樹林區,2,34869,53.43,83,111,20181124-215227
74,新北市,鶯歌區,1,19922,46.65,49,50,20181124-215227
75,新北市,鶯歌區,2,22786,53.35,49,50,20181124-215227
76,新北市,三峽區,1,23653,42.64,70,70,20181124-215227
77,新北市,三峽區,2,31822,57.36,70,70,20181124-215227
78,新北市,淡水區,1,16669,41.13,51,96,20181124-215228
79,新北市,淡水區,2,23862,58.87,51,96,20181124-215228
80,新北市,汐止區,1,19168,39.67,57,111,20181124-215228
81,新北市,汐止區,2,29152,60.33,57,111,20181124-215228
82,新北市,瑞芳區,1,7099,37.95,43,46,20181124-215228
83,新北市,瑞芳區,2,11605,62.05,43,46,20181124-215228
84,新北市,土城區,1,45453,44.12,125,142,20181124-215229
85,新北市,土城區,2,57565,55.88,125,142,20181124-215229
86,新北市,蘆洲區,1,48350,50.56,104,104,20181124-215230
87,新北市,蘆洲區,2,47271,49.44,104,104,20181124-215230
