,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,0,0,0,0,0,0,0,0,0,117,20181124-174906
1,7,臺北市,信義區,0,0,0,0,0,0,0,0,0,142,20181124-174907
2,7,臺北市,大安區,0,0,0,0,0,0,0,0,0,188,20181124-174907
3,7,臺北市,中山區,0,0,0,0,0,0,0,0,0,133,20181124-174907
4,7,臺北市,中正區,0,0,0,0,0,0,0,0,0,96,20181124-174907
5,7,臺北市,大同區,0,0,0,0,0,0,0,0,0,82,20181124-174908
6,7,臺北市,萬華區,0,0,0,0,0,0,0,0,0,117,20181124-174908
7,7,臺北市,文山區,0,0,0,0,0,0,0,0,0,162,20181124-174908
8,7,臺北市,南港區,0,0,0,0,0,0,0,0,0,72,20181124-174908
9,7,臺北市,內湖區,0,0,0,0,0,0,0,0,0,150,20181124-174909
10,7,臺北市,士林區,0,0,0,0,0,0,0,0,0,163,20181124-174909
11,7,臺北市,北投區,0,0,0,0,0,0,0,0,0,141,20181124-174909
12,7,新北市,三重區,0,0,0,0,0,0,0,0,0,235,20181124-174909
13,7,新北市,中和區,0,0,0,0,0,0,0,0,0,244,20181124-174910
14,7,新北市,永和區,0,0,0,0,0,0,0,0,0,138,20181124-174910
15,7,新北市,新莊區,0,0,0,0,0,0,0,0,0,253,20181124-174910
16,7,新北市,新店區,0,0,0,0,0,0,0,0,0,176,20181124-174910
17,7,新北市,樹林區,0,0,0,0,0,0,0,0,0,111,20181124-174910
18,7,新北市,鶯歌區,0,0,0,0,0,0,0,0,0,50,20181124-174911
19,7,新北市,三峽區,0,0,0,0,0,0,0,0,0,70,20181124-174911
20,7,新北市,淡水區,0,0,0,0,0,0,0,0,0,96,20181124-174911
21,7,新北市,汐止區,0,0,0,0,0,0,0,0,0,111,20181124-174911
22,7,新北市,土城區,0,0,0,0,0,0,0,0,0,142,20181124-174912
23,7,新北市,蘆洲區,0,0,0,0,0,0,0,0,0,104,20181124-174912
24,7,新北市,五股區,0,0,0,0,0,0,0,0,0,48,20181124-174912
25,7,新北市,泰山區,0,0,0,0,0,0,0,0,0,47,20181124-174912
26,7,新北市,林口區,0,0,0,0,0,0,0,0,0,62,20181124-174913
27,7,新北市,深坑區,0,0,0,0,0,0,0,0,0,16,20181124-174913
28,7,新北市,石碇區,0,0,0,0,0,0,0,0,0,13,20181124-174913
29,7,新北市,坪林區,0,0,0,0,0,0,0,0,0,10,20181124-174913
30,7,新北市,三芝區,0,0,0,0,0,0,0,0,0,18,20181124-174913
31,7,新北市,石門區,0,0,0,0,0,0,0,0,0,10,20181124-174914
32,7,新北市,八里區,0,0,0,0,0,0,0,0,0,20,20181124-174914
33,7,新北市,平溪區,0,0,0,0,0,0,0,0,0,12,20181124-174914
34,7,新北市,貢寮區,0,0,0,0,0,0,0,0,0,18,20181124-174914
35,7,新北市,金山區,0,0,0,0,0,0,0,0,0,19,20181124-174915
36,7,新北市,萬里區,0,0,0,0,0,0,0,0,0,16,20181124-174915
37,7,新北市,烏來區,0,0,0,0,0,0,0,0,0,6,20181124-174915
38,7,桃園市,桃園區,0,0,0,0,0,0,0,0,0,216,20181124-174915
39,7,桃園市,中壢區,0,0,0,0,0,0,0,0,0,210,20181124-174916
40,7,桃園市,大溪區,0,0,0,0,0,0,0,0,0,59,20181124-174916
