,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,0,0.0,0,117,20181124-174023
1,臺北市,松山區,2,0,0.0,0,117,20181124-174023
2,臺北市,松山區,3,0,0.0,0,117,20181124-174023
3,臺北市,松山區,4,0,0.0,0,117,20181124-174023
4,臺北市,松山區,5,0,0.0,0,117,20181124-174023
5,臺北市,信義區,1,3,0.42,1,142,20181124-174023
6,臺北市,信義區,2,263,36.83,1,142,20181124-174023
7,臺北市,信義區,3,95,13.31,1,142,20181124-174023
8,臺北市,信義區,4,348,48.74,1,142,20181124-174023
9,臺北市,信義區,5,5,0.7,1,142,20181124-174023
10,臺北市,大安區,1,0,0.0,0,188,20181124-174023
11,臺北市,大安區,2,0,0.0,0,188,20181124-174023
12,臺北市,大安區,3,0,0.0,0,188,20181124-174023
13,臺北市,大安區,4,0,0.0,0,188,20181124-174023
14,臺北市,大安區,5,0,0.0,0,188,20181124-174023
15,臺北市,中山區,1,0,0.0,0,133,20181124-174023
16,臺北市,中山區,2,0,0.0,0,133,20181124-174023
17,臺北市,中山區,3,0,0.0,0,133,20181124-174023
18,臺北市,中山區,4,0,0.0,0,133,20181124-174023
19,臺北市,中山區,5,0,0.0,0,133,20181124-174023
20,臺北市,中正區,1,0,0.0,0,96,20181124-174024
21,臺北市,中正區,2,0,0.0,0,96,20181124-174024
22,臺北市,中正區,3,0,0.0,0,96,20181124-174024
23,臺北市,中正區,4,0,0.0,0,96,20181124-174024
24,臺北市,中正區,5,0,0.0,0,96,20181124-174024
25,臺北市,大同區,1,0,0.0,0,82,20181124-174024
26,臺北市,大同區,2,0,0.0,0,82,20181124-174024
27,臺北市,大同區,3,0,0.0,0,82,20181124-174024
28,臺北市,大同區,4,0,0.0,0,82,20181124-174024
29,臺北市,大同區,5,0,0.0,0,82,20181124-174024
30,臺北市,萬華區,1,11,1.08,1,117,20181124-174024
31,臺北市,萬華區,2,434,42.76,1,117,20181124-174024
32,臺北市,萬華區,3,177,17.44,1,117,20181124-174024
33,臺北市,萬華區,4,383,37.73,1,117,20181124-174024
34,臺北市,萬華區,5,10,0.99,1,117,20181124-174024
