,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,39,0.67,7,117,20181124-185803
1,臺北市,松山區,2,2321,39.61,7,117,20181124-185803
2,臺北市,松山區,3,1061,18.11,7,117,20181124-185803
3,臺北市,松山區,4,2412,41.16,7,117,20181124-185803
4,臺北市,松山區,5,27,0.46,7,117,20181124-185803
5,臺北市,信義區,1,74,0.49,19,142,20181124-185803
6,臺北市,信義區,2,6543,43.17,19,142,20181124-185803
7,臺北市,信義區,3,2531,16.7,19,142,20181124-185803
8,臺北市,信義區,4,5943,39.21,19,142,20181124-185803
9,臺北市,信義區,5,64,0.42,19,142,20181124-185803
10,臺北市,大安區,1,23,0.41,8,188,20181124-185803
11,臺北市,大安區,2,2590,46.45,8,188,20181124-185803
12,臺北市,大安區,3,809,14.51,8,188,20181124-185803
13,臺北市,大安區,4,2119,38.0,8,188,20181124-185803
14,臺北市,大安區,5,35,0.63,8,188,20181124-185803
15,臺北市,中山區,1,119,0.37,37,133,20181124-185804
16,臺北市,中山區,2,12762,39.62,37,133,20181124-185804
17,臺北市,中山區,3,6050,18.78,37,133,20181124-185804
18,臺北市,中山區,4,13128,40.76,37,133,20181124-185804
19,臺北市,中山區,5,151,0.47,37,133,20181124-185804
20,臺北市,中正區,1,67,0.44,20,96,20181124-185804
21,臺北市,中正區,2,6503,42.54,20,96,20181124-185804
22,臺北市,中正區,3,2312,15.12,20,96,20181124-185804
23,臺北市,中正區,4,6330,41.41,20,96,20181124-185804
24,臺北市,中正區,5,74,0.48,20,96,20181124-185804
25,臺北市,大同區,1,50,0.37,17,82,20181124-185804
26,臺北市,大同區,2,3788,27.86,17,82,20181124-185804
27,臺北市,大同區,3,3454,25.41,17,82,20181124-185804
28,臺北市,大同區,4,6233,45.85,17,82,20181124-185804
29,臺北市,大同區,5,70,0.51,17,82,20181124-185804
30,臺北市,萬華區,1,146,0.45,38,117,20181124-185804
31,臺北市,萬華區,2,12761,39.06,38,117,20181124-185804
32,臺北市,萬華區,3,6399,19.58,38,117,20181124-185804
33,臺北市,萬華區,4,13223,40.47,38,117,20181124-185804
34,臺北市,萬華區,5,145,0.44,38,117,20181124-185804
35,臺北市,文山區,1,36,0.45,10,162,20181124-185804
36,臺北市,文山區,2,3828,48.33,10,162,20181124-185804
37,臺北市,文山區,3,1086,13.71,10,162,20181124-185804
38,臺北市,文山區,4,2936,37.07,10,162,20181124-185804
39,臺北市,文山區,5,34,0.43,10,162,20181124-185804
40,臺北市,南港區,1,207,0.44,51,72,20181124-185805
41,臺北市,南港區,2,18232,38.78,51,72,20181124-185805
42,臺北市,南港區,3,7917,16.84,51,72,20181124-185805
43,臺北市,南港區,4,20421,43.44,51,72,20181124-185805
44,臺北市,南港區,5,238,0.51,51,72,20181124-185805
45,臺北市,內湖區,1,45,0.34,15,150,20181124-185805
46,臺北市,內湖區,2,5420,40.89,15,150,20181124-185805
47,臺北市,內湖區,3,1918,14.47,15,150,20181124-185805
48,臺北市,內湖區,4,5815,43.87,15,150,20181124-185805
49,臺北市,內湖區,5,56,0.42,15,150,20181124-185805
50,臺北市,士林區,1,8,0.38,3,163,20181124-185805
51,臺北市,士林區,2,739,34.66,3,163,20181124-185805
52,臺北市,士林區,3,521,24.44,3,163,20181124-185805
53,臺北市,士林區,4,859,40.29,3,163,20181124-185805
54,臺北市,士林區,5,5,0.23,3,163,20181124-185805
55,臺北市,北投區,1,12,0.53,3,141,20181124-185805
56,臺北市,北投區,2,877,38.55,3,141,20181124-185805
57,臺北市,北投區,3,470,20.66,3,141,20181124-185805
58,臺北市,北投區,4,905,39.78,3,141,20181124-185805
59,臺北市,北投區,5,11,0.48,3,141,20181124-185805
60,新北市,板橋區,1,765,43.39,4,338,20181124-185805
61,新北市,板橋區,2,998,56.61,4,338,20181124-185805
62,新北市,三重區,1,3882,48.84,11,235,20181124-185806
63,新北市,三重區,2,4066,51.16,11,235,20181124-185806
64,新北市,中和區,1,26149,36.9,89,244,20181124-185806
65,新北市,中和區,2,44723,63.1,89,244,20181124-185806
66,新北市,永和區,1,4929,31.63,20,138,20181124-185806
67,新北市,永和區,2,10655,68.37,20,138,20181124-185806
68,新北市,新莊區,1,613,48.73,2,253,20181124-185806
69,新北市,新莊區,2,645,51.27,2,253,20181124-185806
