,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,70,0.54,15,117,20181124-192449
1,臺北市,松山區,2,5028,38.83,15,117,20181124-192449
2,臺北市,松山區,3,2373,18.33,15,117,20181124-192449
3,臺北市,松山區,4,5414,41.81,15,117,20181124-192449
4,臺北市,松山區,5,63,0.49,15,117,20181124-192449
5,臺北市,信義區,1,108,0.45,30,142,20181124-192449
6,臺北市,信義區,2,10631,44.35,30,142,20181124-192449
7,臺北市,信義區,3,3824,15.95,30,142,20181124-192449
8,臺北市,信義區,4,9307,38.83,30,142,20181124-192449
9,臺北市,信義區,5,100,0.42,30,142,20181124-192449
10,臺北市,大安區,1,55,0.41,18,188,20181124-192449
11,臺北市,大安區,2,5957,44.38,18,188,20181124-192449
12,臺北市,大安區,3,2021,15.06,18,188,20181124-192449
13,臺北市,大安區,4,5323,39.66,18,188,20181124-192449
14,臺北市,大安區,5,66,0.49,18,188,20181124-192449
15,臺北市,中山區,1,198,0.39,58,133,20181124-192450
16,臺北市,中山區,2,19832,38.64,58,133,20181124-192450
17,臺北市,中山區,3,9712,18.92,58,133,20181124-192450
18,臺北市,中山區,4,21354,41.61,58,133,20181124-192450
19,臺北市,中山區,5,223,0.43,58,133,20181124-192450
20,臺北市,中正區,1,130,0.52,32,96,20181124-192450
21,臺北市,中正區,2,10515,41.67,32,96,20181124-192450
22,臺北市,中正區,3,3894,15.43,32,96,20181124-192450
23,臺北市,中正區,4,10580,41.93,32,96,20181124-192450
24,臺北市,中正區,5,113,0.45,32,96,20181124-192450
25,臺北市,大同區,1,111,0.39,35,82,20181124-192450
26,臺北市,大同區,2,8271,29.0,35,82,20181124-192450
27,臺北市,大同區,3,7085,24.85,35,82,20181124-192450
28,臺北市,大同區,4,12887,45.19,35,82,20181124-192450
29,臺北市,大同區,5,162,0.57,35,82,20181124-192450
30,臺北市,萬華區,1,274,0.43,73,117,20181124-192450
31,臺北市,萬華區,2,23644,36.99,73,117,20181124-192450
32,臺北市,萬華區,3,13047,20.41,73,117,20181124-192450
33,臺北市,萬華區,4,26674,41.73,73,117,20181124-192450
34,臺北市,萬華區,5,282,0.44,73,117,20181124-192450
35,臺北市,文山區,1,60,0.48,16,162,20181124-192451
36,臺北市,文山區,2,6065,48.44,16,162,20181124-192451
37,臺北市,文山區,3,1705,13.62,16,162,20181124-192451
38,臺北市,文山區,4,4635,37.02,16,162,20181124-192451
39,臺北市,文山區,5,55,0.44,16,162,20181124-192451
40,臺北市,南港區,1,230,0.43,58,72,20181124-192451
41,臺北市,南港區,2,20823,39.0,58,72,20181124-192451
42,臺北市,南港區,3,8841,16.56,58,72,20181124-192451
43,臺北市,南港區,4,23232,43.51,58,72,20181124-192451
44,臺北市,南港區,5,273,0.51,58,72,20181124-192451
45,臺北市,內湖區,1,111,0.36,33,150,20181124-192451
46,臺北市,內湖區,2,12691,41.36,33,150,20181124-192451
47,臺北市,內湖區,3,4427,14.43,33,150,20181124-192451
48,臺北市,內湖區,4,13332,43.45,33,150,20181124-192451
49,臺北市,內湖區,5,125,0.41,33,150,20181124-192451
50,臺北市,士林區,1,13,0.34,5,163,20181124-192451
51,臺北市,士林區,2,1454,37.69,5,163,20181124-192451
52,臺北市,士林區,3,862,22.34,5,163,20181124-192451
53,臺北市,士林區,4,1519,39.37,5,163,20181124-192451
54,臺北市,士林區,5,10,0.26,5,163,20181124-192451
55,臺北市,北投區,1,29,0.41,9,141,20181124-192451
