,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,0,0,0,0,0.0,0.0,0.0,0.0,0,117,20181124-193721
1,7,臺北市,信義區,1673,509,2182,130,2312.0,3905.0,59.21,42.84,4,142,20181124-193721
2,7,臺北市,大安區,0,0,0,0,0.0,0.0,0.0,0.0,0,188,20181124-193721
3,7,臺北市,中山區,0,0,0,0,0.0,0.0,0.0,0.0,0,133,20181124-193722
4,7,臺北市,中正區,571,123,694,23,717.0,1193.0,60.1,47.86,1,96,20181124-193722
5,7,臺北市,大同區,0,0,0,0,0.0,0.0,0.0,0.0,0,82,20181124-193722
6,7,臺北市,萬華區,1073,254,1327,64,1391.0,2620.0,53.09,40.95,2,117,20181124-193722
7,7,臺北市,文山區,405,124,529,36,565.0,985.0,57.36,41.12,1,162,20181124-193723
8,7,臺北市,南港區,2162,583,2745,113,2858.0,5117.0,55.85,42.25,4,72,20181124-193723
9,7,臺北市,內湖區,0,0,0,0,0.0,0.0,0.0,0.0,0,150,20181124-193723
10,7,臺北市,士林區,983,328,1311,120,1431.0,2467.0,58.01,39.85,3,163,20181124-193723
11,7,臺北市,北投區,0,0,0,0,0.0,0.0,0.0,0.0,0,141,20181124-193723
12,7,新北市,板橋區,6487,1871,8358,784,9142.0,16085.0,56.84,40.33,17,338,20181124-193724
13,7,新北市,三重區,5750,1777,7527,806,8333.0,14358.0,58.04,40.05,14,235,20181124-193724
14,7,新北市,中和區,3889,893,4782,319,5101.0,8832.0,57.76,44.03,10,244,20181124-193724
15,7,新北市,永和區,3454,803,4257,281,4538.0,7833.0,57.93,44.1,8,138,20181124-193724
16,7,新北市,新莊區,7581,2239,9820,806,10626.0,18733.0,56.72,40.47,17,253,20181124-193724
17,7,新北市,新店區,1287,301,1588,131,1719.0,3091.0,55.61,41.64,4,176,20181124-193725
18,7,新北市,樹林區,449,141,590,61,651.0,1116.0,58.33,40.23,1,111,20181124-193725
19,7,新北市,鶯歌區,77,19,96,3,99.0,227.0,43.61,33.92,1,50,20181124-193725
20,7,新北市,三峽區,2601,682,3283,393,3676.0,7017.0,52.39,37.07,8,70,20181124-193725
21,7,新北市,淡水區,725,190,915,62,977.0,1784.0,54.76,40.64,2,96,20181124-193725
22,7,新北市,汐止區,1473,404,1877,131,2008.0,5048.0,39.78,29.18,4,111,20181124-193726
23,7,新北市,瑞芳區,1840,564,2404,247,2651.0,5683.0,46.65,32.38,15,46,20181124-193726
24,7,新北市,土城區,1709,402,2111,105,2216.0,4354.0,50.9,39.25,3,142,20181124-193726
25,7,新北市,蘆洲區,1231,409,1640,106,1746.0,3148.0,55.46,39.1,2,104,20181124-193726
26,7,新北市,五股區,2045,473,2518,218,2736.0,5391.0,50.75,37.93,5,48,20181124-193726
27,7,新北市,泰山區,91,18,109,5,114.0,186.0,61.29,48.92,1,47,20181124-193727
28,7,新北市,林口區,0,0,0,0,0.0,0.0,0.0,0.0,0,62,20181124-193727
29,7,新北市,深坑區,628,158,786,50,836.0,1521.0,54.96,41.29,2,16,20181124-193727
30,7,新北市,石碇區,1395,420,1815,194,2009.0,4077.0,49.28,34.22,9,13,20181124-193727
31,7,新北市,坪林區,661,179,840,104,944.0,2012.0,46.92,32.85,5,10,20181124-193728
32,7,新北市,三芝區,2370,645,3015,241,3256.0,6890.0,47.26,34.4,7,18,20181124-193728
33,7,新北市,石門區,854,199,1053,119,1172.0,2223.0,52.72,38.42,3,10,20181124-193728
34,7,新北市,八里區,0,0,0,0,0.0,0.0,0.0,0.0,0,20,20181124-193729
35,7,新北市,平溪區,776,235,1011,108,1119.0,2250.0,49.73,34.49,8,12,20181124-193729
36,7,新北市,雙溪區,2306,613,2919,322,3241.0,6952.0,46.62,33.17,16,17,20181124-193729
37,7,新北市,貢寮區,2429,782,3211,310,3521.0,8350.0,42.17,29.09,15,18,20181124-193729
38,7,新北市,金山區,565,174,739,95,834.0,1619.0,51.51,34.9,4,19,20181124-193730
39,7,新北市,萬里區,679,191,870,70,940.0,1927.0,48.78,35.24,3,16,20181124-193730
40,7,新北市,烏來區,90,22,112,2,114.0,228.0,50.0,39.47,1,6,20181124-193730
41,7,桃園市,桃園區,383,91,474,26,500.0,955.0,52.36,40.1,1,216,20181124-193730
42,7,桃園市,中壢區,0,0,0,0,0.0,0.0,0.0,0.0,0,210,20181124-193731
43,7,桃園市,大溪區,0,0,0,0,0.0,0.0,0.0,0.0,0,59,20181124-193731
44,7,桃園市,楊梅區,946,207,1153,78,1231.0,2313.0,53.22,40.9,2,82,20181124-193731
45,7,桃園市,蘆竹區,0,0,0,0,0.0,0.0,0.0,0.0,0,76,20181124-193731
