,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,166,0.39,48,117,20181124-200825
1,臺北市,松山區,2,18188,43.05,48,117,20181124-200825
2,臺北市,松山區,3,7084,16.77,48,117,20181124-200825
3,臺北市,松山區,4,16646,39.4,48,117,20181124-200825
4,臺北市,松山區,5,161,0.38,48,117,20181124-200825
5,臺北市,信義區,1,233,0.43,65,142,20181124-200825
6,臺北市,信義區,2,23822,44.06,65,142,20181124-200825
7,臺北市,信義區,3,8811,16.3,65,142,20181124-200825
8,臺北市,信義區,4,20971,38.79,65,142,20181124-200825
9,臺北市,信義區,5,232,0.43,65,142,20181124-200825
10,臺北市,大安區,1,144,0.38,49,188,20181124-200825
11,臺北市,大安區,2,17125,44.94,49,188,20181124-200825
12,臺北市,大安區,3,5855,15.36,49,188,20181124-200825
13,臺北市,大安區,4,14835,38.93,49,188,20181124-200825
14,臺北市,大安區,5,151,0.4,49,188,20181124-200825
15,臺北市,中山區,1,329,0.39,94,133,20181124-200825
16,臺北市,中山區,2,31958,37.98,94,133,20181124-200825
17,臺北市,中山區,3,16393,19.48,94,133,20181124-200825
18,臺北市,中山區,4,35117,41.73,94,133,20181124-200825
19,臺北市,中山區,5,354,0.42,94,133,20181124-200825
20,臺北市,中正區,1,229,0.48,59,96,20181124-200826
21,臺北市,中正區,2,19912,41.34,59,96,20181124-200826
22,臺北市,中正區,3,7659,15.9,59,96,20181124-200826
23,臺北市,中正區,4,20152,41.83,59,96,20181124-200826
24,臺北市,中正區,5,219,0.45,59,96,20181124-200826
25,臺北市,大同區,1,182,0.4,55,82,20181124-200826
26,臺北市,大同區,2,13291,29.17,55,82,20181124-200826
27,臺北市,大同區,3,11171,24.51,55,82,20181124-200826
28,臺北市,大同區,4,20690,45.4,55,82,20181124-200826
29,臺北市,大同區,5,236,0.52,55,82,20181124-200826
30,臺北市,萬華區,1,341,0.41,93,117,20181124-200826
31,臺北市,萬華區,2,30497,37.05,93,117,20181124-200826
32,臺北市,萬華區,3,16817,20.43,93,117,20181124-200826
33,臺北市,萬華區,4,34290,41.65,93,117,20181124-200826
34,臺北市,萬華區,5,379,0.46,93,117,20181124-200826
35,臺北市,文山區,1,139,0.46,37,162,20181124-200827
36,臺北市,文山區,2,14299,47.31,37,162,20181124-200827
37,臺北市,文山區,3,4124,13.64,37,162,20181124-200827
38,臺北市,文山區,4,11503,38.06,37,162,20181124-200827
39,臺北市,文山區,5,159,0.53,37,162,20181124-200827
40,臺北市,南港區,1,254,0.42,65,72,20181124-200827
41,臺北市,南港區,2,23758,39.25,65,72,20181124-200827
42,臺北市,南港區,3,9859,16.29,65,72,20181124-200827
43,臺北市,南港區,4,26365,43.55,65,72,20181124-200827
44,臺北市,南港區,5,300,0.5,65,72,20181124-200827
45,臺北市,內湖區,1,267,0.38,74,150,20181124-200827
46,臺北市,內湖區,2,29252,41.11,74,150,20181124-200827
47,臺北市,內湖區,3,10243,14.39,74,150,20181124-200827
48,臺北市,內湖區,4,31099,43.7,74,150,20181124-200827
49,臺北市,內湖區,5,299,0.42,74,150,20181124-200827
50,臺北市,士林區,1,60,0.33,22,163,20181124-200827
51,臺北市,士林區,2,6669,36.89,22,163,20181124-200827
52,臺北市,士林區,3,4010,22.18,22,163,20181124-200827
53,臺北市,士林區,4,7278,40.25,22,163,20181124-200827
54,臺北市,士林區,5,63,0.35,22,163,20181124-200827
55,臺北市,北投區,1,127,0.41,34,141,20181124-200827
56,臺北市,北投區,2,12526,40.45,34,141,20181124-200827
57,臺北市,北投區,3,5516,17.81,34,141,20181124-200827
58,臺北市,北投區,4,12677,40.94,34,141,20181124-200827
59,臺北市,北投區,5,120,0.39,34,141,20181124-200827
60,新北市,板橋區,1,14761,47.71,45,338,20181124-200828
61,新北市,板橋區,2,16180,52.29,45,338,20181124-200828
62,新北市,三重區,1,18685,49.29,50,235,20181124-200828
63,新北市,三重區,2,19221,50.71,50,235,20181124-200828
64,新北市,中和區,1,57460,36.49,182,244,20181124-200828
65,新北市,中和區,2,100002,63.51,182,244,20181124-200828
66,新北市,永和區,1,14232,32.48,53,138,20181124-200828
67,新北市,永和區,2,29581,67.52,53,138,20181124-200828
68,新北市,新莊區,1,13874,47.81,40,253,20181124-200829
69,新北市,新莊區,2,15142,52.19,40,253,20181124-200829
70,新北市,新店區,1,27351,32.31,99,176,20181124-200829
71,新北市,新店區,2,57300,67.69,99,176,20181124-200829
72,新北市,樹林區,1,17896,46.44,50,111,20181124-200829
73,新北市,樹林區,2,20639,53.56,50,111,20181124-200829
74,新北市,鶯歌區,1,12344,46.46,32,50,20181124-200830
75,新北市,鶯歌區,2,14225,53.54,32,50,20181124-200830
76,新北市,三峽區,1,22583,42.79,67,70,20181124-200830
77,新北市,三峽區,2,30198,57.21,67,70,20181124-200830
78,新北市,淡水區,1,4132,41.19,13,96,20181124-200830
79,新北市,淡水區,2,5900,58.81,13,96,20181124-200830
80,新北市,汐止區,1,2516,40.42,9,111,20181124-200830
81,新北市,汐止區,2,3708,59.58,9,111,20181124-200830
82,新北市,瑞芳區,1,3613,39.84,27,46,20181124-200831
83,新北市,瑞芳區,2,5456,60.16,27,46,20181124-200831
84,新北市,土城區,1,24981,43.92,70,142,20181124-200831
85,新北市,土城區,2,31897,56.08,70,142,20181124-200831
86,新北市,蘆洲區,1,35715,51.03,77,104,20181124-200832
87,新北市,蘆洲區,2,34274,48.97,77,104,20181124-200832
88,新北市,五股區,1,14297,46.63,35,48,20181124-200832
89,新北市,五股區,2,16365,53.37,35,48,20181124-200832
