,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,421,0.4,115,117,20181125-003950
1,臺北市,松山區,2,45626,43.49,115,117,20181125-003950
2,臺北市,松山區,3,17029,16.23,115,117,20181125-003950
3,臺北市,松山區,4,41433,39.49,115,117,20181125-003950
4,臺北市,松山區,5,408,0.39,115,117,20181125-003950
5,臺北市,信義區,1,500,0.41,141,142,20181125-003950
6,臺北市,信義區,2,53556,43.98,141,142,20181125-003950
7,臺北市,信義區,3,19805,16.26,141,142,20181125-003950
8,臺北市,信義區,4,47400,38.93,141,142,20181125-003950
9,臺北市,信義區,5,509,0.42,141,142,20181125-003950
10,臺北市,大安區,1,516,0.38,163,188,20181125-003950
11,臺北市,大安區,2,62064,45.65,163,188,20181125-003950
12,臺北市,大安區,3,20277,14.91,163,188,20181125-003950
13,臺北市,大安區,4,52531,38.63,163,188,20181125-003950
14,臺北市,大安區,5,580,0.43,163,188,20181125-003950
15,臺北市,中山區,1,476,0.39,133,133,20181125-003951
16,臺北市,中山區,2,46746,38.38,133,133,20181125-003951
17,臺北市,中山區,3,23483,19.28,133,133,20181125-003951
18,臺北市,中山區,4,50604,41.55,133,133,20181125-003951
19,臺北市,中山區,5,491,0.4,133,133,20181125-003951
20,臺北市,中正區,1,370,0.46,96,96,20181125-003951
21,臺北市,中正區,2,33897,41.83,96,96,20181125-003951
22,臺北市,中正區,3,12633,15.59,96,96,20181125-003951
23,臺北市,中正區,4,33752,41.65,96,96,20181125-003951
24,臺北市,中正區,5,378,0.47,96,96,20181125-003951
25,臺北市,大同區,1,266,0.38,82,82,20181125-003951
26,臺北市,大同區,2,20763,29.69,82,82,20181125-003951
27,臺北市,大同區,3,16896,24.16,82,82,20181125-003951
28,臺北市,大同區,4,31679,45.29,82,82,20181125-003951
29,臺北市,大同區,5,339,0.48,82,82,20181125-003951
30,臺北市,萬華區,1,427,0.41,117,117,20181125-003951
31,臺北市,萬華區,2,38666,37.05,117,117,20181125-003951
32,臺北市,萬華區,3,21400,20.5,117,117,20181125-003951
33,臺北市,萬華區,4,43411,41.59,117,117,20181125-003951
34,臺北市,萬華區,5,464,0.44,117,117,20181125-003951
35,臺北市,文山區,1,623,0.48,144,162,20181125-003951
36,臺北市,文山區,2,60677,47.17,144,162,20181125-003951
37,臺北市,文山區,3,16835,13.09,144,162,20181125-003951
38,臺北市,文山區,4,49852,38.76,144,162,20181125-003951
39,臺北市,文山區,5,644,0.5,144,162,20181125-003951
40,臺北市,南港區,1,287,0.43,72,72,20181125-003953
41,臺北市,南港區,2,26282,39.45,72,72,20181125-003953
42,臺北市,南港區,3,10830,16.26,72,72,20181125-003953
43,臺北市,南港區,4,28896,43.37,72,72,20181125-003953
44,臺北市,南港區,5,325,0.49,72,72,20181125-003953
45,臺北市,內湖區,1,527,0.36,147,150,20181125-003953
46,臺北市,內湖區,2,60329,41.04,147,150,20181125-003953
47,臺北市,內湖區,3,21245,14.45,147,150,20181125-003953
48,臺北市,內湖區,4,64267,43.72,147,150,20181125-003953
49,臺北市,內湖區,5,621,0.42,147,150,20181125-003953
50,臺北市,士林區,1,487,0.34,151,163,20181125-003953
51,臺北市,士林區,2,51262,36.21,151,163,20181125-003953
52,臺北市,士林區,3,30765,21.73,151,163,20181125-003953
53,臺北市,士林區,4,58450,41.29,151,163,20181125-003953
54,臺北市,士林區,5,604,0.43,151,163,20181125-003953
55,臺北市,北投區,1,464,0.37,131,141,20181125-003953
56,臺北市,北投區,2,48549,39.14,131,141,20181125-003953
57,臺北市,北投區,3,22739,18.33,131,141,20181125-003953
58,臺北市,北投區,4,51746,41.72,131,141,20181125-003953
59,臺北市,北投區,5,536,0.43,131,141,20181125-003953
60,新北市,板橋區,1,131006,46.05,336,338,20181125-003953
61,新北市,板橋區,2,153495,53.95,336,338,20181125-003953
62,新北市,三重區,1,100823,50.22,235,235,20181125-003954
63,新北市,三重區,2,99925,49.78,235,235,20181125-003954
64,新北市,中和區,1,80552,36.69,244,244,20181125-003954
65,新北市,中和區,2,139022,63.31,244,244,20181125-003954
66,新北市,永和區,1,38286,32.54,138,138,20181125-003954
