,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,410,0.4,112,117,20181124-234408
1,臺北市,松山區,2,44222,43.41,112,117,20181124-234408
2,臺北市,松山區,3,16611,16.31,112,117,20181124-234408
3,臺北市,松山區,4,40231,39.49,112,117,20181124-234408
4,臺北市,松山區,5,401,0.39,112,117,20181124-234408
5,臺北市,信義區,1,456,0.4,132,142,20181124-234408
6,臺北市,信義區,2,50068,44.1,132,142,20181124-234408
7,臺北市,信義區,3,18406,16.21,132,142,20181124-234408
8,臺北市,信義區,4,44135,38.88,132,142,20181124-234408
9,臺北市,信義區,5,463,0.41,132,142,20181124-234408
10,臺北市,大安區,1,457,0.38,146,188,20181124-234408
11,臺北市,大安區,2,55398,45.72,146,188,20181124-234408
12,臺北市,大安區,3,18057,14.9,146,188,20181124-234408
13,臺北市,大安區,4,46725,38.57,146,188,20181124-234408
14,臺北市,大安區,5,519,0.43,146,188,20181124-234408
15,臺北市,中山區,1,475,0.39,132,133,20181124-234408
16,臺北市,中山區,2,46449,38.42,132,133,20181124-234408
17,臺北市,中山區,3,23243,19.23,132,133,20181124-234408
18,臺北市,中山區,4,50248,41.56,132,133,20181124-234408
19,臺北市,中山區,5,483,0.4,132,133,20181124-234408
20,臺北市,中正區,1,351,0.46,91,96,20181124-234409
21,臺北市,中正區,2,31932,41.81,91,96,20181124-234409
22,臺北市,中正區,3,11989,15.7,91,96,20181124-234409
23,臺北市,中正區,4,31741,41.56,91,96,20181124-234409
24,臺北市,中正區,5,363,0.48,91,96,20181124-234409
25,臺北市,大同區,1,266,0.38,82,82,20181124-234410
26,臺北市,大同區,2,20763,29.69,82,82,20181124-234410
27,臺北市,大同區,3,16896,24.16,82,82,20181124-234410
28,臺北市,大同區,4,31679,45.29,82,82,20181124-234410
29,臺北市,大同區,5,339,0.48,82,82,20181124-234410
30,臺北市,萬華區,1,427,0.41,117,117,20181124-234410
31,臺北市,萬華區,2,38666,37.05,117,117,20181124-234410
32,臺北市,萬華區,3,21400,20.5,117,117,20181124-234410
33,臺北市,萬華區,4,43411,41.59,117,117,20181124-234410
34,臺北市,萬華區,5,464,0.44,117,117,20181124-234410
35,臺北市,文山區,1,512,0.48,121,162,20181124-234411
36,臺北市,文山區,2,50159,47.16,121,162,20181124-234411
37,臺北市,文山區,3,13971,13.14,121,162,20181124-234411
38,臺北市,文山區,4,41184,38.72,121,162,20181124-234411
39,臺北市,文山區,5,534,0.5,121,162,20181124-234411
40,臺北市,南港區,1,287,0.43,72,72,20181124-234411
41,臺北市,南港區,2,26282,39.45,72,72,20181124-234411
42,臺北市,南港區,3,10830,16.26,72,72,20181124-234411
43,臺北市,南港區,4,28896,43.37,72,72,20181124-234411
44,臺北市,南港區,5,325,0.49,72,72,20181124-234411
45,臺北市,內湖區,1,527,0.36,147,150,20181124-234411
46,臺北市,內湖區,2,60329,41.04,147,150,20181124-234411
47,臺北市,內湖區,3,21245,14.45,147,150,20181124-234411
48,臺北市,內湖區,4,64267,43.72,147,150,20181124-234411
49,臺北市,內湖區,5,621,0.42,147,150,20181124-234411
50,臺北市,士林區,1,324,0.34,106,163,20181124-234411
51,臺北市,士林區,2,34418,35.69,106,163,20181124-234411
52,臺北市,士林區,3,21327,22.11,106,163,20181124-234411
53,臺北市,士林區,4,39966,41.44,106,163,20181124-234411
54,臺北市,士林區,5,412,0.43,106,163,20181124-234411
55,臺北市,北投區,1,406,0.38,115,141,20181124-234412
56,臺北市,北投區,2,42225,39.13,115,141,20181124-234412
57,臺北市,北投區,3,19890,18.43,115,141,20181124-234412
58,臺北市,北投區,4,44926,41.63,115,141,20181124-234412
59,臺北市,北投區,5,468,0.43,115,141,20181124-234412
60,新北市,板橋區,1,126932,46.11,327,338,20181124-234412
61,新北市,板橋區,2,148372,53.89,327,338,20181124-234412
62,新北市,三重區,1,98745,50.22,231,235,20181124-234412
63,新北市,三重區,2,97871,49.78,231,235,20181124-234412
64,新北市,中和區,1,80157,36.66,243,244,20181124-234412
65,新北市,中和區,2,138488,63.34,243,244,20181124-234412
66,新北市,永和區,1,37815,32.46,137,138,20181124-234413
67,新北市,永和區,2,78692,67.54,137,138,20181124-234413
68,新北市,新莊區,1,98142,48.24,246,253,20181124-234413
69,新北市,新莊區,2,105290,51.76,246,253,20181124-234413
70,新北市,新店區,1,47540,31.33,168,176,20181124-234413
71,新北市,新店區,2,104217,68.67,168,176,20181124-234413
