,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
0,7,臺北市,松山區,30827,9384,40211,2519,42730.0,72204.0,59.18,42.69,52,117,20181124-225441
1,7,臺北市,信義區,51490,14558,66048,3796,69844.0,119900.0,58.25,42.94,93,142,20181124-225441
2,7,臺北市,大安區,31579,9682,41261,2116,43377.0,77316.0,56.1,40.84,61,188,20181124-225441
3,7,臺北市,中山區,60090,19224,79314,5339,84653.0,149353.0,56.68,40.23,103,133,20181124-225442
4,7,臺北市,中正區,34345,10426,44771,2764,47535.0,81481.0,58.34,42.15,63,96,20181124-225442
5,7,臺北市,大同區,29530,10093,39623,3179,42802.0,74669.0,57.32,39.55,58,82,20181124-225442
6,7,臺北市,萬華區,51906,15697,67603,5358,72961.0,131540.0,55.47,39.46,95,117,20181124-225442
7,7,臺北市,文山區,43454,11006,54460,3459,57919.0,96786.0,59.84,44.9,73,162,20181124-225443
8,7,臺北市,南港區,43217,12009,55226,3158,58384.0,101907.0,57.29,42.41,72,72,20181124-225443
9,7,臺北市,內湖區,47403,13403,60806,3434,64240.0,110787.0,57.99,42.79,73,150,20181124-225443
10,7,臺北市,士林區,29837,10010,39847,3579,43426.0,76261.0,56.94,39.12,56,163,20181124-225443
11,7,臺北市,北投區,25647,7659,33306,2344,35650.0,64194.0,55.53,39.95,46,141,20181124-225443
12,7,新北市,板橋區,161953,48541,210494,16940,227434.0,406215.0,55.99,39.87,303,338,20181124-225444
13,7,新北市,三重區,90574,28288,118862,11588,130450.0,231604.0,56.32,39.11,172,235,20181124-225444
14,7,新北市,中和區,110319,28436,138755,9216,147971.0,267972.0,55.22,41.17,190,244,20181124-225444
15,7,新北市,永和區,62723,15275,77998,4805,82803.0,140280.0,59.03,44.71,106,138,20181124-225444
16,7,新北市,新莊區,121096,35123,156219,11875,168094.0,298102.0,56.39,40.62,220,253,20181124-225444
17,7,新北市,新店區,68399,16116,84515,5176,89691.0,161737.0,55.45,42.29,113,176,20181124-225445
18,7,新北市,樹林區,53963,15209,69172,4832,74004.0,135617.0,54.57,39.79,100,111,20181124-225445
19,7,新北市,鶯歌區,21848,6329,28177,1965,30142.0,57005.0,52.88,38.33,41,50,20181124-225445
20,7,新北市,三峽區,35739,10099,45838,3190,49028.0,94291.0,52.0,37.9,70,70,20181124-225445
21,7,新北市,淡水區,40568,11211,51779,3360,55139.0,104996.0,52.52,38.64,74,96,20181124-225446
22,7,新北市,汐止區,49568,13395,62963,4293,67256.0,128580.0,52.31,38.55,84,111,20181124-225446
23,7,新北市,瑞芳區,11579,3123,14702,1202,15904.0,33365.0,47.67,34.7,45,46,20181124-225446
24,7,新北市,土城區,67892,19171,87063,6875,93938.0,173746.0,54.07,39.08,125,142,20181124-225446
25,7,新北市,蘆洲區,54637,16505,71142,5944,77086.0,144191.0,53.46,37.89,90,104,20181124-225446
26,7,新北市,五股區,26216,7563,33779,2735,36514.0,69148.0,52.81,37.91,46,48,20181124-225446
27,7,新北市,泰山區,19567,5312,24879,1675,26554.0,48367.0,54.9,40.46,36,47,20181124-225447
28,7,新北市,林口區,32085,8358,40443,2349,42792.0,76582.0,55.88,41.9,55,62,20181124-225447
29,7,新北市,深坑區,7492,1989,9481,651,10132.0,18834.0,53.8,39.78,15,16,20181124-225447
30,7,新北市,石碇區,2358,719,3077,309,3386.0,6861.0,49.35,34.37,13,13,20181124-225447
31,7,新北市,坪林區,2075,535,2610,311,2921.0,5891.0,49.58,35.22,10,10,20181124-225447
32,7,新北市,三芝區,6999,1927,8926,704,9630.0,20119.0,47.87,34.79,18,18,20181124-225448
33,7,新北市,石門區,3899,1018,4917,509,5426.0,10528.0,51.54,37.03,10,10,20181124-225448
34,7,新北市,八里區,11439,3135,14574,1094,15668.0,29587.0,52.96,38.66,18,20,20181124-225448
35,7,新北市,平溪區,1428,412,1840,190,2030.0,4321.0,46.98,33.05,12,12,20181124-225448
36,7,新北市,雙溪區,2739,737,3476,373,3849.0,7999.0,48.12,34.24,17,17,20181124-225448
37,7,新北市,貢寮區,3309,1075,4384,423,4807.0,11279.0,42.62,29.34,18,18,20181124-225449
38,7,新北市,金山區,6853,1860,8713,843,9556.0,18978.0,50.35,36.11,19,19,20181124-225449
39,7,新北市,萬里區,6883,1811,8694,854,9548.0,19297.0,49.48,35.67,16,16,20181124-225449
40,7,新北市,烏來區,942,210,1152,79,1231.0,2527.0,48.71,37.28,4,6,20181124-225449
41,7,桃園市,桃園區,53643,14448,68091,3758,71849.0,140587.0,51.11,38.16,92,216,20181124-225450
42,7,桃園市,中壢區,56224,13628,69852,3631,73483.0,139686.0,52.61,40.25,95,210,20181124-225450
43,7,桃園市,大溪區,25394,6771,32165,2622,34787.0,66836.0,52.05,37.99,51,59,20181124-225450
44,7,桃園市,楊梅區,34622,7874,42496,2245,44741.0,87611.0,51.07,39.52,55,82,20181124-225450
45,7,桃園市,蘆竹區,39186,10583,49769,3256,53025.0,104366.0,50.81,37.55,64,76,20181124-225451
46,7,桃園市,大園區,16157,4366,20523,1323,21846.0,44058.0,49.58,36.67,31,50,20181124-225451
47,7,桃園市,龜山區,22163,5799,27962,1624,29586.0,61601.0,48.03,35.98,41,78,20181124-225451
48,7,桃園市,八德區,51464,13078,64542,4023,68565.0,137158.0,49.99,37.52,86,101,20181124-225451
49,7,桃園市,龍潭區,27398,5885,33283,1768,35051.0,66661.0,52.58,41.1,44,64,20181124-225451
50,7,桃園市,平鎮區,55471,12955,68426,3351,71777.0,135718.0,52.89,40.87,95,125,20181124-225452
